,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000138681,70.3775334285199,1.80523755273949,0.424226066846759,4.25536687586806,2.08706512502351e-05,0.00670714612427005
ENSMUSE00000150396,1.11897468018036,4.27061721721397,2.14510222971675,1.99086885373192,0.0464953071881133,1
ENSMUSE00000151494,26.4911337549794,1.15791130245856,0.501457245997422,2.30909277251627,0.0209384337410092,0.603924756455915
ENSMUSE00000206839,24.0223160003643,3.14340238319982,0.708568682379397,4.43627055692635,9.15307955552912e-06,0.00388639757927766
ENSMUSE00000221208,45.2997631603815,1.25573302742467,0.506870811489719,2.4774222522974,0.0132335237056593,0.510456694605136
ENSMUSE00000235418,23.9919416961016,1.20324885876443,0.578872421077092,2.07860802303481,0.0376533929602652,0.720163542834622
ENSMUSE00000268483,126.861194557463,0.889019730328239,0.335070063265675,2.6532353313323,0.00797242659495599,0.41963954531632
ENSMUSE00000296119,34.7875387668916,1.01268863617611,0.392814640640269,2.57803180280011,0.00993648524333346,0.452039103677077
ENSMUSE00000341513,4.21529107341938,2.07488349911035,0.962480685841347,2.15576637498612,0.0311019123225604,1
ENSMUSE00000343797,209.434149550843,0.865504454123996,0.236883007698594,3.65372114501877,0.000258466972259826,0.0437198239340335
ENSMUSE00000345131,2.10918626971218,3.68115299505962,1.72948638670249,2.12846601358815,0.0332984649189831,1
ENSMUSE00000351329,4.4484655145212,2.48921726511614,1.19502930894195,2.08297591238162,0.0372534192293574,1
ENSMUSE00000375873,165.852037851824,0.808848930401412,0.38219754031503,2.11631118749406,0.034318349877156,0.712388047044345
ENSMUSE00000388905,12.4034189083384,1.94123127914634,0.914147920975743,2.12354175358657,0.0337084805305556,0.712388047044345
ENSMUSE00000479573,8.67161048679867,3.06643699695986,1.47828164979597,2.07432527988363,0.0380491115423997,0.721901589710033
ENSMUSE00000496711,46.6067174350286,0.867464931663839,0.43410377054713,1.99828932738943,0.045685301900398,0.749921875782565
ENSMUSE00000609202,8.50913756490844,1.78189186020658,0.838393623281098,2.12536428084108,0.0335562283481777,0.712388047044345
ENSMUSE00000676077,27.9793842259071,1.0331655219192,0.490682847137273,2.10556681968172,0.0352419973763306,0.713891699391512
ENSMUSE00000676894,33.6607962785529,1.04526128207779,0.45969352696475,2.27382205918672,0.0229766873820739,0.650393430828573
ENSMUSE00000684968,247.285643969101,0.681045098569289,0.30158735471535,2.25820177113223,0.0239330828982232,0.650477876042517
ENSMUSE00000694866,89.3751022442547,0.707699906318353,0.33434336875258,2.11668593565576,0.034286511263512,0.712388047044345
ENSMUSE00000698599,2.61803317135551,4.01811510919566,1.5812284504492,2.54113509534576,0.0110493216811216,1
ENSMUSE00000698909,70.8328088775709,1.26568055901641,0.366482504939642,3.4535906679225,0.000553176315969131,0.0719016317634162
ENSMUSE00000723676,122.856715303632,0.604382632486113,0.286499658702142,2.10954049726969,0.0348979542593556,0.712388047044345
ENSMUSE00000729542,735.831333402443,0.581028828310744,0.206714016214978,2.81078583324746,0.00494206700044187,0.342130703541459
ENSMUSE00000744077,1.59922580501809,3.87262772181151,1.84516956992759,2.09879231964761,0.0358352121775048,1
ENSMUSE00000779410,46.2660849891396,1.32157261990657,0.442442872240749,2.98699041802499,0.0028173855278278,0.239845502306919
ENSMUSE00000787949,649.701652846346,0.829203792822295,0.267866773975689,3.09558285454825,0.00196426485884588,0.192467736707529
ENSMUSE00000788796,20.6748065801266,1.49916503194498,0.64499551625885,2.32430302871025,0.0201092586077597,0.603924756455915
ENSMUSE00000808242,4.87307381137239,3.21824115924616,1.53866608478926,2.09157866743188,0.0364762224750408,1
ENSMUSE00000825163,62.7229716009737,1.07567796807923,0.360162152268977,2.98664910041932,0.0028205326108134,0.239845502306919
ENSMUSE00000826927,42.9059339108054,0.92988079548836,0.459583069117964,2.02331386417911,0.0430407983915444,0.74947864621024
ENSMUSE00000845737,30.0579499891336,1.66226060824957,0.480825445636537,3.45709783734303,0.000546026569765962,0.0719016317634162
ENSMUSE00000848271,743.37774071016,0.644839904694641,0.26042347632811,2.47612048570537,0.013281874775112,0.510456694605136
ENSMUSE00000858058,85.1917249628455,1.12447495669848,0.558217667662254,2.01440230547993,0.0439673125108929,0.74947864621024
ENSMUSE00000858562,39.8824151032298,0.919503664146053,0.426584047846453,2.1555041000432,0.0311224081304731,0.712388047044345
ENSMUSE00000858993,4046.23880010256,0.720999934945499,0.184767375232822,3.90220369822855,9.53208870012333e-05,0.0202366243103618
