#Coverage (X)	Coverage
1.0	6.743963955832598
2.0	4.102662284650307
3.0	2.809157248892163
4.0	1.9947386388516577
5.0	1.4504037294962018
6.0	1.076291783953323
7.0	0.8143593923669243
8.0	0.6278513848711071
9.0	0.4922449670241633
10.0	0.3920634494081554
11.0	0.31685777445771635
12.0	0.25923872123890135
13.0	0.21438918516741978
14.0	0.17915118383932338
15.0	0.15106065297973714
16.0	0.12851743125183646
17.0	0.11019297345106338
18.0	0.09522906359067917
19.0	0.08277658480602668
20.0	0.07245814367058756
21.0	0.06383947724481231
22.0	0.056571920378772234
23.0	0.05040898959595097
24.0	0.04518003966724393
25.0	0.040680670555786946
26.0	0.036829834033
27.0	0.03347684423434316
28.0	0.030521574126865403
29.0	0.02795910724942985
30.0	0.025703772432407845
31.0	0.023727281679313705
32.0	0.021951155062140515
33.0	0.02036926534950112
34.0	0.01895027927420756
35.0	0.017672219521216448
36.0	0.016517695026550427
37.0	0.015472800277009924
38.0	0.014548542275136356
39.0	0.013699975760602001
40.0	0.01291712105113163
41.0	0.012189007834209065
42.0	0.01152858768281817
43.0	0.010925440634551364
44.0	0.010352599533234752
45.0	0.00982426341211351
46.0	0.00934674295264415
47.0	0.008901326250537522
48.0	0.008481519174296182
49.0	0.008092238185056999
50.0	0.007732529342590055
51.0	0.007387386433464371
