#Insert size (bp)	insert size
29.0	1.0
30.0	1.0
32.0	1.0
33.0	1.0
34.0	5.0
35.0	3.0
36.0	9.0
37.0	7.0
38.0	28.0
39.0	49.0
40.0	276.0
41.0	1685.0
42.0	1633.0
43.0	1714.0
44.0	1639.0
45.0	1353.0
46.0	1489.0
47.0	1516.0
48.0	1688.0
49.0	1744.0
50.0	1752.0
51.0	1623.0
52.0	1264.0
53.0	1253.0
54.0	1498.0
55.0	1489.0
56.0	1476.0
57.0	1575.0
58.0	1665.0
59.0	1501.0
60.0	1190.0
61.0	1287.0
62.0	1169.0
63.0	1258.0
64.0	1251.0
65.0	1316.0
66.0	1450.0
67.0	1329.0
68.0	1528.0
69.0	1463.0
70.0	1314.0
71.0	1215.0
72.0	1153.0
73.0	1117.0
74.0	1282.0
75.0	1353.0
76.0	1345.0
77.0	1362.0
78.0	1323.0
79.0	1383.0
80.0	1200.0
81.0	1232.0
82.0	1293.0
83.0	1435.0
84.0	1627.0
85.0	1657.0
86.0	2058.0
87.0	2060.0
88.0	2040.0
89.0	2214.0
90.0	2308.0
91.0	2556.0
92.0	2721.0
93.0	3094.0
94.0	3509.0
95.0	3806.0
96.0	4337.0
97.0	4878.0
98.0	5249.0
99.0	5760.0
100.0	6718.0
101.0	7323.0
102.0	8466.0
103.0	8973.0
104.0	9605.0
105.0	10416.0
106.0	11781.0
107.0	12564.0
108.0	13453.0
109.0	14870.0
110.0	16242.0
111.0	17214.0
112.0	18236.0
113.0	19588.0
114.0	21337.0
115.0	23137.0
116.0	24610.0
117.0	26720.0
118.0	28831.0
119.0	29780.0
120.0	31276.0
121.0	33022.0
122.0	35022.0
123.0	36401.0
124.0	38566.0
125.0	40149.0
126.0	42688.0
127.0	45553.0
128.0	47326.0
129.0	49900.0
130.0	51895.0
131.0	53902.0
132.0	56148.0
133.0	57990.0
134.0	60832.0
135.0	62763.0
136.0	64638.0
137.0	67212.0
138.0	69783.0
139.0	72865.0
140.0	73571.0
141.0	76827.0
142.0	78684.0
143.0	80029.0
144.0	83766.0
145.0	85011.0
146.0	86936.0
147.0	87503.0
148.0	90905.0
149.0	92835.0
150.0	95121.0
151.0	95973.0
152.0	98033.0
153.0	99409.0
154.0	101038.0
155.0	103752.0
156.0	106304.0
157.0	106691.0
158.0	108456.0
159.0	110199.0
160.0	110464.0
161.0	112303.0
162.0	114281.0
163.0	113307.0
164.0	113855.0
165.0	115031.0
166.0	117347.0
167.0	118040.0
168.0	118329.0
169.0	119746.0
170.0	118871.0
171.0	119718.0
172.0	121941.0
173.0	122684.0
174.0	123599.0
175.0	122578.0
176.0	122474.0
177.0	122185.0
178.0	122480.0
179.0	123760.0
180.0	123129.0
181.0	124860.0
182.0	124472.0
183.0	123619.0
184.0	124225.0
185.0	122953.0
186.0	123752.0
187.0	123306.0
188.0	123972.0
189.0	124013.0
190.0	124089.0
191.0	124491.0
192.0	122579.0
193.0	121957.0
194.0	121498.0
195.0	121400.0
196.0	121154.0
197.0	120358.0
198.0	120833.0
199.0	119758.0
200.0	118006.0
201.0	119019.0
202.0	117639.0
203.0	116598.0
204.0	116155.0
205.0	115645.0
206.0	113682.0
207.0	113214.0
208.0	111320.0
209.0	111348.0
210.0	110611.0
211.0	110393.0
212.0	109887.0
213.0	109262.0
214.0	108141.0
215.0	107637.0
216.0	106683.0
217.0	105056.0
218.0	104734.0
219.0	102641.0
220.0	102639.0
221.0	101453.0
222.0	101155.0
223.0	100454.0
224.0	99734.0
225.0	99350.0
226.0	98691.0
227.0	97005.0
228.0	96602.0
229.0	95232.0
230.0	93768.0
231.0	93295.0
232.0	92992.0
233.0	92291.0
234.0	91251.0
235.0	90821.0
236.0	88970.0
