#Insert size (bp)	insert size
34.0	1.0
37.0	1.0
38.0	2.0
39.0	9.0
40.0	22.0
41.0	150.0
42.0	179.0
43.0	150.0
44.0	136.0
45.0	138.0
46.0	156.0
47.0	135.0
48.0	144.0
49.0	167.0
50.0	142.0
51.0	139.0
52.0	146.0
53.0	143.0
54.0	143.0
55.0	131.0
56.0	170.0
57.0	139.0
58.0	128.0
59.0	165.0
60.0	127.0
61.0	155.0
62.0	139.0
63.0	138.0
64.0	140.0
65.0	167.0
66.0	192.0
67.0	181.0
68.0	169.0
69.0	175.0
70.0	169.0
71.0	217.0
72.0	213.0
73.0	210.0
74.0	175.0
75.0	227.0
76.0	222.0
77.0	233.0
78.0	236.0
79.0	260.0
80.0	254.0
81.0	261.0
82.0	309.0
83.0	352.0
84.0	370.0
85.0	414.0
86.0	510.0
87.0	499.0
88.0	617.0
89.0	688.0
90.0	757.0
91.0	876.0
92.0	929.0
93.0	1082.0
94.0	1180.0
95.0	1374.0
96.0	1475.0
97.0	1700.0
98.0	1930.0
99.0	2190.0
100.0	2442.0
101.0	2686.0
102.0	2884.0
103.0	3207.0
104.0	3583.0
105.0	3804.0
106.0	4091.0
107.0	4713.0
108.0	4858.0
109.0	5513.0
110.0	5692.0
111.0	6086.0
112.0	6409.0
113.0	6941.0
114.0	7074.0
115.0	7952.0
116.0	8384.0
117.0	9113.0
118.0	9464.0
119.0	9869.0
120.0	10281.0
121.0	10743.0
122.0	11735.0
123.0	12103.0
124.0	12442.0
125.0	12915.0
126.0	13371.0
127.0	13932.0
128.0	14831.0
129.0	15176.0
130.0	15933.0
131.0	16586.0
132.0	16880.0
133.0	17657.0
134.0	18127.0
135.0	18695.0
136.0	19071.0
137.0	19210.0
138.0	20232.0
139.0	20849.0
140.0	21208.0
141.0	21755.0
142.0	22304.0
143.0	22457.0
144.0	23639.0
145.0	24133.0
146.0	24026.0
147.0	23881.0
148.0	24559.0
149.0	25030.0
150.0	25864.0
151.0	26496.0
152.0	26391.0
153.0	26778.0
154.0	27442.0
155.0	27578.0
156.0	28264.0
157.0	28556.0
158.0	28825.0
159.0	28460.0
160.0	28828.0
161.0	29326.0
162.0	29711.0
163.0	29795.0
164.0	29451.0
165.0	29360.0
166.0	29622.0
167.0	29978.0
168.0	30177.0
169.0	30451.0
170.0	29924.0
171.0	30341.0
172.0	30300.0
173.0	30092.0
174.0	30738.0
175.0	31320.0
176.0	30914.0
177.0	30506.0
178.0	30535.0
179.0	30112.0
180.0	31296.0
181.0	30407.0
182.0	30632.0
183.0	30557.0
184.0	30561.0
185.0	30040.0
186.0	29909.0
187.0	29708.0
188.0	29343.0
189.0	29401.0
190.0	29240.0
191.0	28837.0
192.0	29269.0
193.0	29144.0
194.0	28904.0
195.0	28703.0
196.0	28696.0
197.0	28325.0
198.0	28587.0
199.0	28275.0
200.0	27762.0
201.0	27665.0
202.0	27501.0
203.0	27218.0
204.0	27293.0
205.0	26692.0
206.0	27016.0
207.0	26315.0
208.0	26188.0
209.0	25882.0
210.0	25627.0
211.0	25690.0
212.0	25159.0
213.0	25415.0
214.0	25152.0
215.0	24705.0
216.0	24673.0
217.0	24116.0
218.0	24242.0
219.0	23637.0
220.0	23150.0
221.0	23418.0
222.0	23390.0
223.0	23361.0
224.0	22361.0
225.0	22331.0
226.0	22251.0
227.0	22014.0
228.0	21937.0
229.0	21739.0
230.0	21700.0
231.0	21108.0
232.0	21014.0
233.0	20690.0
234.0	20928.0
235.0	20461.0
236.0	20294.0
237.0	20076.0
238.0	19749.0
239.0	19869.0
240.0	19487.0
241.0	19098.0
242.0	18832.0
243.0	18620.0
244.0	18668.0
245.0	18493.0
246.0	18201.0
247.0	18185.0
248.0	17692.0
249.0	17723.0
250.0	17437.0
251.0	17250.0
252.0	17046.0
253.0	16934.0
254.0	16552.0
255.0	16477.0
256.0	16081.0
257.0	16017.0
258.0	15950.0
259.0	15531.0
260.0	15175.0
261.0	15030.0
262.0	14658.0
263.0	14619.0
264.0	14560.0
265.0	13985.0
266.0	14334.0
267.0	13987.0
268.0	13508.0
269.0	13577.0
270.0	13345.0
271.0	13169.0
272.0	13082.0
273.0	13134.0
274.0	13048.0
275.0	12520.0
276.0	12323.0
277.0	12120.0
278.0	12080.0
279.0	11857.0
280.0	11914.0
281.0	11497.0
282.0	11488.0
283.0	11400.0
284.0	11337.0
285.0	10811.0
286.0	10877.0
287.0	10766.0
288.0	10601.0
289.0	10304.0
290.0	10546.0
291.0	10382.0
292.0	10006.0
293.0	9854.0
294.0	9573.0
295.0	9458.0
296.0	9487.0
297.0	9271.0
298.0	9121.0
299.0	9195.0
300.0	8939.0
301.0	8807.0
302.0	8676.0
303.0	8595.0
304.0	8597.0
305.0	8422.0
306.0	8420.0
307.0	8203.0
308.0	8057.0
309.0	8117.0
310.0	7830.0
311.0	7654.0
312.0	7801.0
313.0	7728.0
314.0	7405.0
315.0	7242.0
316.0	7085.0
317.0	7210.0
318.0	6938.0
319.0	6912.0
320.0	6767.0
321.0	6814.0
322.0	6477.0
323.0	6518.0
324.0	6509.0
325.0	6411.0
326.0	6267.0
327.0	6244.0
328.0	6185.0
329.0	6038.0
330.0	6031.0
331.0	5970.0
332.0	5829.0
333.0	5720.0
334.0	5669.0
335.0	5506.0
336.0	5359.0
337.0	5312.0
338.0	5412.0
339.0	5148.0
340.0	5331.0
341.0	5097.0
342.0	5000.0
343.0	5042.0
344.0	4903.0
345.0	4854.0
346.0	4733.0
347.0	4631.0
348.0	4625.0
349.0	4638.0
350.0	4541.0
351.0	4405.0
352.0	4299.0
353.0	4256.0
354.0	4265.0
355.0	4183.0
356.0	3937.0
357.0	3962.0
358.0	4165.0
359.0	4025.0
360.0	4028.0
361.0	3818.0
362.0	3910.0
363.0	3713.0
364.0	3785.0
365.0	3702.0
366.0	3608.0
367.0	3396.0
368.0	3562.0
369.0	3513.0
370.0	3519.0
371.0	3284.0
372.0	3238.0
373.0	3336.0
374.0	3213.0
375.0	3102.0
376.0	3116.0
377.0	3132.0
378.0	2985.0
379.0	3018.0
380.0	3040.0
381.0	2940.0
382.0	2888.0
383.0	2711.0
384.0	2809.0
385.0	2750.0
386.0	2715.0
387.0	2684.0
388.0	2594.0
389.0	2592.0
390.0	2556.0
391.0	2668.0
392.0	2517.0
393.0	2531.0
394.0	2392.0
395.0	2444.0
396.0	2409.0
397.0	2283.0
398.0	2329.0
399.0	2337.0
400.0	2231.0
401.0	2126.0
402.0	2263.0
403.0	2206.0
404.0	2142.0
405.0	2100.0
406.0	2017.0
407.0	2086.0
408.0	2050.0
409.0	1997.0
410.0	1933.0
411.0	1935.0
412.0	1928.0
413.0	1785.0
414.0	1747.0
415.0	1837.0
416.0	1855.0
417.0	1763.0
418.0	1780.0
419.0	1717.0
420.0	1679.0
421.0	1627.0
422.0	1589.0
423.0	1600.0
424.0	1648.0
425.0	1615.0
426.0	1535.0
427.0	1501.0
428.0	1539.0
429.0	1516.0
430.0	1491.0
431.0	1474.0
432.0	1459.0
433.0	1384.0
434.0	1441.0
435.0	1401.0
436.0	1373.0
437.0	1353.0
438.0	1343.0
439.0	1224.0
440.0	1323.0
441.0	1254.0
442.0	1260.0
443.0	1196.0
444.0	1255.0
445.0	1153.0
446.0	1158.0
447.0	1129.0
448.0	1103.0
449.0	1094.0
450.0	1114.0
451.0	1065.0
452.0	1072.0
453.0	1055.0
454.0	1094.0
455.0	1103.0
456.0	1064.0
457.0	948.0
458.0	1091.0
459.0	971.0
460.0	975.0
461.0	983.0
462.0	970.0
463.0	889.0
464.0	908.0
465.0	915.0
466.0	881.0
467.0	912.0
468.0	865.0
469.0	849.0
470.0	853.0
471.0	876.0
472.0	779.0
473.0	829.0
474.0	872.0
475.0	839.0
476.0	834.0
477.0	806.0
478.0	743.0
479.0	745.0
480.0	757.0
481.0	786.0
482.0	728.0
483.0	710.0
484.0	729.0
485.0	724.0
486.0	701.0
487.0	682.0
488.0	710.0
489.0	653.0
490.0	670.0
491.0	693.0
492.0	667.0
493.0	664.0
494.0	635.0
495.0	632.0
496.0	659.0
497.0	603.0
498.0	618.0
499.0	621.0
500.0	589.0
501.0	568.0
502.0	568.0
503.0	592.0
504.0	532.0
505.0	564.0
506.0	543.0
507.0	573.0
508.0	544.0
509.0	510.0
510.0	486.0
511.0	522.0
512.0	494.0
513.0	502.0
514.0	524.0
515.0	488.0
516.0	471.0
517.0	486.0
518.0	499.0
519.0	456.0
520.0	497.0
521.0	465.0
522.0	450.0
523.0	466.0
524.0	443.0
525.0	448.0
526.0	447.0
527.0	398.0
528.0	443.0
