#Coverage (X)	Coverage
1.0	5.004198090941898
2.0	2.60115388630868
3.0	1.5280932079460712
4.0	0.9551746173279838
5.0	0.625710119290261
6.0	0.42750093431200753
7.0	0.30310859739581986
8.0	0.22242998396073688
9.0	0.1679483300511464
10.0	0.12982311858117157
11.0	0.10249342842600129
12.0	0.08225397232622811
13.0	0.06697691324406208
14.0	0.05539703292944864
15.0	0.046284922580554166
16.0	0.03903108777765851
17.0	0.03322790252731522
18.0	0.0285734080602964
19.0	0.024768507428049702
20.0	0.021635510919836065
21.0	0.019027108151874472
22.0	0.016838879360236092
23.0	0.015034794956662267
24.0	0.013471580458300991
25.0	0.012140980613267516
26.0	0.01102215549678931
27.0	0.010065793737553008
28.0	0.009234104626898443
29.0	0.00852173142358481
30.0	0.007909521943233244
31.0	0.007374104650494928
32.0	0.006906747323355944
33.0	0.00648165688591007
34.0	0.00609817291800141
35.0	0.005763596731299003
36.0	0.005463986122620668
37.0	0.005184371568518031
38.0	0.004935980211570268
39.0	0.004708832369502147
40.0	0.004502120862113657
41.0	0.004307663817542107
42.0	0.004126561936018902
43.0	0.003960246127888922
44.0	0.003810147303482836
45.0	0.0036654052203033416
46.0	0.003535852800609973
47.0	0.003417050553380818
48.0	0.0033055496178207022
49.0	0.00319977232356905
50.0	0.0031016632410825196
51.0	0.0030080670296257495
