#Coverage (X)	Coverage
1.0	8.163421754564638
2.0	4.01409898840771
3.0	2.3576740740324027
4.0	1.539581473309667
5.0	1.0804730140018535
6.0	0.7987098563193626
7.0	0.6141589672521945
8.0	0.486113075988456
9.0	0.39359056093823597
10.0	0.32498523505088883
11.0	0.27244591349656844
12.0	0.23153765481859523
13.0	0.19907965542779493
14.0	0.17301804534332632
15.0	0.1516696337393313
16.0	0.13401741027266212
17.0	0.11926850386156218
18.0	0.10679757000268353
19.0	0.09622989364011403
20.0	0.08711895737148723
21.0	0.07926142517020196
22.0	0.07240358562808069
23.0	0.06643206661914292
24.0	0.061191449267766984
25.0	0.05653603755054348
26.0	0.052390800400274884
27.0	0.04872106575901114
28.0	0.04543510860573008
29.0	0.04247668315753117
30.0	0.0398268573700733
31.0	0.037420653238470436
32.0	0.03522633390544172
33.0	0.03320394395181836
34.0	0.031343870595407
35.0	0.02962674151176259
36.0	0.028061288922899053
37.0	0.026602274048428853
38.0	0.025234543914891105
39.0	0.023970499745118445
40.0	0.02280115248704817
41.0	0.021726061860590562
42.0	0.020729010882021726
43.0	0.019797084668383036
44.0	0.018923495568117232
45.0	0.0180989610091018
46.0	0.017345788516436755
47.0	0.016638185014215878
48.0	0.01597328868179204
49.0	0.015356603020421744
50.0	0.014782367698785492
51.0	0.014239869234415892
