#Coverage	Number of genomic locations
0.0	2.503040534E9
1.0	1.13091355E8
2.0	4.5146485E7
3.0	2.2297422E7
4.0	1.2513174E7
5.0	7679561.0
6.0	5030004.0
7.0	3489939.0
8.0	2521736.0
9.0	1869864.0
10.0	1431979.0
11.0	1114970.0
12.0	884655.0
13.0	710319.0
14.0	581859.0
15.0	481118.0
16.0	401987.0
17.0	339900.0
18.0	288026.0
19.0	248322.0
20.0	214160.0
21.0	186913.0
22.0	162756.0
23.0	142835.0
24.0	126885.0
25.0	112980.0
26.0	100020.0
27.0	89560.0
28.0	80633.0
29.0	72222.0
30.0	65582.0
31.0	59807.0
32.0	55121.0
33.0	50697.0
34.0	46801.0
35.0	42667.0
36.0	39766.0
37.0	37278.0
38.0	34452.0
39.0	31871.0
40.0	29302.0
41.0	27175.0
42.0	25400.0
43.0	23810.0
44.0	22473.0
45.0	20528.0
46.0	19286.0
47.0	18122.0
48.0	16808.0
49.0	15651.0
50.0	14786.0
51.0	13902.0
52.0	13345.0
53.0	12429.0
54.0	11666.0
55.0	11192.0
56.0	10481.0
57.0	9807.0
58.0	9538.0
59.0	9019.0
60.0	8332.0
61.0	7874.0
62.0	7598.0
63.0	7140.0
64.0	7053.0
65.0	6545.0
66.0	6364.0
67.0	5767.0
68.0	5734.0
69.0	5425.0
70.0	5115.0
71.0	4967.0
72.0	4797.0
73.0	4563.0
74.0	4441.0
75.0	4284.0
76.0	3979.0
77.0	3802.0
78.0	3700.0
79.0	3398.0
80.0	3367.0
81.0	3238.0
82.0	3039.0
83.0	2916.0
84.0	2912.0
85.0	2787.0
86.0	2676.0
87.0	2546.0
88.0	2464.0
89.0	2553.0
90.0	2314.0
91.0	2242.0
92.0	2169.0
93.0	2203.0
94.0	2013.0
95.0	1999.0
96.0	1935.0
97.0	1832.0
98.0	1844.0
99.0	1818.0
100.0	1697.0
101.0	1662.0
102.0	1626.0
103.0	1610.0
104.0	1505.0
105.0	1487.0
106.0	1469.0
107.0	1407.0
108.0	1354.0
109.0	1351.0
110.0	1259.0
111.0	1251.0
112.0	1263.0
113.0	1335.0
114.0	1192.0
115.0	1162.0
116.0	1139.0
117.0	1109.0
118.0	1168.0
119.0	982.0
120.0	1072.0
121.0	1020.0
122.0	953.0
123.0	986.0
124.0	968.0
125.0	991.0
126.0	893.0
127.0	911.0
128.0	889.0
129.0	888.0
130.0	862.0
131.0	890.0
132.0	890.0
133.0	846.0
134.0	875.0
135.0	814.0
136.0	799.0
137.0	752.0
138.0	838.0
139.0	760.0
140.0	750.0
141.0	726.0
142.0	750.0
143.0	677.0
144.0	659.0
145.0	716.0
146.0	667.0
147.0	623.0
148.0	643.0
149.0	667.0
150.0	617.0
151.0	619.0
152.0	562.0
153.0	602.0
154.0	601.0
155.0	534.0
156.0	533.0
157.0	523.0
158.0	549.0
159.0	551.0
160.0	501.0
161.0	461.0
162.0	494.0
163.0	518.0
164.0	515.0
165.0	502.0
166.0	477.0
167.0	460.0
168.0	479.0
169.0	431.0
170.0	473.0
171.0	438.0
172.0	395.0
173.0	403.0
174.0	407.0
175.0	433.0
176.0	410.0
177.0	400.0
178.0	397.0
179.0	396.0
180.0	364.0
181.0	429.0
182.0	385.0
183.0	394.0
184.0	373.0
185.0	337.0
186.0	338.0
187.0	397.0
188.0	351.0
189.0	347.0
190.0	329.0
191.0	377.0
192.0	339.0
193.0	324.0
194.0	310.0
195.0	336.0
196.0	368.0
197.0	345.0
198.0	335.0
199.0	320.0
200.0	312.0
201.0	289.0
202.0	312.0
203.0	276.0
204.0	258.0
205.0	261.0
206.0	269.0
207.0	246.0
208.0	239.0
209.0	266.0
210.0	248.0
211.0	264.0
212.0	271.0
213.0	241.0
214.0	296.0
215.0	245.0
216.0	242.0
217.0	241.0
218.0	223.0
219.0	225.0
220.0	215.0
221.0	237.0
222.0	215.0
223.0	213.0
224.0	223.0
225.0	208.0
226.0	215.0
227.0	203.0
228.0	202.0
229.0	230.0
230.0	188.0
231.0	174.0
232.0	176.0
233.0	173.0
234.0	183.0
235.0	200.0
236.0	206.0
237.0	197.0
238.0	166.0
239.0	178.0
240.0	180.0
241.0	164.0
242.0	176.0
243.0	169.0
244.0	200.0
245.0	172.0
246.0	178.0
247.0	167.0
248.0	180.0
249.0	196.0
250.0	147.0
251.0	181.0
252.0	151.0
253.0	190.0
254.0	184.0
255.0	171.0
256.0	169.0
257.0	163.0
258.0	164.0
259.0	172.0
260.0	172.0
261.0	161.0
262.0	151.0
263.0	148.0
264.0	150.0
265.0	154.0
266.0	181.0
267.0	152.0
268.0	161.0
269.0	151.0
270.0	142.0
271.0	153.0
272.0	126.0
273.0	148.0
274.0	140.0
275.0	117.0
276.0	133.0
277.0	111.0
