#Insert size (bp)	insert size
26.0	1.0
32.0	3.0
34.0	2.0
35.0	3.0
36.0	5.0
37.0	4.0
38.0	7.0
39.0	27.0
40.0	118.0
41.0	566.0
42.0	615.0
43.0	558.0
44.0	510.0
45.0	532.0
46.0	509.0
47.0	572.0
48.0	565.0
49.0	552.0
50.0	541.0
51.0	523.0
52.0	489.0
53.0	494.0
54.0	520.0
55.0	483.0
56.0	485.0
57.0	422.0
58.0	487.0
59.0	489.0
60.0	436.0
61.0	453.0
62.0	500.0
63.0	483.0
64.0	440.0
65.0	480.0
66.0	467.0
67.0	477.0
68.0	474.0
69.0	526.0
70.0	457.0
71.0	475.0
72.0	486.0
73.0	515.0
74.0	502.0
75.0	596.0
76.0	622.0
77.0	611.0
78.0	666.0
79.0	671.0
80.0	651.0
81.0	636.0
82.0	651.0
83.0	811.0
84.0	882.0
85.0	975.0
86.0	1083.0
87.0	1175.0
88.0	1311.0
89.0	1472.0
90.0	1672.0
91.0	1788.0
92.0	2049.0
93.0	2379.0
94.0	2697.0
95.0	3041.0
96.0	3234.0
97.0	3654.0
98.0	4112.0
99.0	4486.0
100.0	5143.0
101.0	5861.0
102.0	6494.0
103.0	6740.0
104.0	7553.0
105.0	8224.0
106.0	8978.0
107.0	10108.0
108.0	10860.0
109.0	11942.0
110.0	12912.0
111.0	13463.0
112.0	14600.0
113.0	15697.0
114.0	16755.0
115.0	17721.0
116.0	18990.0
117.0	20095.0
118.0	21221.0
119.0	22428.0
120.0	23419.0
121.0	24921.0
122.0	27041.0
123.0	27921.0
124.0	29733.0
125.0	31216.0
126.0	33360.0
127.0	34440.0
128.0	35989.0
129.0	37966.0
130.0	40011.0
131.0	41388.0
132.0	42555.0
133.0	44313.0
134.0	46281.0
135.0	47826.0
136.0	49295.0
137.0	51673.0
138.0	54072.0
139.0	56007.0
140.0	57105.0
141.0	58086.0
142.0	59811.0
143.0	61553.0
144.0	63601.0
145.0	64037.0
146.0	65559.0
147.0	67374.0
148.0	69607.0
149.0	71962.0
150.0	73171.0
151.0	73331.0
152.0	74642.0
153.0	75581.0
154.0	76869.0
155.0	78737.0
156.0	80451.0
157.0	81751.0
158.0	83178.0
159.0	84180.0
160.0	84313.0
161.0	84330.0
162.0	87095.0
163.0	85288.0
164.0	86142.0
165.0	86473.0
166.0	88280.0
167.0	89586.0
168.0	89572.0
169.0	91519.0
170.0	89526.0
171.0	90595.0
172.0	92287.0
173.0	91883.0
174.0	93280.0
175.0	91962.0
176.0	90848.0
177.0	90373.0
178.0	90957.0
179.0	91726.0
180.0	89606.0
181.0	90710.0
182.0	90220.0
183.0	90135.0
184.0	89056.0
185.0	88965.0
186.0	88340.0
187.0	87596.0
188.0	87808.0
189.0	88013.0
190.0	87455.0
191.0	87078.0
192.0	86294.0
193.0	86128.0
194.0	84689.0
195.0	85549.0
196.0	86071.0
197.0	85420.0
198.0	85064.0
199.0	83585.0
200.0	82617.0
201.0	82140.0
202.0	81170.0
203.0	80957.0
204.0	81345.0
205.0	79688.0
206.0	77732.0
207.0	76536.0
208.0	75020.0
209.0	74651.0
210.0	74009.0
211.0	74644.0
212.0	73432.0
213.0	72897.0
214.0	72550.0
215.0	71364.0
216.0	71679.0
217.0	70911.0
218.0	69428.0
219.0	67972.0
220.0	68253.0
221.0	66783.0
222.0	67121.0
223.0	65860.0
224.0	66169.0
225.0	66031.0
226.0	64691.0
227.0	63539.0
228.0	63044.0
229.0	60609.0
230.0	60009.0
231.0	59458.0
232.0	58775.0
233.0	58363.0
234.0	58710.0
235.0	59528.0
236.0	58532.0
237.0	57868.0
238.0	56544.0
239.0	55117.0
240.0	54274.0
241.0	53357.0
242.0	52222.0
243.0	51677.0
244.0	50515.0
245.0	50338.0
246.0	48564.0
247.0	48900.0
248.0	47596.0
249.0	47733.0
250.0	46731.0
251.0	46654.0
252.0	46797.0
253.0	45310.0
254.0	44861.0
255.0	43160.0
256.0	42791.0
257.0	41991.0
258.0	42088.0
259.0	41752.0
260.0	42121.0
261.0	42567.0
262.0	41204.0
263.0	39702.0
264.0	38753.0
265.0	38112.0
266.0	37157.0
267.0	37417.0
268.0	36902.0
269.0	35686.0
270.0	35924.0
271.0	34503.0
272.0	34240.0
273.0	33499.0
274.0	33426.0
275.0	33651.0
276.0	32995.0
277.0	32477.0
278.0	32115.0
279.0	32586.0
280.0	30855.0
281.0	31240.0
282.0	31065.0
283.0	30141.0
284.0	30272.0
285.0	29499.0
286.0	28925.0
287.0	28594.0
288.0	28262.0
289.0	27144.0
290.0	27098.0
291.0	26838.0
292.0	26424.0
293.0	26186.0
294.0	25575.0
295.0	25445.0
296.0	25157.0
297.0	25099.0
298.0	24311.0
299.0	23730.0
300.0	23410.0
301.0	23243.0
302.0	22834.0
303.0	22463.0
304.0	21970.0
305.0	22212.0
306.0	21814.0
307.0	21210.0
308.0	21150.0
309.0	20348.0
310.0	19955.0
311.0	19647.0
312.0	19834.0
313.0	19139.0
314.0	19526.0
315.0	18986.0
316.0	18787.0
317.0	18342.0
318.0	18030.0
319.0	18275.0
320.0	18133.0
321.0	17905.0
322.0	17662.0
323.0	17653.0
324.0	17363.0
325.0	16692.0
326.0	16989.0
327.0	16741.0
328.0	16110.0
329.0	15744.0
330.0	15504.0
331.0	15434.0
332.0	14849.0
333.0	14920.0
334.0	14786.0
335.0	14887.0
336.0	14604.0
337.0	14760.0
338.0	13999.0
339.0	14032.0
340.0	13419.0
341.0	13327.0
342.0	13319.0
343.0	13026.0
344.0	12459.0
345.0	12671.0
346.0	12469.0
347.0	12019.0
348.0	11572.0
349.0	11370.0
350.0	11555.0
351.0	11282.0
352.0	11378.0
353.0	11048.0
354.0	10798.0
355.0	10799.0
356.0	10521.0
357.0	10313.0
358.0	10340.0
359.0	10225.0
360.0	9996.0
361.0	9819.0
362.0	9681.0
363.0	9553.0
364.0	9332.0
365.0	9254.0
366.0	9009.0
367.0	8836.0
368.0	8595.0
369.0	8680.0
370.0	8547.0
371.0	8220.0
372.0	8167.0
373.0	7810.0
374.0	7829.0
375.0	7723.0
376.0	7494.0
377.0	7640.0
378.0	7706.0
379.0	7390.0
380.0	7230.0
381.0	7044.0
382.0	6930.0
383.0	6896.0
384.0	6808.0
385.0	6825.0
386.0	6529.0
387.0	6580.0
388.0	6710.0
389.0	6598.0
390.0	6339.0
391.0	6155.0
392.0	5953.0
393.0	6008.0
394.0	6073.0
395.0	6045.0
396.0	5773.0
397.0	5806.0
398.0	5689.0
399.0	5577.0
400.0	5505.0
401.0	5414.0
402.0	5415.0
403.0	5181.0
404.0	5301.0
405.0	5023.0
406.0	4990.0
407.0	4850.0
408.0	4725.0
409.0	4759.0
410.0	4643.0
411.0	4659.0
412.0	4677.0
413.0	4574.0
414.0	4312.0
415.0	4303.0
416.0	4374.0
417.0	4284.0
418.0	4183.0
419.0	3993.0
420.0	3829.0
421.0	4017.0
422.0	3942.0
423.0	3895.0
424.0	3874.0
425.0	3808.0
426.0	3792.0
427.0	3642.0
428.0	3707.0
429.0	3702.0
430.0	3550.0
431.0	3617.0
432.0	3454.0
433.0	3448.0
434.0	3441.0
435.0	3444.0
436.0	3275.0
437.0	3303.0
438.0	3226.0
439.0	3093.0
440.0	3089.0
441.0	3116.0
442.0	3008.0
443.0	3039.0
444.0	2855.0
445.0	2855.0
446.0	2944.0
447.0	2776.0
448.0	2689.0
449.0	2747.0
450.0	2766.0
451.0	2741.0
452.0	2748.0
453.0	2715.0
