#Coverage	Number of genomic locations
0.0	2.413481808E9
1.0	1.54717596E8
2.0	5.8246326E7
3.0	3.1961687E7
4.0	1.9383399E7
5.0	1.2519112E7
6.0	8472495.0
7.0	5967656.0
8.0	4330529.0
9.0	3228850.0
10.0	2462130.0
11.0	1912002.0
12.0	1505163.0
13.0	1200522.0
14.0	968792.0
15.0	790438.0
16.0	648600.0
17.0	535396.0
18.0	444811.0
19.0	372718.0
20.0	312558.0
21.0	264119.0
22.0	224901.0
23.0	193554.0
24.0	165567.0
25.0	143052.0
26.0	123478.0
27.0	106651.0
28.0	93085.0
29.0	82812.0
30.0	72810.0
31.0	64971.0
32.0	57521.0
33.0	51559.0
34.0	45895.0
35.0	40608.0
36.0	36612.0
37.0	33096.0
38.0	29363.0
39.0	26542.0
40.0	23410.0
41.0	20598.0
42.0	18441.0
43.0	16117.0
44.0	14067.0
45.0	12416.0
46.0	11054.0
47.0	9710.0
48.0	8879.0
49.0	8001.0
50.0	7291.0
51.0	6599.0
52.0	5981.0
53.0	5239.0
54.0	4799.0
55.0	4275.0
56.0	3990.0
57.0	3668.0
58.0	3253.0
59.0	2832.0
60.0	2514.0
61.0	2183.0
62.0	1968.0
63.0	1610.0
64.0	1476.0
65.0	1207.0
66.0	917.0
67.0	884.0
68.0	834.0
69.0	766.0
70.0	726.0
71.0	744.0
72.0	858.0
73.0	848.0
74.0	886.0
75.0	1029.0
76.0	1071.0
77.0	1249.0
78.0	1319.0
79.0	1631.0
80.0	2433.0
81.0	859.0
82.0	211.0
83.0	40.0
84.0	2.0
