#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.1454137062494917E-6
10.0	0.0
11.0	0.0
12.0	0.0
13.0	1.1454137062494916E-5
14.0	6.8724822374969505E-6
15.0	1.7181205593742375E-5
16.0	1.6035791887492884E-5
17.0	3.0926170068736276E-5
18.0	3.7798652306233225E-5
19.0	5.3834444193726106E-5
20.0	9.50693376187078E-5
21.0	1.2714092139369358E-4
22.0	1.775391244686712E-4
23.0	3.172795966311092E-4
24.0	4.0776727942481907E-4
25.0	7.055748430496869E-4
26.0	8.464607289183744E-4
27.0	0.0014042772038618768
28.0	0.0020136372955866064
29.0	0.0028154268899612503
30.0	0.003893261187542023
31.0	0.0052734847035726595
32.0	0.007126764080284337
33.0	0.009330540051108359
34.0	0.01225821748428206
35.0	0.015641769572543058
36.0	0.01974464146832874
37.0	0.0243331687755642
38.0	0.029846044943743003
39.0	0.03571629018827165
40.0	0.041079117160931766
41.0	0.045855492315992154
42.0	0.04988391232087161
43.0	0.05239122292385175
44.0	0.05427886471175091
45.0	0.05480804584403817
46.0	0.05380580885106988
47.0	0.052716520416426604
48.0	0.050574596785740056
49.0	0.047633174388091365
50.0	0.04386819953564928
51.0	0.04397357759662424
52.0	0.032417498714273116
53.0	0.03248851436406058
54.0	0.02877279230098723
55.0	0.024975745864770173
56.0	0.021673518149652883
57.0	0.01845490563509181
58.0	0.015156114161093276
59.0	0.012504481431125702
60.0	0.009978844208845572
61.0	0.007974370222908962
62.0	0.006362773138215927
63.0	0.005089073096866492
64.0	0.004000930075929474
65.0	0.003181959275961088
66.0	0.002616124905073839
67.0	0.002022800605236602
68.0	0.0016745948385367567
69.0	0.001385950584561885
70.0	0.0011992481504432178
71.0	9.644383406620721E-4
72.0	7.937716984308977E-4
73.0	6.952661196934415E-4
74.0	6.208142287872245E-4
75.0	5.028366170435269E-4
76.0	3.8142276418108074E-4
77.0	3.000983910373668E-4
78.0	2.038836397124095E-4
79.0	1.5692167775618036E-4
80.0	1.2026843915619662E-4
81.0	7.559730461246645E-5
82.0	4.238030713123119E-5
83.0	2.863534265623729E-5
84.0	1.7181205593742375E-5
85.0	1.7181205593742375E-5
86.0	8.017895943746442E-6
87.0	3.4362411187484753E-6
88.0	8.017895943746442E-6
89.0	3.4362411187484753E-6
90.0	1.1454137062494917E-6
91.0	1.1454137062494917E-6
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	3.4362411187484753E-6
98.0	0.0
99.0	0.0
100.0	2.2908274124989834E-6
