#Coverage	Number of genomic locations
0.0	2.268028742E9
1.0	2.39001651E8
2.0	7.9252311E7
3.0	4.1469783E7
4.0	2.6294553E7
5.0	1.7683835E7
6.0	1.2279464E7
7.0	8756154.0
8.0	6372383.0
9.0	4738811.0
10.0	3598062.0
11.0	2790453.0
12.0	2200225.0
13.0	1761291.0
14.0	1433379.0
15.0	1182075.0
16.0	989522.0
17.0	833285.0
18.0	709176.0
19.0	611499.0
20.0	527598.0
21.0	459377.0
22.0	404688.0
23.0	356109.0
24.0	314901.0
25.0	282927.0
26.0	252059.0
27.0	226713.0
28.0	204428.0
29.0	183917.0
30.0	165204.0
31.0	151387.0
32.0	137306.0
33.0	126021.0
34.0	114519.0
35.0	104456.0
36.0	96023.0
37.0	87283.0
38.0	79754.0
39.0	73252.0
40.0	67658.0
41.0	61781.0
42.0	57583.0
43.0	52697.0
44.0	49021.0
45.0	45043.0
46.0	42210.0
47.0	38773.0
48.0	35678.0
49.0	33671.0
50.0	31123.0
51.0	28860.0
52.0	27327.0
53.0	25243.0
54.0	23601.0
55.0	22123.0
56.0	20897.0
57.0	18899.0
58.0	18245.0
59.0	16760.0
60.0	15683.0
61.0	15192.0
62.0	14119.0
63.0	13475.0
64.0	12729.0
65.0	11944.0
66.0	11454.0
67.0	10866.0
68.0	10357.0
69.0	9843.0
70.0	9313.0
71.0	9018.0
72.0	8497.0
73.0	8111.0
74.0	7628.0
75.0	7331.0
76.0	7036.0
77.0	6837.0
78.0	6475.0
79.0	6202.0
80.0	5880.0
81.0	5894.0
82.0	5458.0
83.0	5372.0
84.0	5167.0
85.0	4818.0
86.0	4867.0
87.0	4531.0
88.0	4514.0
89.0	4439.0
90.0	4100.0
91.0	4075.0
92.0	3783.0
93.0	3871.0
94.0	3728.0
95.0	3566.0
96.0	3406.0
97.0	3282.0
98.0	3220.0
99.0	3073.0
100.0	2874.0
101.0	2658.0
102.0	2752.0
103.0	2799.0
104.0	2590.0
105.0	2508.0
106.0	2418.0
107.0	2385.0
108.0	2442.0
109.0	2235.0
110.0	2165.0
111.0	2016.0
112.0	2021.0
113.0	2014.0
114.0	2009.0
115.0	1921.0
116.0	1885.0
117.0	1797.0
118.0	1814.0
119.0	1685.0
120.0	1722.0
121.0	1541.0
122.0	1521.0
123.0	1555.0
124.0	1424.0
125.0	1468.0
126.0	1459.0
127.0	1432.0
128.0	1382.0
129.0	1382.0
130.0	1247.0
131.0	1307.0
132.0	1281.0
133.0	1303.0
134.0	1218.0
135.0	1251.0
136.0	1194.0
137.0	1163.0
138.0	1138.0
139.0	1081.0
140.0	1046.0
141.0	1041.0
142.0	1041.0
143.0	950.0
144.0	976.0
145.0	982.0
146.0	879.0
147.0	1011.0
148.0	903.0
149.0	903.0
150.0	894.0
151.0	890.0
152.0	901.0
153.0	841.0
154.0	813.0
155.0	850.0
156.0	870.0
157.0	817.0
158.0	783.0
159.0	772.0
160.0	809.0
161.0	773.0
162.0	726.0
163.0	731.0
164.0	652.0
165.0	684.0
166.0	669.0
167.0	655.0
168.0	642.0
169.0	646.0
170.0	605.0
171.0	581.0
172.0	614.0
173.0	576.0
174.0	617.0
175.0	583.0
176.0	559.0
177.0	565.0
178.0	595.0
179.0	501.0
180.0	524.0
181.0	525.0
182.0	535.0
183.0	539.0
184.0	497.0
185.0	496.0
186.0	474.0
187.0	506.0
188.0	481.0
189.0	460.0
190.0	401.0
191.0	447.0
192.0	463.0
193.0	426.0
194.0	445.0
195.0	417.0
196.0	413.0
197.0	417.0
198.0	379.0
199.0	410.0
200.0	412.0
201.0	379.0
202.0	384.0
203.0	376.0
204.0	352.0
205.0	377.0
206.0	332.0
207.0	355.0
208.0	392.0
209.0	366.0
210.0	338.0
211.0	322.0
212.0	329.0
213.0	367.0
214.0	307.0
215.0	338.0
216.0	351.0
217.0	295.0
218.0	333.0
219.0	351.0
220.0	276.0
221.0	299.0
222.0	300.0
223.0	312.0
224.0	284.0
225.0	276.0
226.0	300.0
227.0	302.0
228.0	302.0
229.0	293.0
230.0	280.0
231.0	277.0
232.0	291.0
233.0	256.0
234.0	274.0
235.0	271.0
236.0	253.0
237.0	269.0
238.0	241.0
239.0	296.0
240.0	263.0
241.0	282.0
242.0	247.0
243.0	251.0
244.0	260.0
245.0	217.0
246.0	238.0
247.0	235.0
248.0	258.0
249.0	222.0
250.0	240.0
251.0	242.0
252.0	236.0
253.0	216.0
254.0	236.0
255.0	219.0
256.0	207.0
257.0	218.0
258.0	228.0
