name,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h,KO-6h_vs_KO-0h,WT-0h_vs_KO-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h
ENSMUSE00000116533,0.0186155181602487,0.242829101088406,0.0163103936875972,0.858645538996646,0.0117947503995905,1.23653467907161e-06,0.152449283580139,0.658781407919928,0.713400783344955,0.0108439339810409
ENSMUSE00000119116,0.880825975297996,0.643748139923416,0.450881139054536,0.242459635796221,0.934218070787956,0.363731356481525,0.575815605639263,0.0285050444762164,0.986840984030528,0.754646845362742
ENSMUSE00000119284,0.253431389202652,0.414591650484425,0.123485491777304,0.897370260049631,0.201179091050975,0.704150455644792,0.563564623231411,0.910768807605322,0.652432274343135,0.0322968600022403
ENSMUSE00000123611,0.0162230994227435,0.00230725486566825,0.269965088623083,0.334350418366525,0.990394855962983,0.147477087470724,0.969869837045571,0.0280483946001204,0.859299200874877,0.911922402388775
ENSMUSE00000126670,0.447905395613345,0.297366308267807,0.7093170053816,0.827087389711184,0.912163031220924,0.414532997848885,0.251278299771813,0.0267922265539246,0.485237008840358,0.860685447744336
ENSMUSE00000127659,0.072166052564638,0.720803649913097,0.0232018675830205,0.526279136725241,0.208519675959046,0.000529288978880736,0.735000507808512,0.538759279301891,0.576784860994687,9.19439599951519e-05
ENSMUSE00000132047,0.341766387123806,0.331383627941138,0.169768644722205,0.815552251249688,0.317095935696905,0.0326341011844127,0.817275003544702,0.329747411644319,0.77485236752721,0.0293512666722036
ENSMUSE00000134156,0.915104969508679,0.00232645064866019,0.0397381003294717,0.181394078813863,0.133738677317105,0.00676553952674,0.137733787259583,0.820418342527223,0.0174346408368617,0.0888886675806744
ENSMUSE00000136286,2.71730820079612e-08,5.3798287912886e-06,6.91510169449561e-05,0.342573845994792,0.182474432351921,8.19945760781628e-14,0.215566906432925,9.08331616407642e-11,0.934719919544758,6.17547255020971e-08
ENSMUSE00000136709,0.0504009666394514,0.0280461896800068,0.927793397513932,0.367193498876124,0.161778683979484,0.000219227607988366,0.479027719935936,0.000896122760663041,0.607096326241393,0.167835857347338
ENSMUSE00000136880,0.0797503167508153,0.194448166075673,0.0176783991597127,0.602465413236314,0.63854424792861,0.0856175707792265,0.119403561479327,0.422192407109674,0.701272740521298,0.0757990339671444
ENSMUSE00000137351,0.000312290494700959,0.112401656217148,0.281040887868298,0.733301640873389,1,0.000513023255099604,0.856443168357529,0.0807929700180679,0.170846706454072,0.00376319908135237
ENSMUSE00000138189,0.0297407977384041,0.057887092513873,0.702647037804454,0.750244328377322,0.966390050872524,0.0656736713916769,0.847748505888245,0.148980432549865,0.762072841320505,0.293916183854034
ENSMUSE00000138681,0.197261351228696,1.77689485354635e-07,0.692495402476373,0.248878641179196,2.08706512502351e-05,0.039544996556485,2.40936716663603e-05,1.80179851547792e-16,0.00119713307472464,0.00132537920085639
ENSMUSE00000139353,0.0197992718470174,2.34901817181805e-08,0.0539548101857397,0.462216742871345,0.636073996811034,0.000713238065144266,0.132480539197121,1.16407301640804e-06,0.713298934387644,0.010202387973565
ENSMUSE00000139470,0.00105879104638529,0.5773229482208,0.00667751205114778,0.700041812560498,0.722771080279634,0.00141494803103355,0.213943198103701,0.0293227912018197,0.716057945540889,7.4281582910646e-05
ENSMUSE00000142731,0.461624774273898,0.440585198395179,0.126654403052327,0.514513678039483,0.791246227621981,0.860256874222845,0.878176936285782,0.781282467990284,0.022912748907797,0.11788062694321
ENSMUSE00000145409,0.000385420587208955,0.00143382283800801,0.0280931631110881,0.853114245496004,0.620165232090009,0.00156889510002672,0.564723564028526,0.00502176324863094,0.462607392341985,0.0595018750554353
ENSMUSE00000146604,0.000457289253803937,0.000521130719126389,0.00936927108137219,0.832513178950958,0.97349814914504,0.00245714628242323,0.58780576496003,0.000249154687356008,0.903470511337383,0.00465912358347721
ENSMUSE00000146649,1.12920932538157e-06,0.0777488266968742,1.07336163042758e-07,0.681143881084518,0.39129720801948,1.1204154340177e-07,0.11683026690531,0.00353454422487854,0.890203105611867,1.12253889403756e-08
ENSMUSE00000147002,0.0049247563021452,0.00623978757407789,0.0577303769514171,0.579923941283077,0.0133044137705217,0.598219810814029,0.335674281060543,0.0187450126022836,0.983343987354844,0.00807345210183831
ENSMUSE00000147348,6.3108837251028e-05,0.215749631959599,0.133058301276111,0.37642778689549,0.70889642358891,0.00128677713870822,0.829422352753137,0.0197472273740962,0.0734689962629734,0.0038281381128296
ENSMUSE00000147428,0.209256139533577,0.0298382581019176,0.214040094794689,0.925495380658055,0.919675573809102,0.212616355362378,1,0.0371933622640038,0.782315764136336,0.108825274657192
ENSMUSE00000148587,0.0376683719409881,0.00583754665009884,0.605734942424497,0.415027173026768,0.5255687906473,0.0703436310210344,0.449966072526586,0.194478441911611,0.938756894976034,0.90077837780908
ENSMUSE00000150064,0.294085000697035,0.726801200473822,0.351298396875507,0.485711466037743,0.245841805105218,0.615070723595384,0.440019711248608,0.263966921926804,0.0251071409352471,0.000144661489112151
ENSMUSE00000150396,0.222212127532416,0.596538424993398,0.785197419346424,0.748976250223342,0.0464953071881133,0.255222063785346,0.982440928725223,0.813564708148117,0.438138978471499,0.78881404716437
ENSMUSE00000151494,0.0344287093378103,0.243824996767879,1.0560336349421e-12,0.168883652848465,0.0209384337410092,9.49281832286856e-08,0.34260181152358,0.114793827820484,0.848418716762544,1.22749352343628e-17
ENSMUSE00000153160,0.811085122245766,0.732728031411654,0.119059979389386,0.582317420780033,0.281011672843675,0.73472138191756,0.812370299587251,0.655750919462212,0.815803705896557,0.0422013485480001
ENSMUSE00000153980,0.0821174994002137,0.0291268174621389,0.42854313363309,0.976408001344017,0.9370043552144,0.0946578522377944,0.291238894192847,0.241678271304508,0.851329530975505,0.262357134758058
ENSMUSE00000154469,0.0065272359266351,0.412118873555923,0.0705135431360751,0.581784493400765,0.459556272109689,0.0145329200195595,0.217419468091351,0.332040127236781,0.235521649083554,8.40979633846106e-05
ENSMUSE00000154608,9.10881221961915e-05,4.21152182685442e-05,0.107308537555648,0.562688089476219,0.298516960167558,0.000686706012718684,0.103135058338262,0.000850093068026145,0.802775685946425,0.00594951852027496
ENSMUSE00000156801,0.887326694566006,0.634050104084025,0.388434920587765,0.249335744373232,0.079973209409715,0.555839847058149,0.95422235451151,0.461707924967191,0.775359265711439,0.0153563374688539
ENSMUSE00000158397,0.000786396451876373,0.167673999898639,0.120181621429597,0.510194225686265,0.228322691456993,3.98627383403701e-06,0.158974044809748,0.000653723521317565,0.732519331369451,0.0373526411193371
ENSMUSE00000159894,0.384170607185407,0.157977732222419,0.747037957894607,0.416881159684685,0.65174548493602,0.0391417089065612,0.795608091470401,0.0514906651048117,0.577014272533097,0.0677024352774323
ENSMUSE00000161254,0.476700371637114,0.578610728488428,0.0976752055235996,0.461302442143974,0.42982663834258,0.415133412193012,0.00762243898065712,0.00440763286764889,0.800004919662753,0.00429314641736387
ENSMUSE00000161870,0.0485326056453493,0.0675059203108504,0.705681353827821,0.722259612640162,0.928699027721943,0.101730096220586,0.533925185708859,0.382837721825235,0.900391905014742,0.951804408528901
ENSMUSE00000162942,0.52766928113758,0.164190711554732,0.00370926129359536,0.254524068889498,0.696484305407242,0.908541681346386,0.453562784019687,0.618739557712,0.734337541080585,4.84927189550745e-05
ENSMUSE00000169090,0.618009555464907,0.345162990681226,0.0355282162347255,0.921830424670511,0.279779326050758,0.568588078764574,0.624768642161554,0.573948937760596,0.431012018060703,0.109977681104752
ENSMUSE00000170274,0.698237638495967,0.0754514170097684,0.400994542943639,0.54889276131984,0.784211165189427,0.490458672899459,0.761765716362954,0.00746125425678771,0.8406588326018,0.181351512922907
ENSMUSE00000171683,0.00945972781152747,0.00475508043340615,0.0695505732211809,0.72596859742115,0.142943410775945,0.157438126728008,0.805414736003785,0.000634646889398399,0.938685304378285,0.0107307637590407
ENSMUSE00000175818,0.0104567068361589,0.887141485294357,0.512030073345974,0.894752011649751,0.412577579190347,0.119619475767242,0.900173141649213,0.891564523682095,0.405193869301277,0.936866109747069
ENSMUSE00000181234,0.0087156182903082,0.0660629542255751,0.138743296588634,0.865583482854588,0.24455737003191,0.000311767325289041,0.447017959670458,0.0151795799536193,0.633092195648397,0.0395326069277495
ENSMUSE00000182569,0.00807016721552451,0.00327895101866099,1,0.375360747492616,0.991590686023475,0.0831730465599605,0.378327039908829,0.00496721525272598,0.566131552850863,0.914439752433751
ENSMUSE00000185228,0.927676409331685,0.00641773107214626,0.00305505781851812,0.800836414519656,0.158399317164432,0.0789036285183052,0.409989586744597,0.0978030109458161,0.954548047495667,0.000428956804501645
ENSMUSE00000185492,0.0629867007445025,0.63029176588729,0.0118009782360592,0.686552340600388,0.106094543459534,0.594795072695302,0.974308495461587,0.350924027944389,0.300783396359012,0.0288894771595243
ENSMUSE00000188522,0.763765100927238,0.145325876151321,0.00257590631318039,0.711422290216901,0.8233718095181,0.384221274235912,0.423386425435595,0.00917809222500217,0.843738827206769,0.000418165623966523
ENSMUSE00000189293,0.113689639633265,0.131182215143687,0.533732798930951,0.912364343342645,0.101988366252027,0.00251002272654603,0.0894853199052019,0.00131533858343897,0.165031782890649,0.322270400084513
ENSMUSE00000190850,0.225599017541854,0.0483869134428609,0.0608679582903532,0.730056571160611,0.406565024259139,0.0879079423667224,0.103658125092011,0.95780969635051,0.330975812568236,0.42712393139732
ENSMUSE00000191964,0.242063615376841,0.129275168890073,0.885964470645417,0.689059896477822,0.314321812587024,0.573975224287367,0.640855906799522,0.01714619238183,0.826580134970884,0.995376354030594
ENSMUSE00000194322,0.165636751795313,0.0684393390272385,0.129340758551816,0.589893307551761,0.287561532601555,0.00437188227686325,0.00616475447101383,0.0831672821090953,0.73171947690977,0.0101402120131587
ENSMUSE00000196464,0.0017819458159776,0.0262910008423485,0.0147063645371096,0.77339675504402,0.47759077568568,0.00101148390386457,0.000182505994309404,0.203696533099274,0.0198680460110126,1.54236504429089e-06
ENSMUSE00000196470,0.0313151941491028,0.538707883014953,0.0196235931158746,0.98384949727391,0.998615499277385,0.0512227276716718,0.447168388118433,0.899487341824606,0.976632124804537,0.00990944496231619
ENSMUSE00000196471,0.0327752935337534,0.971638680829439,0.0829979761912084,0.921682034675195,0.78712411142272,0.0827781201873289,0.674037025756796,0.719674902221308,0.73296577678554,0.0279831798015685
ENSMUSE00000197082,0.076657338368366,0.100241126853011,0.626875959551673,0.934325987352418,0.906361472532519,0.0665510803554695,0.636703552518769,0.0298681881070536,0.240909460444836,0.379432548414912
ENSMUSE00000197696,0.220912043634136,0.0277742003803702,0.489517901658095,0.347263342084115,0.215846984878396,0.115272998859906,0.719636803963356,0.0960394059435745,0.048600536859594,0.0229881451541967
ENSMUSE00000198560,0.00869674661874338,0.0434524455134368,0.490152253472338,0.91845679397616,0.660660986783569,0.0405664109065984,0.812876318434246,0.0918673329259287,0.402140792686445,0.0949304215339682
ENSMUSE00000200145,0.0705511212282532,0.0559251003226343,0.827970864327604,0.801500115963141,0.922566183941203,0.0692250214358314,0.959027862447239,0.0287486646948217,0.3445959274943,0.278087658007575
ENSMUSE00000203272,0.00846158088730324,0.555210082949057,0.183752623753232,0.774690460429547,0.274643207135075,0.00117414372234946,0.000306943775452325,0.000129875875464859,0.386857286337207,0.0268583800962938
ENSMUSE00000206759,0.84563787598331,0.961005609440324,0.168829892838249,0.165425177239087,0.786941041070344,0.397315436390213,0.344744559416798,0.0316568632391889,0.585798772518852,0.414284152961043
ENSMUSE00000206839,0.18169539292507,0.335410854497274,0.993681738991678,0.825952511868302,9.15307955552912e-06,0.00148798364644691,5.7556501781182e-05,2.20021666326992e-06,0.808618637178855,0.953775742299466
ENSMUSE00000208516,0.632929355484024,0.202135420207042,0.118482731386316,0.524931208287264,0.209789788148268,0.246088968163874,0.873415682024858,0.414074512084456,0.921226287984317,0.0130229638774984
ENSMUSE00000208672,0.95142546457533,0.902781347319734,0.0233347827231426,0.188431347810693,0.810973840672375,0.363568281071711,0.746598306640345,0.140916783607109,0.936553814684415,0.155272283521003
ENSMUSE00000209348,0.655680550583078,0.515616170906567,0.0326489693898418,0.383238197934017,0.158270922392268,0.0153297492684073,0.669907570657922,0.27436786917701,0.434501157903553,0.503759951208145
ENSMUSE00000214651,0.0610354534929286,0.00127656688718941,0.165489970693435,0.983480712525194,0.179495019832815,0.628389150393028,0.00556076849790671,0.584916845912357,0.943382181919974,0.0979682170935054
ENSMUSE00000214948,0.000123195366386801,5.58270376124046e-05,0.00704339767035054,0.719519550218725,0.30052703003213,0.00800867534782499,0.901192572790464,0.000148777722547826,0.727149779588598,0.00108318014125818
ENSMUSE00000215962,0.948073308551611,0.41525206062297,0.00166160323735222,0.59809953462276,0.717822037459188,0.352889381303032,0.495753736067764,0.508900795245377,0.691320098390119,4.91317960244647e-05
ENSMUSE00000215995,0.157333122333667,0.431385677760771,0.0014005430252675,0.824942604410796,0.904781228789106,0.290583657262903,0.0710514006817504,0.4242354324516,0.937213158386134,0.000306964977867833
ENSMUSE00000219302,6.63081528525321e-07,6.08882569806887e-11,0.00392593131530793,0.627026176337808,0.914051131368169,7.03511862892522e-08,0.0357943418480841,8.85020018303673e-18,0.00356626800967451,1.60913939640902e-11
ENSMUSE00000219801,0.0155444068194158,4.57285652067662e-10,0.447999609396572,0.000205841448157925,0.000342151494775993,0.0232024832534903,9.33338259188641e-17,0.230903073860368,0.0247973586899144,0.0322910985159107
ENSMUSE00000221208,0.932348102986105,0.600320833645769,0.956982024266496,0.31229547110747,0.0132335237056593,0.152695575827509,0.0827634936806553,0.210432020344859,0.552886837060464,0.702974253555339
ENSMUSE00000221639,0.0932248366493325,0.103831149296092,0.182713848703328,0.51878461784136,0.450271686653198,0.131829907358093,0.820062031755356,0.012568743428364,0.748647054444363,0.0111901492789669
ENSMUSE00000221782,0.0209632399123792,0.30597756474324,0.190734719624512,0.626574704857416,0.157448072543536,0.17831787668902,0.886436922741275,0.158723913592508,0.612123054359297,0.152629966862255
ENSMUSE00000221855,0.439472509359193,0.0466335774230019,0.124004792495824,0.870953960385535,0.95050767139394,0.334632280517967,0.657044262409387,0.0839471744723038,0.527919495857264,0.230318415831931
ENSMUSE00000222185,0.000135547752538941,1.12043336083724e-06,0.000340302001518202,0.155532060906971,0.0580451689468871,0.00223146799333689,0.000169566663101055,0.00839961494205456,0.204334962294261,6.02505232608337e-10
ENSMUSE00000222194,7.22343884516571e-05,0.703287165178323,0.00291000702962534,0.559693304036541,0.831661817144333,0.000468233271641717,0.100571945831872,0.148571935791898,0.747680272748997,0.000729644523208211
ENSMUSE00000222520,0.345032064595519,0.989583773566119,0.104283636303893,0.0811765934527904,0.981212347889296,0.463433644832975,0.949086360105282,0.0705631284040849,0.519328841373263,0.00790732079496047
ENSMUSE00000224865,0.201655297631396,0.115469643006377,0.0355482252649817,0.20797116175719,0.992817313920624,0.965057918437481,0.943339522277961,0.685531907231691,0.804631498746489,0.0918668339761124
ENSMUSE00000226239,3.4555635374899e-15,2.39345986851042e-10,0.00346534309521687,0.225686153726908,0.800740290208013,1.14580099291174e-20,0.0945985157826969,3.21615944797624e-20,0.30647932759687,1.68359027340273e-08
ENSMUSE00000226416,0.0286791771008966,0.0831904187803269,0.902294936953438,0.438029768155464,0.720048349529217,0.00184613136971131,0.0355107705271296,1.101174263928e-05,0.689073830981759,0.169949617502184
ENSMUSE00000229473,0.000439202188997026,7.18289603611182e-05,0.174105206703957,0.901587168489809,0.562147179979743,0.00347812098407202,0.268642597328785,0.00145849910047423,0.651435518004124,0.0251584579984982
ENSMUSE00000233624,0.0328031645983987,0.0810398256093047,0.715069129836609,0.693670929431615,0.266850393353468,0.151501571384384,0.51286901389851,0.12909496454084,0.680982850227707,0.198164206451128
ENSMUSE00000234209,0.0510625908425711,0.171475656774684,0.237261476751436,0.903992385365021,0.307102304585468,0.444507089749109,0.472006356531677,0.0459244676496061,0.520494148294216,0.0511281967647669
ENSMUSE00000235418,0.0177176864768999,0.00741243551618192,0.39340191391177,0.74315261671922,0.0376533929602652,0.939260508151535,0.234999929574472,0.235500848897741,0.609732236708576,0.941960834228826
ENSMUSE00000237584,0.000231846350838017,1.68018988867643e-07,0.000293139831629105,0.254275808615456,0.941188606636383,8.54434442037674e-06,0.576248883981411,2.74374160899059e-09,0.329276330270932,4.89230351079658e-09
ENSMUSE00000238112,0.479147618919326,0.907889189894923,0.00399007496345131,0.756945695693786,0.577859589863926,0.333307342824422,0.138679994306822,0.28214832833726,0.642645452341749,0.013692214406199
ENSMUSE00000239228,0.814634481021707,0.439237946208179,0.096051871949186,0.388350421647491,0.0455343652423607,0.134699472713943,0.298312360144602,0.333719668285502,0.0362788636911706,0.73388231718665
ENSMUSE00000240815,0.00155725084971686,8.70035653819037e-06,0.000971139443136658,0.693723578755003,0.48681474988938,0.0405348345102056,0.475596158297328,0.000483078985061009,0.17537516527103,0.0610534550975827
ENSMUSE00000242207,0.0396835706012525,0.106800977188673,0.0333882771231302,0.581247299412865,0.786495402693858,0.0306796566366874,0.197464994045291,0.00111385721087174,0.354999518413619,0.0438978163111969
ENSMUSE00000242650,0.252335171654887,0.437147717685218,0.413769004671782,0.875009764733586,0.0719853941614921,0.008526843130288,0.16535387376824,0.0523178913795509,0.165291565656391,0.612984605501294
ENSMUSE00000242732,0.0617881284106205,1,0.00278527552608701,0.700023221186727,0.291956401582574,0.0157826419719377,0.0500040754856584,0.116881916378701,0.582686769868935,0.0205474261850108
ENSMUSE00000242788,0.741288442733002,0.533317365899038,0.641973676343446,0.0450749759846895,0.253769817005434,0.672781147146241,0.71477158990434,0.0243685557639178,0.148961239693713,0.417556238268102
ENSMUSE00000243425,0.771178141569964,0.0594553610981962,0.0013318147560934,0.043874497271887,0.695707965556007,0.0610231968514603,0.102815228918263,0.0232917242873797,0.969307414080873,8.27813964450696e-09
ENSMUSE00000244694,0.141962102408082,0.727566954595281,0.444662449086237,0.826763273526299,0.283529265670347,0.0204164082777473,0.186557907105167,0.449247268412126,0.538901306965891,0.168346275511534
ENSMUSE00000245196,1.67978098442477e-05,0.000140712951772484,0.00356685378940068,0.88396135423045,0.878566331982989,3.65092432794896e-05,0.59268531313224,0.000508241469776583,0.768848753447336,0.000916914195890741
ENSMUSE00000245230,0.0153055100297435,0.722591390731577,0.0159899399969364,0.193795782611287,0.903227146479143,0.220946372279594,0.0144480342958737,0.0962339990090675,0.756438198645991,0.0501512961822066
ENSMUSE00000245382,5.19881817092962e-22,3.26816870162386e-18,2.96820998553447e-11,0.411591713616538,0.967074826867181,4.8436760287428e-22,0.979487104306733,3.49106766395078e-21,0.509278745241727,1.16137028505305e-15
ENSMUSE00000246501,0.0458714297381436,0.282246905661233,0.140598852596508,0.954947448612766,0.663083489120848,0.13012387735529,0.459621989359243,0.0834663096728556,0.928683671358847,0.127085158902156
ENSMUSE00000246988,0.0557394621732986,0.626818389318479,0.605921460585966,0.493029763117764,0.75583125902236,0.00798323311690472,0.110324316146582,0.00652498470990164,0.175051360296979,0.00547057271105395
ENSMUSE00000247114,0.00526309006807879,0.0496169830928815,6.55873402744995e-05,0.808503941791462,0.388312771957937,0.000692393585824048,0.766741577910658,0.0430722399940495,0.755499622775193,8.87508053626847e-05
ENSMUSE00000248015,0.751070658406252,0.0435053336637349,0.0979123018178166,0.707208726746425,0.975381901725605,0.983744342232627,0.505243313862051,0.265720499801443,0.539512994158738,0.123355766202642
ENSMUSE00000248315,0.0010134454331387,0.209438622498963,0.00434171353254335,0.779800316488443,0.612366094753984,0.000100975929572343,0.0509902534035235,0.000542257205372107,0.948906528833583,0.000220906021902341
ENSMUSE00000250999,0.0954167090013286,0.0120208973534248,0.603461135205098,0.701428530320884,0.369132602409439,0.280130213018666,0.455257389666886,0.000371921425967547,0.361567766524809,0.0418839570020715
ENSMUSE00000252061,5.4633343313104e-09,0.00039638154148336,0.00758661125076298,0.634826119193304,0.236096364185545,2.27415103726163e-07,0.888089892402601,0.000107402275428967,0.263325621933,1.70336261699179e-06
ENSMUSE00000254484,0.0214862971384781,0.141131397847405,0.249648486504279,0.981832595122149,0.059624832560413,2.85212296010046e-05,0.270528094281466,0.00954487032789519,0.612407795020635,0.0541918085098308
ENSMUSE00000258565,0.211448332586309,0.0864955830990086,0.000169677480597845,0.564953645059348,0.00182358497205195,0.000164157471017532,0.292794764951906,0.0283475712517653,0.939232609825125,5.64290136380371e-05
ENSMUSE00000258781,0.856754821911571,0.188543022493532,0.7482624976621,0.555275469542695,0.517190449709827,0.78870107013614,0.763607402589107,0.661246550560262,0.363508391545246,0.0464950584574167
ENSMUSE00000259488,0.0144684467538062,0.260262890613606,0.00646606445147709,0.403458309918095,0.811638304949821,0.00334060391398708,0.744404305667793,0.977070635363992,0.0512158187421961,1.08197289833851e-09
ENSMUSE00000260084,0.00173263544716311,0.00113436628228345,0.566841578157697,0.81921157718521,0.700821399651604,0.0133747891889485,0.612973508813989,0.000411677097710055,0.529753984524734,0.769692785598719
ENSMUSE00000260569,0.950509080395344,0.00195665644579053,0.619438564341605,0.83806908932463,0.178904065303798,0.214036102004174,0.146764065956716,0.136456922027433,0.852809624406791,0.874548199648838
ENSMUSE00000261545,0.688955864009156,0.785865638710905,0.226184835695047,0.372440994576205,0.234853155507183,0.989874533054459,0.465778997017406,0.910056004941143,0.968310619496175,0.0243628344181427
ENSMUSE00000263296,5.59313464482075e-23,8.56792613572363e-20,4.33873825989363e-07,0.878468797153397,0.505280137474651,2.89380039087203e-25,0.0470094378317606,9.2748703141289e-29,0.48164802404741,3.23587747175857e-07
ENSMUSE00000263882,0.133468193145633,0.460201413546942,0.558635914260646,0.574974208218073,0.0742554335773378,0.0122540616472343,0.318896220885424,0.240083954705976,0.183748661228995,0.104242506695131
ENSMUSE00000265878,0.0345356584516743,0.579806979359471,0.57934682792199,0.000242797114430294,0.0711186352392326,0.683933387966197,0.000230122707055437,0.564531935977431,0.143098525431053,0.131473318395885
ENSMUSE00000266618,4.60967255234249e-06,0.00980305833137505,0.0162627342323639,0.870541156788642,0.191800686780073,0.000661375137532289,0.0381873263022855,0.494860959974569,0.880003510973185,0.00145214095522161
ENSMUSE00000267076,0.191567618426631,0.317380909477172,0.0556608669435891,0.776691802356301,0.375756745985713,0.503882155025484,0.400427007574557,0.0336731641037356,0.274479273034178,0.000215238740334759
ENSMUSE00000267178,0.538060300445034,0.843055731329194,0.00275058391526442,0.915249708157016,0.702937600479565,0.739430861715775,0.692149008375912,0.760755546871942,0.0783350021734265,0.118305035429224
ENSMUSE00000268483,0.00137144914501581,5.57591734880532e-05,0.0998164338443138,0.442361709301585,0.00797242659495599,0.206333007310917,0.876592674595685,7.58933494741807e-07,0.343743040995,0.116631562447114
ENSMUSE00000270492,0.0632577616517461,0.210783413315873,0.0134181713581677,0.216348561871955,0.972935870275042,0.00460189541359376,0.478441055468066,0.00279781195306299,0.961885997222253,0.000169533093264666
ENSMUSE00000271173,0.772929364954531,0.929639354123629,0.282035932990272,0.774827181688138,0.225754925154376,0.465416710734732,0.0357973744536568,0.0781593743447412,0.619073541216269,0.347423066759718
ENSMUSE00000271738,0.460207240533898,0.664060454330394,0.095240602604141,0.75693843145474,0.639577444068745,0.138456566119197,0.142883658961829,0.419155893117256,0.89721970969879,0.04344088161275
ENSMUSE00000272606,0.530221601185577,0.852139836941573,0.0408111885043759,0.10549906186525,0.0400542357849839,0.969374072968543,0.261458709392055,0.494292396507735,0.827494533251765,0.000274780902782401
ENSMUSE00000272783,0.82807439590137,0.0362436637949275,0.486173297849357,0.49137910128874,0.335305829754427,0.921270753457186,0.648021615758137,0.335971864762656,0.968306870923806,0.150623103174417
ENSMUSE00000272934,0.590278502372015,0.256521641654476,0.803119813238509,0.268144805243045,0.876847467877395,0.185245228214518,0.159201090408443,0.167113092932845,0.190947374772993,0.0304231309232112
ENSMUSE00000273349,0.000771573599225245,0.261994811106427,2.45643291642153e-06,0.912139410184193,0.158922933172459,1.23291161269305e-06,0.464956707133133,0.615545105620588,0.400027504746081,2.24223538040622e-10
ENSMUSE00000273987,0.457744280521021,0.800435472982575,0.27618539782697,0.928679937856354,0.0489771305944138,0.207115235800669,0.235430271323201,0.176915866678275,0.300698035350125,0.884519036847698
ENSMUSE00000274273,0.00106031766966639,0.0130062611222114,0.0631670589212868,0.429658144304318,0.402983325916236,0.108283372902985,0.643431988841432,0.210827667343401,0.77721286426752,0.299897037463111
ENSMUSE00000275535,0.513550123763269,0.29556896053248,0.700484280594098,0.896613222266347,0.209605922216468,0.0476312789340778,0.775018518657004,0.367964755250001,0.535632503361564,0.688881211971432
ENSMUSE00000276779,0.856179510671134,0.0118364063775562,0.784179669917489,0.375471099575833,0.0324813077812465,0.256535364161065,0.168785338481616,0.0424753336822808,0.603112624392766,0.54649044061792
