#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	5.288878546193065E-6
16.0	5.288878546193065E-6
17.0	0.0
18.0	5.288878546193065E-6
19.0	5.288878546193065E-6
20.0	1.5866635638579197E-5
21.0	0.0
22.0	1.057775709238613E-5
23.0	3.702214982335146E-5
24.0	7.404429964670292E-5
25.0	1.375108422010197E-4
26.0	1.3222196365482664E-4
27.0	2.803105629482325E-4
28.0	5.764877615350441E-4
29.0	9.043982313990142E-4
30.0	0.0016765744991432017
31.0	0.002342973195963528
32.0	0.0038344369459899713
33.0	0.005881232943366688
34.0	0.0090757155852673
35.0	0.012661575239586201
36.0	0.01754849901626859
37.0	0.024074975142270836
38.0	0.03104571706615329
39.0	0.038090503289682456
40.0	0.044616979415684696
41.0	0.05273540798409106
42.0	0.05649580063043432
43.0	0.05983837187162834
44.0	0.06186930123336648
45.0	0.06126108020055428
46.0	0.05909792887516131
47.0	0.05727326577672471
48.0	0.05480335949565255
49.0	0.04974719160549197
50.0	0.045098267363388275
51.0	0.043585648099177046
52.0	0.032145803803761454
53.0	0.031405360807294426
54.0	0.026835769743383614
55.0	0.022853244198100236
56.0	0.01927796230087372
57.0	0.016004146480780215
58.0	0.013391440478960839
59.0	0.009763269796272398
60.0	0.008039095390213458
61.0	0.00598701051429055
62.0	0.004611902092280354
63.0	0.003437771055025492
64.0	0.0026232837589117604
65.0	0.0018881296409909243
66.0	0.0015866635638579194
67.0	0.0011847087943472466
68.0	8.673760815756628E-4
69.0	7.457318750132223E-4
70.0	5.711988829888511E-4
71.0	4.3897691933402443E-4
72.0	3.702214982335146E-4
73.0	2.8559944149442553E-4
74.0	2.3799953457868793E-4
75.0	1.4279972074721277E-4
76.0	1.5866635638579196E-4
77.0	9.519981383147517E-5
78.0	8.462205673908904E-5
79.0	1.5866635638579197E-5
80.0	2.6444392730965325E-5
81.0	1.5866635638579197E-5
82.0	1.5866635638579197E-5
83.0	5.288878546193065E-6
84.0	2.115551418477226E-5
85.0	1.057775709238613E-5
86.0	0.0
87.0	0.0
88.0	1.057775709238613E-5
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
