#Coverage	Number of genomic locations
0.0	2.62124271E9
1.0	6.5046763E7
2.0	2.1101721E7
3.0	8755900.0
4.0	4066186.0
5.0	2064686.0
6.0	1142767.0
7.0	677609.0
8.0	424603.0
9.0	279052.0
10.0	188869.0
11.0	130634.0
12.0	94580.0
13.0	69052.0
14.0	52228.0
15.0	39480.0
16.0	29526.0
17.0	22150.0
18.0	16691.0
19.0	12947.0
20.0	9880.0
21.0	7690.0
22.0	6328.0
23.0	5005.0
24.0	4140.0
25.0	3549.0
26.0	3161.0
27.0	2909.0
28.0	2538.0
29.0	2272.0
30.0	2314.0
31.0	2259.0
32.0	2115.0
33.0	1979.0
34.0	2035.0
35.0	1866.0
36.0	1875.0
37.0	1626.0
38.0	1543.0
39.0	1445.0
40.0	1193.0
41.0	959.0
42.0	787.0
43.0	685.0
44.0	613.0
45.0	542.0
46.0	494.0
47.0	402.0
48.0	328.0
49.0	319.0
50.0	343.0
51.0	263.0
52.0	224.0
53.0	222.0
54.0	266.0
55.0	226.0
56.0	286.0
57.0	287.0
58.0	363.0
59.0	428.0
60.0	377.0
61.0	362.0
62.0	383.0
63.0	319.0
64.0	311.0
65.0	245.0
66.0	266.0
67.0	244.0
68.0	178.0
69.0	262.0
70.0	209.0
71.0	200.0
72.0	148.0
73.0	84.0
74.0	92.0
75.0	38.0
76.0	18.0
77.0	20.0
