#Insert size (bp)	insert size
33.0	1.0
36.0	1.0
37.0	2.0
38.0	4.0
40.0	16.0
41.0	137.0
42.0	150.0
43.0	145.0
44.0	123.0
45.0	113.0
46.0	117.0
47.0	109.0
48.0	145.0
49.0	110.0
50.0	108.0
51.0	113.0
52.0	101.0
53.0	91.0
54.0	101.0
55.0	100.0
56.0	122.0
57.0	111.0
58.0	114.0
59.0	104.0
60.0	109.0
61.0	128.0
62.0	125.0
63.0	104.0
64.0	101.0
65.0	116.0
66.0	77.0
67.0	102.0
68.0	113.0
69.0	121.0
70.0	105.0
71.0	140.0
72.0	148.0
73.0	116.0
74.0	115.0
75.0	147.0
76.0	143.0
77.0	148.0
78.0	169.0
79.0	188.0
80.0	165.0
81.0	215.0
82.0	220.0
83.0	220.0
84.0	238.0
85.0	267.0
86.0	357.0
87.0	371.0
88.0	397.0
89.0	482.0
90.0	512.0
91.0	627.0
92.0	659.0
93.0	772.0
94.0	889.0
95.0	986.0
96.0	1070.0
97.0	1247.0
98.0	1376.0
99.0	1522.0
100.0	1894.0
101.0	2053.0
102.0	2456.0
103.0	2451.0
104.0	2701.0
105.0	2987.0
106.0	3280.0
107.0	3582.0
108.0	4006.0
109.0	4248.0
110.0	4689.0
111.0	5043.0
112.0	5229.0
113.0	5822.0
114.0	6574.0
115.0	6904.0
116.0	7210.0
117.0	7847.0
118.0	7977.0
119.0	8691.0
120.0	9159.0
121.0	9883.0
122.0	10536.0
123.0	11266.0
124.0	12061.0
125.0	12193.0
126.0	13546.0
127.0	13859.0
128.0	14579.0
129.0	15576.0
130.0	16800.0
131.0	17228.0
132.0	17906.0
133.0	18603.0
134.0	19808.0
135.0	20051.0
136.0	21286.0
137.0	22743.0
138.0	23733.0
139.0	24182.0
140.0	24824.0
141.0	25551.0
142.0	26032.0
143.0	27333.0
144.0	28439.0
145.0	28540.0
146.0	29318.0
147.0	30307.0
148.0	32132.0
149.0	32794.0
150.0	33786.0
151.0	33350.0
152.0	34102.0
153.0	34268.0
154.0	35218.0
155.0	36661.0
156.0	38164.0
157.0	38350.0
158.0	38736.0
159.0	40942.0
160.0	39912.0
161.0	40256.0
162.0	42148.0
163.0	40811.0
164.0	41698.0
165.0	42302.0
166.0	43182.0
167.0	45134.0
168.0	44240.0
169.0	44895.0
170.0	44429.0
171.0	45372.0
172.0	46557.0
173.0	46697.0
174.0	46643.0
175.0	46147.0
176.0	45681.0
177.0	46289.0
178.0	46719.0
179.0	47323.0
180.0	45824.0
181.0	47273.0
182.0	46443.0
183.0	46034.0
184.0	46678.0
185.0	46582.0
186.0	46241.0
187.0	46750.0
188.0	47360.0
189.0	48009.0
190.0	47916.0
191.0	48093.0
192.0	46785.0
193.0	46060.0
194.0	46381.0
195.0	46720.0
196.0	47404.0
197.0	47147.0
198.0	46449.0
199.0	46697.0
200.0	45705.0
201.0	45856.0
202.0	45399.0
203.0	45123.0
204.0	45476.0
205.0	44464.0
206.0	42996.0
207.0	42653.0
208.0	41325.0
209.0	41844.0
210.0	41686.0
211.0	42060.0
212.0	41591.0
213.0	41033.0
214.0	40708.0
215.0	40495.0
216.0	41336.0
217.0	40509.0
218.0	39587.0
219.0	38823.0
220.0	38885.0
221.0	38307.0
222.0	38861.0
223.0	37735.0
224.0	38080.0
225.0	38109.0
226.0	37727.0
227.0	36661.0
228.0	36920.0
229.0	35515.0
230.0	35152.0
231.0	34757.0
232.0	34427.0
233.0	34872.0
234.0	34565.0
235.0	35477.0
236.0	34806.0
237.0	34059.0
238.0	33249.0
239.0	32193.0
240.0	32077.0
241.0	31778.0
242.0	30692.0
243.0	31251.0
244.0	30166.0
245.0	29953.0
246.0	29051.0
247.0	28887.0
248.0	28300.0
249.0	28639.0
250.0	28501.0
251.0	28001.0
252.0	28121.0
253.0	27263.0
254.0	27209.0
255.0	26292.0
256.0	26445.0
257.0	25819.0
258.0	25374.0
259.0	25332.0
260.0	25800.0
261.0	26577.0
262.0	25569.0
263.0	24709.0
264.0	23733.0
265.0	24292.0
266.0	23339.0
267.0	22743.0
268.0	22494.0
269.0	22004.0
270.0	21957.0
271.0	21812.0
272.0	21598.0
273.0	21060.0
274.0	20760.0
275.0	21383.0
276.0	21259.0
277.0	20726.0
278.0	20285.0
279.0	20303.0
280.0	20389.0
281.0	19927.0
282.0	19893.0
283.0	19416.0
284.0	18870.0
285.0	18727.0
