#Coverage (X)	Coverage
1.0	10.133699898608882
2.0	4.975286914664167
3.0	2.762863740849653
4.0	1.6246922030707651
5.0	1.00671960296431
6.0	0.6544761132046375
7.0	0.4435815045783329
8.0	0.3110562769477383
9.0	0.22426356713103246
10.0	0.16562038570744164
11.0	0.12471469533005575
12.0	0.09538081346543947
13.0	0.07402392646950773
14.0	0.0582067904635295
15.0	0.04639550626586697
16.0	0.03744094281309174
17.0	0.030542340671630086
18.0	0.025219831221477307
19.0	0.02107499766130161
20.0	0.01784073672986608
21.0	0.015269721080471754
22.0	0.013217869050095032
23.0	0.011549244157578187
24.0	0.01019732741765722
25.0	0.009097911315620877
26.0	0.008187925727014544
27.0	0.007423672851814445
28.0	0.006770077041977629
29.0	0.006224900207001838
30.0	0.00575589182948022
31.0	0.005354282997416249
32.0	0.004992923104580882
33.0	0.0046661618896735035
34.0	0.004380126584095478
35.0	0.00411922393428199
36.0	0.0038791245192442148
37.0	0.0036464731759053848
38.0	0.003426112985394525
39.0	0.0032192180279650984
40.0	0.003022449512855019
41.0	0.0028365412402422407
42.0	0.0026547789385773513
43.0	0.00248442722951836
44.0	0.002322954502503194
45.0	0.0021723420179711184
46.0	0.0020234539638437354
47.0	0.001878198220538252
48.0	0.0017428120895033317
49.0	0.0016165250805499909
50.0	0.0015037033046922943
51.0	0.0013907347687904803
