#Coverage (X)	Coverage
1.0	5.671183515754237
2.0	2.925318622701454
3.0	1.7328382776426139
4.0	1.0693603442543491
5.0	0.6843284615781329
6.0	0.45402260041191767
7.0	0.31167754886018884
8.0	0.22057603783572688
9.0	0.15999694480834137
10.0	0.1182579509599293
11.0	0.08892480289549098
12.0	0.06789544760464139
13.0	0.05242011571701255
14.0	0.04087556788049085
15.0	0.032290913092509754
16.0	0.025747543612482104
17.0	0.02075700535843339
18.0	0.016924954119957647
19.0	0.013951595838335606
20.0	0.011638914538167455
21.0	0.00981850308085086
22.0	0.008348371133834576
23.0	0.007137344026219239
24.0	0.006155996371248307
25.0	0.0053328927225635425
26.0	0.0046373969231297
27.0	0.004057878240274704
28.0	0.003570891758641892
29.0	0.0031575788138979988
30.0	0.0028025662925159622
31.0	0.0024977090126299117
32.0	0.002243190424280783
33.0	0.0020221331236029982
34.0	0.0018285933292361278
35.0	0.0016635249813958808
36.0	0.0015139398171015728
37.0	0.0013807917765831235
38.0	0.0012630535395885545
39.0	0.001155882025017263
40.0	0.0010582499126314815
41.0	9.672220017620248E-4
42.0	8.914571343865418E-4
43.0	8.151786068992806E-4
44.0	7.466049811739595E-4
45.0	6.851492170909523E-4
46.0	6.300408244612754E-4
47.0	5.761432021103019E-4
48.0	5.255476805103854E-4
49.0	4.7605285917029505E-4
50.0	4.3308885932447083E-4
51.0	3.936104102706395E-4
