#Insert size (bp)	insert size
38.0	4.0
39.0	5.0
40.0	18.0
41.0	125.0
42.0	114.0
43.0	105.0
44.0	107.0
45.0	86.0
46.0	122.0
47.0	101.0
48.0	105.0
49.0	105.0
50.0	118.0
51.0	100.0
52.0	93.0
53.0	122.0
54.0	105.0
55.0	96.0
56.0	94.0
57.0	95.0
58.0	95.0
59.0	101.0
60.0	86.0
61.0	98.0
62.0	107.0
63.0	110.0
64.0	84.0
65.0	89.0
66.0	107.0
67.0	98.0
68.0	90.0
69.0	83.0
70.0	98.0
71.0	119.0
72.0	96.0
73.0	114.0
74.0	105.0
75.0	133.0
76.0	122.0
77.0	118.0
78.0	154.0
79.0	160.0
80.0	124.0
81.0	157.0
82.0	162.0
83.0	177.0
84.0	201.0
85.0	228.0
86.0	241.0
87.0	248.0
88.0	307.0
89.0	325.0
90.0	375.0
91.0	415.0
92.0	446.0
93.0	520.0
94.0	578.0
95.0	680.0
96.0	738.0
97.0	793.0
98.0	928.0
99.0	969.0
100.0	1062.0
101.0	1290.0
102.0	1419.0
103.0	1517.0
104.0	1586.0
105.0	1831.0
106.0	2088.0
107.0	2253.0
108.0	2538.0
109.0	2708.0
110.0	2905.0
111.0	3180.0
112.0	3356.0
113.0	3742.0
114.0	3980.0
115.0	4289.0
116.0	4621.0
117.0	4905.0
118.0	5341.0
119.0	5675.0
120.0	5928.0
121.0	6514.0
122.0	6664.0
123.0	7140.0
124.0	7508.0
125.0	7825.0
126.0	8523.0
127.0	8767.0
128.0	9392.0
129.0	9651.0
130.0	10113.0
131.0	10752.0
132.0	11222.0
133.0	11622.0
134.0	12074.0
135.0	12737.0
136.0	12951.0
137.0	13739.0
138.0	14347.0
139.0	14818.0
140.0	15106.0
141.0	15762.0
142.0	16035.0
143.0	16580.0
144.0	17244.0
145.0	17756.0
146.0	17936.0
147.0	18668.0
148.0	19162.0
149.0	19763.0
150.0	19828.0
151.0	20754.0
152.0	21043.0
153.0	21517.0
154.0	21777.0
155.0	22222.0
156.0	22366.0
157.0	22986.0
158.0	23641.0
159.0	24009.0
160.0	24162.0
161.0	24631.0
162.0	25340.0
163.0	25241.0
164.0	25995.0
165.0	25959.0
166.0	26240.0
167.0	26262.0
168.0	26818.0
169.0	26849.0
170.0	27607.0
171.0	27225.0
172.0	27700.0
173.0	28113.0
174.0	28039.0
175.0	28465.0
176.0	28735.0
177.0	28321.0
178.0	28284.0
179.0	28911.0
180.0	28883.0
181.0	29202.0
182.0	29236.0
183.0	29274.0
184.0	29250.0
185.0	29439.0
186.0	29047.0
187.0	29397.0
188.0	29436.0
189.0	29594.0
190.0	29104.0
191.0	29465.0
192.0	29606.0
193.0	29486.0
194.0	29557.0
195.0	29219.0
196.0	29341.0
197.0	29185.0
198.0	29172.0
199.0	29188.0
200.0	29117.0
201.0	28831.0
202.0	28314.0
203.0	28847.0
204.0	28439.0
205.0	28549.0
206.0	28532.0
207.0	28046.0
208.0	27867.0
209.0	27628.0
210.0	27789.0
211.0	27396.0
212.0	27252.0
213.0	27249.0
214.0	26692.0
215.0	26907.0
216.0	26675.0
217.0	26367.0
218.0	26638.0
219.0	26369.0
220.0	25705.0
221.0	25810.0
222.0	25562.0
223.0	25239.0
224.0	25019.0
225.0	25050.0
226.0	24882.0
227.0	24752.0
228.0	24603.0
229.0	23905.0
230.0	24058.0
231.0	23919.0
232.0	23176.0
233.0	23042.0
234.0	23344.0
235.0	22789.0
236.0	22586.0
237.0	22558.0
238.0	22265.0
239.0	22071.0
240.0	21844.0
241.0	21748.0
242.0	21343.0
243.0	21144.0
244.0	21119.0
245.0	20764.0
246.0	20497.0
247.0	20382.0
248.0	20148.0
249.0	20030.0
250.0	19821.0
251.0	19551.0
252.0	19169.0
253.0	18985.0
254.0	18966.0
255.0	18925.0
256.0	18547.0
257.0	18266.0
258.0	18152.0
259.0	17799.0
260.0	17901.0
261.0	17667.0
262.0	17395.0
263.0	17295.0
264.0	17082.0
265.0	16517.0
266.0	16555.0
267.0	16357.0
268.0	16168.0
269.0	15837.0
270.0	15779.0
271.0	15557.0
272.0	15433.0
273.0	15239.0
274.0	15092.0
275.0	15072.0
276.0	14712.0
277.0	14480.0
278.0	14391.0
279.0	14199.0
280.0	14060.0
281.0	13918.0
282.0	13755.0
283.0	13544.0
284.0	13350.0
285.0	13200.0
286.0	13186.0
287.0	12931.0
288.0	12809.0
289.0	12613.0
290.0	12481.0
291.0	12109.0
292.0	12139.0
293.0	11976.0
294.0	11921.0
295.0	11875.0
296.0	11548.0
297.0	11610.0
298.0	11375.0
299.0	11035.0
300.0	10972.0
301.0	10722.0
302.0	10723.0
303.0	10723.0
304.0	10422.0
305.0	10151.0
306.0	10374.0
307.0	10059.0
308.0	10040.0
309.0	9724.0
310.0	9738.0
311.0	9565.0
312.0	9362.0
313.0	9406.0
314.0	9241.0
315.0	8955.0
316.0	9102.0
317.0	8866.0
318.0	8737.0
319.0	8593.0
320.0	8541.0
321.0	8383.0
322.0	8377.0
323.0	8314.0
324.0	8068.0
325.0	8060.0
326.0	7944.0
327.0	7635.0
328.0	7668.0
329.0	7573.0
330.0	7498.0
331.0	7398.0
332.0	7325.0
333.0	7203.0
334.0	7157.0
335.0	6859.0
336.0	6769.0
337.0	6772.0
338.0	6717.0
339.0	6623.0
340.0	6329.0
341.0	6428.0
342.0	6597.0
343.0	6313.0
344.0	6263.0
345.0	6029.0
346.0	6121.0
347.0	5946.0
348.0	5916.0
349.0	5839.0
350.0	5852.0
351.0	5700.0
352.0	5627.0
353.0	5544.0
354.0	5248.0
355.0	5513.0
356.0	5339.0
357.0	5078.0
358.0	5079.0
359.0	4928.0
360.0	4899.0
361.0	4838.0
362.0	4805.0
363.0	4876.0
364.0	4768.0
365.0	4732.0
366.0	4687.0
367.0	4505.0
368.0	4497.0
369.0	4345.0
370.0	4333.0
371.0	4267.0
372.0	4166.0
373.0	4125.0
374.0	4082.0
375.0	4141.0
376.0	4156.0
377.0	4066.0
378.0	3932.0
379.0	3804.0
380.0	3827.0
381.0	3607.0
382.0	3655.0
383.0	3675.0
384.0	3541.0
