#Coverage	Number of genomic locations
0.0	2.570967426E9
1.0	7.4839582E7
2.0	3.2501501E7
3.0	1.8083341E7
4.0	1.0494189E7
5.0	6277073.0
6.0	3879668.0
7.0	2483006.0
8.0	1651106.0
9.0	1137612.0
10.0	799486.0
11.0	573163.0
12.0	421786.0
13.0	314651.0
14.0	233978.0
15.0	178342.0
16.0	136019.0
17.0	104444.0
18.0	81040.0
19.0	63033.0
20.0	49616.0
21.0	40069.0
22.0	33007.0
23.0	26747.0
24.0	22434.0
25.0	18956.0
26.0	15795.0
27.0	13273.0
28.0	11265.0
29.0	9676.0
30.0	8309.0
31.0	6937.0
32.0	6025.0
33.0	5275.0
34.0	4499.0
35.0	4077.0
36.0	3629.0
37.0	3209.0
38.0	2921.0
39.0	2661.0
40.0	2481.0
41.0	2065.0
42.0	2079.0
43.0	1869.0
44.0	1675.0
45.0	1502.0
46.0	1469.0
47.0	1379.0
48.0	1349.0
49.0	1171.0
50.0	1076.0
51.0	927.0
52.0	789.0
53.0	645.0
54.0	602.0
55.0	484.0
56.0	377.0
57.0	293.0
58.0	269.0
59.0	224.0
60.0	190.0
61.0	156.0
62.0	169.0
63.0	174.0
64.0	157.0
65.0	173.0
66.0	221.0
67.0	225.0
68.0	195.0
69.0	214.0
70.0	352.0
71.0	451.0
72.0	500.0
73.0	538.0
74.0	662.0
75.0	649.0
76.0	488.0
77.0	287.0
78.0	181.0
79.0	118.0
80.0	18.0
