#Position (bp)	insert size
3406923.0	261.05441243712846
1.0220768E7	255.02639833984847
1.7034613E7	237.17808219178082
2.3848458E7	241.89417883576715
3.0662303E7	242.37952579301506
3.7476148E7	238.01423112399524
4.4289993E7	241.59991963568174
5.1103838E7	239.35079819893573
5.7917683E7	240.2012276487857
6.4731528E7	252.63858695652175
7.1545373E7	240.4261867501304
7.8359218E7	271.69478992474916
8.5173063E7	262.4320175438597
9.1986908E7	257.55809890970426
9.8800753E7	249.53516819571865
1.05614598E8	239.4915514592934
1.12428443E8	244.40150669642858
1.19242288E8	260.8885070814952
1.26056133E8	276.2755990114967
1.300790245E8	271.0621118012422
1.33485947E8	246.2664180843626
1.39683823E8	257.1605529953917
1.46497668E8	243.84823008849557
1.53311513E8	238.43525294304806
1.60125358E8	261.89580573951434
1.66939203E8	244.38168410221232
1.73753048E8	244.1158163990337
1.80566893E8	252.21191743719064
1.87380738E8	247.03419529549197
1.94194583E8	250.07616390223737
2.01008428E8	287.0301082231061
2.07822273E8	250.61992433795712
2.14636118E8	250.7369363193175
2.21449963E8	237.30708237105466
2.28263808E8	261.5213461587013
2.35077653E8	253.474704512894
2.41891498E8	234.71672776970303
2.48705343E8	263.61754658750914
2.52444901E8	244.4205128205128
2.558518235E8	247.70449021363694
2.62333033E8	244.22600896860988
2.69146878E8	287.5906357388316
2.75960723E8	245.57130415850207
2.82774568E8	246.14820817576086
2.89588413E8	253.5061425061425
2.96402258E8	247.01145879241957
3.03216103E8	258.97305764411027
3.10029948E8	245.9297502870264
3.16843793E8	251.46054114994362
3.23657638E8	248.4797805081713
3.30471483E8	243.35230282281506
3.37285328E8	242.04458917835672
3.44099173E8	239.04943993820007
3.50913018E8	245.1926454033771
3.57726863E8	251.25214753204253
3.64540708E8	254.5052534562212
3.704270945E8	247.72647702407002
3.73834017E8	0.0
3.78168398E8	314.2108703130375
3.84982243E8	247.26727609097836
3.91796088E8	237.31860916281153
3.98609933E8	242.5404521118382
4.05423778E8	234.01594579448775
4.12237623E8	236.4944165032819
4.19051468E8	235.7138111404135
4.25865313E8	249.0918547055586
4.32679158E8	251.36251835535975
4.39493003E8	243.566182096404
4.46306848E8	253.75796094876162
4.53120693E8	237.9199751861042
4.59934538E8	243.65425971877585
4.66748383E8	247.25760792639772
4.73562228E8	249.85682326621924
4.80376073E8	238.51119744058502
4.87189918E8	241.91269035532994
4.91962519E8	258.64737732656516
4.953694415E8	285.82978723404256
5.00817608E8	237.75596276905176
5.07631453E8	254.2029520295203
5.14445298E8	254.95600879824036
5.21259143E8	269.09811704834607
5.28072988E8	245.84880046811
5.34886833E8	246.7705785123967
5.41700678E8	259.98239835306225
5.48514523E8	265.73571405340357
5.55328368E8	238.92638575369952
5.62142213E8	244.20624376007987
5.68956058E8	236.76346934415724
5.75769903E8	247.37664429530201
5.82583748E8	235.14744094488188
5.89397593E8	287.638570774164
5.96211438E8	263.2911672646767
6.03025283E8	283.58924731182793
6.09839128E8	250.60843214756258
6.15738246E8	239.4656672466872
6.191451685E8	0.0
6.23466818E8	254.95119094103865
6.30280663E8	251.9387887996527
6.37094508E8	273.90458015267177
6.43908353E8	244.47222222222223
6.50722198E8	256.06882073749546
6.57536043E8	258.8532024310425
6.64349888E8	239.5248120300752
6.71163733E8	235.46043267191402
6.77977578E8	248.759511641113
6.84791423E8	237.45323219634747
6.91605268E8	262.88857333778816
6.98419113E8	261.0735856269113
7.05232958E8	275.7791
7.12046803E8	243.98841781654394
7.18860648E8	265.4424535916061
7.222708485E8	0.0
7.25677771E8	253.52649290663146
7.32488338E8	259.53537911514974
7.39302183E8	256.71499546812584
7.46116028E8	245.05952160207676
7.52929873E8	246.76894438398534
7.59743718E8	239.42574089754444
7.66557563E8	236.3735912531539
7.73371408E8	239.3200086899848
7.80185253E8	237.59868907918386
7.86999098E8	239.25367647058823
7.93812943E8	261.58483033932134
8.00626788E8	230.99191975480636
8.07440633E8	279.86995073891626
8.14254478E8	252.64082168788997
8.190716475E8	250.94185260311022
8.2247857E8	320.97108155002894
8.27882168E8	249.66047471620226
8.34696013E8	256.7677069499779
8.41509858E8	247.42888586102086
8.48323703E8	260.66322697111633
8.55137548E8	273.3290400534732
8.61951393E8	240.0397242284964
8.68765238E8	257.5881289335512
8.75579083E8	278.6205853945324
8.82392928E8	235.31945094369053
8.89206773E8	248.35790780692224
8.96020618E8	251.45611285266457
9.02834463E8	263.79809235566563
9.09648308E8	243.92328189186188
9.14262198E8	252.48086290883785
9.176691205E8	244.09744623655914
9.23275998E8	243.7734375
9.30089843E8	237.5609756097561
9.36903688E8	253.20011163829193
9.43717533E8	242.30585325638913
9.50531378E8	256.864608194113
9.57345223E8	255.7254090990829
9.64159068E8	237.94980279670133
9.70972913E8	245.49657869012708
9.77786758E8	253.16978315524827
9.84600603E8	243.55318808074335
9.91414448E8	254.01324975067672
9.98228293E8	239.95231334862217
1.00390351E9	232.57661647475643
1.0073104325E9	0.0
1.011855983E9	255.71685859302517
1.018669828E9	252.07415180132912
1.025483673E9	255.40731921293394
1.032297518E9	247.02943018159047
1.039111363E9	239.6107222398982
1.045925208E9	262.81991843743293
1.052739053E9	251.80653381247959
1.059552898E9	261.2543884892086
1.0652815955E9	258.8666238034005
1.068688518E9	0.0
1.073180588E9	243.68255481410867
1.079994433E9	240.3470897276372
1.086808278E9	234.80190583864976
1.093622123E9	230.53159851301115
1.100435968E9	248.62977791207132
1.107249813E9	243.86543547447218
1.114063658E9	255.04712149149765
1.120877503E9	247.23809299920072
1.127691348E9	250.11975329792702
1.134505193E9	234.6596401962566
1.141319038E9	253.59333072814903
1.148132883E9	241.17017910258843
1.154946728E9	263.1165462054724
1.161760573E9	249.8154930425878
1.168574418E9	244.13852600443678
1.175388263E9	239.64074839023206
1.182202108E9	278.6423487544484
1.189015953E9	249.6026817219478
1.195829798E9	247.3340195860227
1.202643643E9	252.30395964287143
1.209457488E9	237.18707271597265
1.216271333E9	239.4165109034268
1.223085178E9	259.84763375930345
