#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	1.1518786564948102E-6
8.0	0.0
9.0	2.3037573129896204E-6
10.0	2.8796966412370258E-6
11.0	7.487211267216266E-6
12.0	1.0942847236700697E-5
13.0	1.4974422534432531E-5
14.0	2.937290574061766E-5
15.0	4.0315752977318364E-5
16.0	4.5499206931545E-5
17.0	1.0309313975628551E-4
18.0	1.5492767929855197E-4
19.0	2.3843888189442573E-4
20.0	3.248297811315365E-4
21.0	5.327438786288497E-4
22.0	8.16106028126573E-4
23.0	0.0011622455644032636
24.0	0.0017525833758568537
25.0	0.0027420471417858956
26.0	0.003045567167772278
27.0	0.004511908697490172
28.0	0.005838296970443945
29.0	0.007635803613904096
30.0	0.00945980346646363
31.0	0.011627639097986862
32.0	0.01409208348355751
33.0	0.016807637416244026
34.0	0.020001220991375884
35.0	0.022956941623941567
36.0	0.026721281073366604
37.0	0.031238373224811003
38.0	0.03610506054850158
39.0	0.04085656000654267
40.0	0.04458864685358585
41.0	0.047301321089631136
42.0	0.049290615529397674
43.0	0.05051909411654939
44.0	0.050915340374383604
45.0	0.050793817176123406
46.0	0.04942020187825333
47.0	0.0479653791351004
48.0	0.04534197549493346
49.0	0.04246400667168118
50.0	0.038717521341431804
51.0	0.03805115953864956
52.0	0.027574247218501016
53.0	0.02707145218494103
54.0	0.023411357753928767
55.0	0.02011122540307114
56.0	0.016763290087968976
57.0	0.013812752909357516
58.0	0.011377681429527487
59.0	0.009142460896599309
60.0	0.007163533364741225
61.0	0.005685673048458383
62.0	0.00456547105501718
63.0	0.0035103502056679343
64.0	0.0027714200475265132
65.0	0.002218518292409004
66.0	0.0018090254300250994
67.0	0.0014507911678552133
68.0	0.0011979538027546027
69.0	9.727615254098672E-4
70.0	8.149541494700782E-4
71.0	7.412339154544104E-4
72.0	6.260460498049294E-4
73.0	5.874581148123532E-4
74.0	4.722702491628722E-4
75.0	4.30802617529059E-4
76.0	3.432598396354534E-4
77.0	3.2367790247504166E-4
78.0	2.3901482122267313E-4
79.0	1.8487652436741705E-4
80.0	1.15187865649481E-4
81.0	9.387811050432703E-5
82.0	6.277738677896716E-5
83.0	3.628417767958652E-5
84.0	3.110072372535987E-5
85.0	1.6126301190927343E-5
86.0	7.487211267216266E-6
87.0	5.183453954226646E-6
88.0	2.8796966412370254E-6
89.0	3.4556359694844304E-6
90.0	1.1518786564948102E-6
91.0	0.0
92.0	0.0
93.0	5.759393282474051E-7
94.0	5.759393282474051E-7
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.759393282474051E-7
