#Coverage	Number of genomic locations
0.0	2.260031706E9
1.0	2.03863027E8
2.0	7.2407699E7
3.0	4.5320375E7
4.0	3.1726465E7
5.0	2.3168893E7
6.0	1.7333671E7
7.0	1.3246816E7
8.0	1.0299597E7
9.0	8127584.0
10.0	6485278.0
11.0	5238424.0
12.0	4275965.0
13.0	3521544.0
14.0	2923295.0
15.0	2438496.0
16.0	2049565.0
17.0	1733627.0
18.0	1469772.0
19.0	1252539.0
20.0	1073268.0
21.0	920048.0
22.0	794217.0
23.0	687629.0
24.0	593261.0
25.0	516327.0
26.0	452786.0
27.0	394731.0
28.0	348979.0
29.0	308531.0
30.0	271531.0
31.0	240175.0
32.0	213839.0
33.0	188714.0
34.0	169128.0
35.0	149879.0
36.0	135038.0
37.0	120701.0
38.0	108078.0
39.0	97767.0
40.0	88125.0
41.0	80081.0
42.0	72802.0
43.0	65517.0
44.0	58668.0
45.0	53321.0
46.0	48415.0
47.0	43817.0
48.0	40024.0
49.0	35869.0
50.0	32299.0
51.0	28635.0
52.0	24882.0
53.0	21740.0
54.0	18888.0
55.0	16553.0
56.0	14584.0
57.0	12840.0
58.0	11199.0
59.0	9435.0
60.0	7951.0
61.0	6850.0
62.0	5842.0
63.0	4864.0
64.0	3897.0
65.0	3279.0
66.0	2777.0
67.0	2243.0
68.0	2045.0
69.0	1734.0
70.0	1531.0
71.0	1282.0
72.0	1141.0
73.0	1017.0
74.0	1004.0
75.0	864.0
76.0	962.0
77.0	1426.0
78.0	2076.0
79.0	2978.0
80.0	4273.0
81.0	819.0
82.0	140.0
83.0	15.0
