#Insert size (bp)	insert size
26.0	1.0
32.0	3.0
33.0	1.0
34.0	1.0
35.0	1.0
36.0	15.0
37.0	3.0
38.0	18.0
39.0	53.0
40.0	179.0
41.0	681.0
42.0	771.0
43.0	690.0
44.0	637.0
45.0	654.0
46.0	656.0
47.0	694.0
48.0	690.0
49.0	652.0
50.0	723.0
51.0	698.0
52.0	666.0
53.0	667.0
54.0	668.0
55.0	660.0
56.0	643.0
57.0	643.0
58.0	697.0
59.0	644.0
60.0	668.0
61.0	658.0
62.0	692.0
63.0	599.0
64.0	645.0
65.0	656.0
66.0	693.0
67.0	680.0
68.0	676.0
69.0	696.0
70.0	685.0
71.0	731.0
72.0	763.0
73.0	738.0
74.0	766.0
75.0	798.0
76.0	800.0
77.0	863.0
78.0	845.0
79.0	976.0
80.0	1024.0
81.0	1093.0
82.0	1182.0
83.0	1370.0
84.0	1451.0
85.0	1674.0
86.0	1823.0
87.0	2084.0
88.0	2335.0
89.0	2549.0
90.0	2743.0
91.0	3092.0
92.0	3547.0
93.0	3940.0
94.0	4561.0
95.0	4958.0
96.0	5527.0
97.0	6375.0
98.0	7030.0
99.0	7747.0
100.0	8727.0
101.0	9644.0
102.0	10574.0
103.0	11936.0
104.0	12977.0
105.0	14396.0
106.0	16052.0
107.0	17435.0
108.0	19040.0
109.0	20788.0
110.0	22849.0
111.0	24140.0
112.0	25889.0
113.0	28095.0
114.0	29841.0
115.0	32015.0
116.0	34474.0
117.0	36701.0
118.0	39279.0
119.0	41259.0
120.0	43896.0
121.0	46377.0
122.0	48682.0
123.0	50956.0
124.0	53933.0
125.0	56430.0
126.0	58677.0
127.0	61538.0
128.0	64656.0
129.0	67205.0
130.0	69403.0
131.0	72212.0
132.0	74888.0
133.0	76700.0
134.0	80353.0
135.0	82001.0
136.0	84728.0
137.0	86803.0
138.0	89935.0
139.0	92669.0
140.0	94379.0
141.0	97780.0
142.0	99523.0
143.0	101788.0
144.0	104331.0
145.0	106446.0
146.0	107687.0
147.0	109716.0
148.0	112226.0
149.0	113575.0
150.0	115851.0
151.0	117731.0
152.0	119574.0
153.0	120644.0
154.0	122246.0
155.0	123488.0
156.0	125517.0
157.0	126222.0
158.0	127609.0
159.0	128993.0
160.0	130775.0
161.0	131416.0
162.0	133225.0
163.0	133318.0
164.0	133662.0
165.0	134035.0
166.0	135604.0
167.0	135353.0
168.0	136116.0
169.0	137336.0
170.0	137483.0
171.0	137430.0
172.0	138699.0
173.0	138437.0
174.0	138704.0
175.0	138528.0
176.0	138681.0
177.0	138540.0
178.0	138236.0
179.0	138712.0
180.0	137669.0
181.0	138885.0
182.0	138673.0
183.0	137643.0
184.0	137734.0
185.0	137310.0
186.0	136142.0
187.0	136178.0
188.0	136288.0
189.0	134707.0
190.0	134065.0
191.0	133631.0
192.0	133530.0
193.0	132451.0
194.0	131823.0
195.0	130756.0
196.0	130552.0
197.0	129388.0
198.0	128847.0
199.0	127449.0
200.0	126615.0
201.0	125206.0
202.0	125056.0
203.0	123778.0
204.0	123175.0
205.0	121995.0
206.0	121430.0
207.0	120545.0
208.0	119550.0
209.0	118659.0
210.0	117394.0
211.0	116637.0
212.0	115444.0
213.0	114431.0
214.0	113054.0
215.0	111980.0
216.0	111882.0
217.0	110760.0
218.0	108797.0
219.0	108234.0
220.0	106547.0
221.0	105263.0
222.0	105420.0
223.0	103588.0
224.0	102574.0
225.0	102558.0
226.0	100517.0
227.0	99541.0
228.0	98989.0
229.0	97648.0
230.0	96729.0
231.0	95474.0
232.0	94724.0
233.0	93005.0
234.0	91907.0
235.0	91442.0
236.0	90701.0
237.0	89930.0
238.0	88892.0
239.0	87404.0
240.0	86254.0
241.0	85304.0
242.0	84385.0
243.0	83316.0
244.0	81929.0
245.0	81127.0
246.0	80987.0
247.0	79980.0
248.0	79370.0
249.0	78074.0
250.0	77194.0
251.0	76022.0
252.0	75155.0
253.0	73882.0
254.0	73823.0
255.0	72459.0
256.0	71658.0
257.0	70650.0
258.0	70302.0
259.0	69463.0
260.0	68566.0
261.0	67468.0
262.0	66593.0
263.0	65640.0
264.0	64930.0
265.0	64436.0
266.0	63043.0
267.0	62457.0
268.0	62061.0
269.0	61290.0
270.0	60571.0
271.0	59843.0
272.0	59093.0
273.0	58126.0
274.0	57399.0
275.0	56385.0
276.0	55938.0
277.0	55748.0
278.0	54490.0
279.0	53725.0
280.0	53134.0
281.0	52394.0
282.0	51290.0
283.0	51373.0
284.0	50321.0
285.0	50149.0
286.0	48861.0
287.0	48989.0
288.0	47920.0
289.0	47443.0
290.0	46712.0
291.0	46612.0
292.0	45685.0
293.0	45063.0
294.0	44232.0
295.0	44074.0
296.0	43380.0
297.0	42310.0
298.0	42347.0
299.0	41347.0
300.0	41137.0
301.0	40509.0
302.0	39940.0
303.0	39743.0
304.0	38803.0
305.0	38074.0
306.0	37671.0
307.0	37614.0
308.0	37297.0
309.0	36976.0
310.0	36020.0
311.0	35726.0
312.0	35322.0
313.0	34588.0
314.0	34042.0
315.0	33746.0
316.0	33572.0
317.0	32917.0
318.0	32485.0
319.0	32360.0
320.0	31389.0
321.0	31275.0
322.0	30936.0
323.0	30394.0
324.0	30077.0
325.0	29784.0
326.0	29189.0
327.0	28995.0
328.0	28453.0
329.0	28262.0
330.0	27414.0
331.0	27595.0
332.0	26699.0
333.0	26875.0
334.0	25939.0
335.0	26121.0
336.0	25313.0
337.0	25181.0
338.0	25156.0
339.0	24732.0
340.0	24153.0
341.0	23873.0
342.0	23621.0
343.0	23506.0
344.0	23100.0
345.0	22650.0
346.0	22270.0
347.0	21819.0
348.0	21664.0
349.0	21434.0
350.0	21042.0
351.0	21197.0
352.0	20521.0
353.0	20330.0
354.0	19989.0
355.0	20060.0
356.0	19566.0
357.0	19432.0
358.0	19021.0
359.0	18674.0
360.0	18841.0
361.0	18542.0
362.0	17679.0
363.0	17878.0
364.0	17745.0
365.0	17346.0
366.0	17207.0
367.0	16851.0
368.0	16761.0
369.0	16490.0
370.0	16052.0
371.0	16013.0
372.0	15848.0
373.0	15691.0
374.0	15389.0
375.0	15218.0
376.0	15035.0
377.0	14859.0
378.0	14678.0
379.0	14344.0
380.0	14021.0
381.0	14043.0
382.0	13878.0
383.0	13690.0
384.0	13457.0
385.0	13286.0
386.0	12938.0
387.0	12863.0
388.0	12872.0
389.0	12510.0
390.0	12153.0
391.0	12097.0
392.0	12070.0
393.0	12014.0
394.0	11822.0
395.0	11804.0
396.0	11491.0
397.0	11402.0
398.0	11079.0
399.0	10897.0
400.0	10810.0
401.0	10700.0
402.0	10656.0
403.0	10518.0
404.0	10178.0
405.0	10231.0
406.0	9849.0
407.0	9784.0
408.0	9675.0
409.0	9465.0
410.0	9359.0
411.0	9358.0
412.0	9000.0
413.0	9004.0
414.0	8818.0
415.0	8973.0
416.0	8823.0
417.0	8664.0
418.0	8409.0
419.0	8405.0
420.0	8135.0
421.0	8065.0
422.0	8111.0
423.0	8042.0
424.0	7744.0
425.0	7824.0
426.0	7521.0
427.0	7650.0
428.0	7434.0
429.0	7345.0
430.0	7137.0
431.0	7149.0
432.0	7011.0
433.0	6893.0
434.0	6752.0
435.0	6769.0
436.0	6624.0
437.0	6680.0
438.0	6541.0
439.0	6494.0
440.0	6245.0
441.0	6376.0
442.0	6130.0
443.0	5988.0
444.0	5925.0
445.0	5781.0
446.0	6040.0
447.0	5634.0
448.0	5727.0
449.0	5601.0
450.0	5465.0
451.0	5604.0
452.0	5440.0
