,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000138681,70.3665464739789,1.46270854027473,0.451618749681437,3.23881269612144,0.00120028368818977,0.0780184397323348
ENSMUSE00000197696,9.47020710701034,1.68166214534869,0.85268288009024,1.97220113668838,0.0485866499743541,1
ENSMUSE00000219302,34.9100990800372,1.50242233749436,0.51559913929359,2.91393492152216,0.00356904300153583,1
ENSMUSE00000330981,498.925722241515,1.36056204088501,0.580961015574128,2.34191624637748,0.019185019609843,0.410785125763698
ENSMUSE00000340451,5.60670737483135,3.19445432005782,1.40601564389817,2.27199059549666,0.0230870783590211,1
ENSMUSE00000390065,10.4971925465709,3.04950646310233,1.35321329552853,2.25352978217028,0.0242257650830589,1
ENSMUSE00000404286,405.664349767159,0.552606056538177,0.258241946944266,2.13987720847473,0.0323646914585848,0.54943291135991
ENSMUSE00000482629,38.2333049443403,3.15552603471377,1.3112690945176,2.40646717588859,0.0161076514557892,1
ENSMUSE00000607083,12.0309199702729,1.6879553166946,0.732594827398853,2.30407757953717,0.0212182890645482,1
ENSMUSE00000618190,47.6714506240219,1.43447179572586,0.51075231363724,2.80854683850671,0.00497656426026959,1
ENSMUSE00000666869,2120.49236949902,0.42798053869383,0.211848997482816,2.02021507667765,0.0433610830894265,0.64306655945645
ENSMUSE00000698909,70.8266043853104,1.36213154326926,0.435636797624748,3.12675960960163,0.00176744380412291,0.0939012258907444
ENSMUSE00000721604,23.5071604902042,1.45727533257311,0.724949867801304,2.01017394070693,0.0444127824610139,1
ENSMUSE00000729542,735.794366039474,0.615863268920403,0.23168773536922,2.65816085576975,0.0078568383092366,0.242363486827299
ENSMUSE00000738826,41.5763462806005,1.53253139200673,0.593356766620211,2.5828160698935,0.00979975522354754,1
ENSMUSE00000745152,28.8840934431665,1.31342475089332,0.540784864666606,2.42873800046724,0.0151514769677683,1
ENSMUSE00000751899,88.1513274152528,0.869080206146336,0.421713341623027,2.0608316606763,0.0393191028412036,0.605791522249412
ENSMUSE00000779410,46.2589068929488,1.19650322309898,0.528598131383425,2.26354039498313,0.023602397423645,1
ENSMUSE00000787949,649.598080802735,0.730405665634246,0.299651433560124,2.43751767497449,0.0147884912363613,0.368699370550377
ENSMUSE00000801116,22.5440306283378,1.31323161432244,0.640151166330435,2.0514398526372,0.0402241313892895,1
ENSMUSE00000802562,36.584468494624,1.04484266879345,0.526699675696956,1.98375415251749,0.0472832534395179,1
ENSMUSE00000814778,35.5173266817366,1.00148461920991,0.489823212216738,2.04458382990387,0.0408959050226928,1
ENSMUSE00000823320,34.9671216428832,0.954207681434533,0.483827127355062,1.9722078971696,0.0485858785314433,1
ENSMUSE00000824171,11.6727732703773,2.10235065346712,0.912894462672722,2.30295038411337,0.0212816348542638,1
ENSMUSE00000825163,62.7180297315291,0.901681351993692,0.450198846780624,2.00285131435059,0.0451932501025542,0.64923272760793
ENSMUSE00000831204,17.9807479504762,1.79050206608303,0.767371359934134,2.33329279611989,0.0196327832824659,1
ENSMUSE00000848271,743.180499433388,0.974926859251561,0.278026900609695,3.50659183378878,0.000453884786752536,0.0413035155944808
ENSMUSE00000858993,4046.01134204416,1.16803365226979,0.208076550668405,5.61348046436618,1.98296998671311e-08,9.02251343954464e-06
ENSMUSE00000860563,12.9466170591486,1.65424736520316,0.699342436615486,2.36543255291213,0.0180090232723244,1
ENSMUSE00000886122,230.608078595307,1.37713330468747,0.385103065682741,3.57601231308294,0.000348875226434596,0.0352751617839425
ENSMUSE00000896202,266.062599922132,1.00483973809129,0.406384056471657,2.47263572989451,0.0134120772816716,0.343802544403413
ENSMUSE00000900890,205.670953496057,0.966209304277061,0.319588393726981,3.02329284555457,0.00250040151485015,0.110993433098226
ENSMUSE00000903466,54.5432303362608,1.09519077987241,0.407300677474745,2.68889997105471,0.00716878971641476,0.228898197962717
ENSMUSE00000911966,338.675153823007,0.652398725944977,0.253782994593518,2.57069519961304,0.0101494610942339,0.271647341051555
ENSMUSE00000916586,390.901275701016,1.03746160239266,0.430011069857141,2.41263929027996,0.0158374846327072,0.370031311203628
ENSMUSE00000938348,10.0417759342192,2.29504095401832,1.04208803852305,2.20234842851769,0.0276407057705905,1
ENSMUSE00001099784,16.7265411587625,1.37927581679849,0.559854096184992,2.46363441153198,0.0137536316269688,1
ENSMUSE00001110458,170.523339583677,1.0289722367509,0.374756913545986,2.74570581504332,0.00603808806226391,0.19758926083827
ENSMUSE00001113350,84.6507649516539,1.38011427764926,0.430966318328728,3.20237155191453,0.00136301070808806,0.0826893162906754
ENSMUSE00001199037,125.78444469681,0.647706883260821,0.312252368496947,2.07430574947634,0.038050924190508,0.605791522249412
ENSMUSE00001229230,17.4139229830786,1.82801301793874,0.708181216279124,2.58127859920284,0.0098435107937273,1
ENSMUSE00001338792,16.3489681939321,1.76838982427005,0.758257377459267,2.33217621989447,0.0196914226385314,1
ENSMUSE00001342492,44.2376857045063,1.04392045751135,0.459133480695975,2.27367530664269,0.0229855159243107,1
ENSMUSE00001344886,8.34932693554957,2.37397793050816,1.08624151983391,2.18549732003537,0.0288524022353516,1
ENSMUSE00001355502,753.07093413001,0.99563411514509,0.319117646104861,3.11995944849107,0.00180875938651827,0.0939012258907444
ENSMUSE00001357080,89.492584869348,1.07497550497291,0.358859021669887,2.99553707740355,0.00273961992567271,0.118716863445818
ENSMUSE00001367213,9.84816537680477,2.69867145508445,1.32068644827118,2.04338543688177,0.0410142979561231,1
ENSMUSE00001375133,5.8792810848202,4.11312011583442,1.64674784028167,2.49772309713847,0.0124993786683953,1
ENSMUSE00001383713,112.966002358873,0.655904621540836,0.328842819872135,1.99458398330203,0.046088271893556,0.650237634467224
ENSMUSE00001384057,77.0066943290059,1.07474175494617,0.500472980923124,2.14745210213707,0.031757306518631,0.54943291135991
ENSMUSE00001387614,32.0329100188299,1.42114511907949,0.608248760360359,2.33645378617381,0.019467603507909,1
ENSMUSE00001407594,180.291019033539,0.728148943777837,0.331660768959741,2.19546299087977,0.0281304028704116,0.517144780041911
ENSMUSE00001411907,100.512952846501,0.827528479444353,0.368462840001465,2.24589399419779,0.0247107986706213,0.483587672908932
ENSMUSE00001413718,1.98912151119898,3.54419512562836,1.7849109201486,1.98564258060189,0.0470730248749429,1
ENSMUSE00001432124,150.653440135202,0.833157756836747,0.367078903644592,2.26969664713671,0.0232259949890236,0.464519899780473
ENSMUSE00001438261,12.9578747953154,3.57804466170764,1.62318988512473,2.20432907726794,0.0275012094578288,1
ENSMUSE00001453572,177.277235912227,0.986747015522322,0.401182286913226,2.45959766348246,0.013909284761213,0.351595809241772
ENSMUSE00000340151,34.3083527669609,1.08380449883564,0.534341042590114,2.02830105204366,0.0425295316715096,1
ENSMUSE00000406682,78.9748156541249,1.07547648292025,0.482886952114945,2.22718066456318,0.0259352018352177,0.484529297716694
ENSMUSE00000411889,28.7761391019749,1.4710646018822,0.502885915031403,2.92524518566073,0.00344184923644632,1
ENSMUSE00000492959,77.7420942113077,0.82858050899703,0.389699459379789,2.12620389649943,0.0334862858120509,0.558078410078391
ENSMUSE00000517670,273.350904745663,1.01038183997203,0.342862446764729,2.94690144548069,0.00320975485011414,0.129816751715728
ENSMUSE00000551180,71.4313817365744,0.979867795100425,0.379622063807192,2.58116660889893,0.00984670476763245,0.271530343592289
ENSMUSE00000639447,9.19017197853492,1.81590580363761,0.845692194799955,2.14724200460092,0.0317740202538726,1
ENSMUSE00000639918,5.03866003383956,4.48572373873544,1.38628246997361,3.23579345183585,0.00121305125987583,1
ENSMUSE00000661511,11.6357358283238,1.61660348560066,0.720987629348761,2.24220696693627,0.0249479990925241,1
ENSMUSE00000665198,27.4219749710093,1.20856225207793,0.545794365767502,2.21431793341882,0.0268069158253853,1
ENSMUSE00000666911,13.6282129562925,1.98219978813303,0.905137808471774,2.18994253646277,0.028528404554082,1
ENSMUSE00000711663,2.17170712251006,3.60386668358871,1.65154031586519,2.18212455909727,0.0291003411195986,1
ENSMUSE00000712047,1539.46571515823,0.921765424082863,0.429455740577032,2.14635720748393,0.031844490660899,0.54943291135991
ENSMUSE00000713467,3.3118068759902,2.71614338783296,1.34159866006039,2.02455732007863,0.0429128405298623,1
ENSMUSE00000714785,5.63242193799293,2.37226936208372,1.16071725468477,2.04379606877472,0.0409736977045599,1
ENSMUSE00000721923,42.7659562636498,1.146430427408,0.472899263417291,2.42425927907691,0.015339649221939,1
ENSMUSE00000736751,21.9562251457338,1.3722883836985,0.673153704195779,2.03859590335016,0.041490374437861,1
ENSMUSE00000740055,2696.76862028785,2.52647233149422,0.369134818620709,6.84430783564257,7.68465147566201e-12,6.99303284285243e-09
ENSMUSE00000741744,931.298194192498,1.03523436503009,0.29485861309152,3.51095175472717,0.000446505425696125,0.0413035155944808
ENSMUSE00000746552,13.4445384743198,1.99809082185763,0.837514907016038,2.38573762104914,0.0170449069474224,1
ENSMUSE00000750578,17.8472173448746,2.18757798887948,0.758138302974826,2.8854603181184,0.00390841729789373,1
ENSMUSE00000757794,80.6531504364054,1.16320258622257,0.52188656058742,2.22884180982416,0.025824431985113,0.484529297716694
ENSMUSE00000788727,405.462022826192,0.932896734703419,0.321823860168816,2.89878051370728,0.00374617036247536,0.145064469355429
ENSMUSE00000797760,104.539359362171,1.36691337748387,0.498245542873439,2.74345329734556,0.00607966956425447,0.19758926083827
ENSMUSE00000802608,35.1823248512696,2.66940397000977,0.695229873270352,3.83959906304504,0.000123235397435366,1
ENSMUSE00000818431,469.207925616962,0.854282067599209,0.354293932429365,2.41122409785983,0.0158990760534831,0.370031311203628
ENSMUSE00000826104,62.8471367333093,2.31011856304714,1.15162442907871,2.00596523025759,0.04485995777923,0.64923272760793
