#Insert size (bp)	insert size
30.0	1.0
31.0	1.0
35.0	1.0
36.0	1.0
37.0	4.0
38.0	2.0
39.0	20.0
40.0	54.0
41.0	277.0
42.0	252.0
43.0	224.0
44.0	217.0
45.0	166.0
46.0	209.0
47.0	245.0
48.0	235.0
49.0	257.0
50.0	195.0
51.0	198.0
52.0	204.0
53.0	211.0
54.0	223.0
55.0	221.0
56.0	193.0
57.0	166.0
58.0	191.0
59.0	199.0
60.0	217.0
61.0	211.0
62.0	228.0
63.0	176.0
64.0	191.0
65.0	205.0
66.0	190.0
67.0	213.0
68.0	205.0
69.0	201.0
70.0	201.0
71.0	235.0
72.0	244.0
73.0	231.0
74.0	219.0
75.0	213.0
76.0	239.0
77.0	261.0
78.0	262.0
79.0	290.0
80.0	288.0
81.0	268.0
82.0	277.0
83.0	347.0
84.0	385.0
85.0	399.0
86.0	420.0
87.0	451.0
88.0	485.0
89.0	587.0
90.0	655.0
91.0	676.0
92.0	777.0
93.0	847.0
94.0	945.0
95.0	1014.0
96.0	1168.0
97.0	1267.0
98.0	1376.0
99.0	1510.0
100.0	1757.0
101.0	1899.0
102.0	2147.0
103.0	2290.0
104.0	2587.0
105.0	2863.0
106.0	3224.0
107.0	3432.0
108.0	3811.0
109.0	4082.0
110.0	4517.0
111.0	4718.0
112.0	5258.0
113.0	5548.0
114.0	6060.0
115.0	6621.0
116.0	6912.0
117.0	7314.0
118.0	7903.0
119.0	8541.0
120.0	9044.0
121.0	9605.0
122.0	10101.0
123.0	10789.0
124.0	11378.0
125.0	11731.0
126.0	12461.0
127.0	13207.0
128.0	13786.0
129.0	14332.0
130.0	15033.0
131.0	15467.0
132.0	16339.0
133.0	16868.0
134.0	17480.0
135.0	18276.0
136.0	18580.0
137.0	19499.0
138.0	20600.0
139.0	20572.0
140.0	21533.0
141.0	21915.0
142.0	22546.0
143.0	23200.0
144.0	24047.0
145.0	24373.0
146.0	24799.0
147.0	25253.0
148.0	25987.0
149.0	26427.0
150.0	27029.0
151.0	27425.0
152.0	28131.0
153.0	28806.0
154.0	29001.0
155.0	29251.0
156.0	29786.0
157.0	30267.0
158.0	30735.0
159.0	30887.0
160.0	31264.0
161.0	31721.0
162.0	32109.0
163.0	32219.0
164.0	33061.0
165.0	32752.0
166.0	33419.0
167.0	33395.0
168.0	33789.0
169.0	33764.0
170.0	33882.0
171.0	33936.0
172.0	34114.0
173.0	34154.0
174.0	34590.0
175.0	34497.0
176.0	34663.0
177.0	34515.0
178.0	34568.0
179.0	34832.0
180.0	35378.0
181.0	35158.0
182.0	35000.0
183.0	35067.0
184.0	35013.0
185.0	35134.0
186.0	34729.0
187.0	34223.0
188.0	34425.0
189.0	34383.0
190.0	34492.0
191.0	34401.0
192.0	34311.0
193.0	34164.0
194.0	34089.0
195.0	33795.0
196.0	34251.0
197.0	33779.0
198.0	33720.0
199.0	33399.0
200.0	33099.0
201.0	32970.0
202.0	32673.0
203.0	32475.0
204.0	32056.0
205.0	32423.0
206.0	32022.0
207.0	31771.0
208.0	31520.0
209.0	31301.0
210.0	31213.0
211.0	30784.0
212.0	30761.0
213.0	30421.0
214.0	29948.0
215.0	29980.0
