#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	2.333651487819506E-6
11.0	0.0
12.0	0.0
13.0	7.0009544634585185E-6
14.0	1.8669211902556046E-5
15.0	3.73384238051121E-5
16.0	3.967207529293161E-5
17.0	3.500477231729259E-5
18.0	6.534224165894618E-5
19.0	4.200572678075111E-5
20.0	6.767589314676568E-5
21.0	1.2601718034225333E-4
22.0	1.6802290712300444E-4
23.0	3.593823291242039E-4
24.0	3.96720752929316E-4
25.0	9.124577317374269E-4
26.0	7.584367335413395E-4
27.0	0.0011971632132514066
28.0	0.0025833521970161934
29.0	0.002448000410722662
30.0	0.004338258115856462
31.0	0.005087360243446523
32.0	0.0065528933777971735
33.0	0.009962358201501473
34.0	0.011266869383192574
35.0	0.015299419154144681
36.0	0.01842184484484718
37.0	0.022757769309215824
38.0	0.028829930480522174
39.0	0.03259644398186286
40.0	0.038537920669851324
41.0	0.042124743006629904
42.0	0.045648556753237354
43.0	0.049270383862333234
44.0	0.05060056521039035
45.0	0.052024092617960246
46.0	0.05043254230326734
47.0	0.04940573564862676
48.0	0.04944540772391969
49.0	0.044696426946207
50.0	0.043389582113028076
51.0	0.04343392149129665
52.0	0.03194768886824904
53.0	0.03520779999673289
54.0	0.02938533953462322
55.0	0.02848688371181271
56.0	0.024655027968813085
57.0	0.01976136079885558
58.0	0.019100937427802656
59.0	0.013831552368306214
60.0	0.01261571994315225
61.0	0.009810670854793202
62.0	0.0077150518187312864
63.0	0.007638041319633244
64.0	0.004662635672663373
65.0	0.004664969324151193
66.0	0.0031947688868249036
67.0	0.0025553483791623593
68.0	0.0036918366537304578
69.0	0.0017292357524742539
70.0	0.003680168396291361
71.0	0.001785243388181922
72.0	8.657847019810368E-4
73.0	0.0025530147276745397
74.0	5.974147808817937E-4
75.0	0.0010571441239822362
76.0	5.320725392228474E-4
77.0	2.963737389530772E-4
78.0	0.001360518817398772
79.0	1.7269021009864343E-4
80.0	6.627570225407397E-4
81.0	2.263641943184921E-4
82.0	1.1668257439097529E-4
83.0	4.503947371491646E-4
84.0	7.46768476102242E-5
85.0	6.557560680772812E-4
86.0	9.334605951278025E-5
87.0	7.000954463458518E-5
88.0	2.847054815139798E-4
89.0	2.3336514878195057E-5
90.0	3.3837946573382844E-4
91.0	4.2005726780751116E-5
92.0	2.333651487819506E-6
93.0	1.4001908926917037E-5
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.333651487819506E-6
