#Coverage	Number of genomic locations
0.0	2.449335284E9
1.0	1.27517579E8
2.0	5.9946402E7
3.0	3.2695194E7
4.0	1.8996279E7
5.0	1.1512253E7
6.0	7275347.0
7.0	4755182.0
8.0	3238547.0
9.0	2281902.0
10.0	1651070.0
11.0	1223999.0
12.0	925081.0
13.0	708628.0
14.0	555490.0
15.0	441875.0
16.0	357557.0
17.0	287648.0
18.0	235351.0
19.0	196047.0
20.0	163077.0
21.0	137562.0
22.0	115382.0
23.0	98692.0
24.0	84888.0
25.0	73119.0
26.0	62201.0
27.0	54088.0
28.0	46928.0
29.0	40632.0
30.0	35672.0
31.0	31643.0
32.0	28520.0
33.0	25233.0
34.0	22195.0
35.0	20033.0
36.0	18489.0
37.0	16259.0
38.0	14757.0
39.0	13099.0
40.0	12564.0
41.0	11273.0
42.0	10323.0
43.0	9209.0
44.0	9051.0
45.0	8058.0
46.0	7477.0
47.0	6880.0
48.0	6609.0
49.0	6021.0
50.0	5591.0
51.0	5287.0
52.0	4793.0
53.0	4477.0
54.0	4168.0
55.0	4000.0
56.0	3638.0
57.0	3570.0
58.0	3394.0
59.0	3140.0
60.0	3156.0
61.0	2856.0
62.0	2694.0
63.0	2640.0
64.0	2504.0
65.0	2379.0
66.0	2309.0
67.0	2147.0
68.0	2035.0
69.0	2049.0
70.0	1952.0
71.0	1783.0
72.0	1922.0
73.0	1761.0
74.0	1636.0
75.0	1666.0
76.0	1653.0
77.0	1698.0
78.0	1451.0
79.0	1570.0
80.0	1531.0
81.0	1571.0
82.0	1502.0
83.0	1506.0
84.0	1431.0
85.0	1406.0
86.0	1279.0
87.0	1233.0
88.0	1255.0
89.0	1142.0
90.0	1127.0
91.0	1075.0
92.0	1151.0
93.0	1056.0
94.0	1082.0
95.0	1109.0
96.0	1063.0
97.0	1015.0
98.0	945.0
99.0	949.0
100.0	966.0
101.0	923.0
102.0	848.0
103.0	886.0
104.0	935.0
105.0	931.0
106.0	862.0
107.0	840.0
108.0	822.0
109.0	816.0
110.0	799.0
111.0	778.0
112.0	825.0
113.0	803.0
114.0	802.0
115.0	761.0
116.0	711.0
117.0	660.0
118.0	720.0
119.0	678.0
120.0	700.0
121.0	653.0
122.0	697.0
123.0	688.0
124.0	646.0
125.0	650.0
126.0	608.0
127.0	639.0
128.0	626.0
129.0	606.0
130.0	688.0
131.0	704.0
132.0	639.0
133.0	609.0
134.0	626.0
135.0	612.0
136.0	579.0
137.0	583.0
138.0	644.0
139.0	638.0
140.0	523.0
141.0	514.0
142.0	503.0
143.0	529.0
144.0	524.0
145.0	565.0
146.0	571.0
147.0	540.0
148.0	587.0
149.0	514.0
150.0	503.0
151.0	524.0
152.0	555.0
153.0	551.0
154.0	494.0
155.0	459.0
156.0	464.0
157.0	486.0
158.0	462.0
159.0	450.0
160.0	497.0
161.0	446.0
162.0	426.0
163.0	443.0
164.0	457.0
165.0	417.0
166.0	421.0
167.0	471.0
168.0	445.0
169.0	420.0
170.0	428.0
171.0	487.0
172.0	439.0
173.0	437.0
174.0	415.0
175.0	403.0
176.0	426.0
177.0	430.0
178.0	402.0
179.0	392.0
180.0	403.0
181.0	391.0
182.0	401.0
183.0	389.0
184.0	380.0
185.0	322.0
186.0	355.0
187.0	410.0
188.0	388.0
189.0	337.0
190.0	402.0
191.0	401.0
192.0	399.0
193.0	386.0
194.0	364.0
195.0	388.0
196.0	360.0
197.0	368.0
198.0	350.0
199.0	325.0
200.0	389.0
201.0	339.0
202.0	318.0
203.0	332.0
204.0	316.0
205.0	312.0
206.0	290.0
207.0	263.0
208.0	294.0
209.0	280.0
210.0	275.0
211.0	291.0
212.0	273.0
213.0	269.0
214.0	270.0
215.0	271.0
216.0	290.0
217.0	265.0
218.0	299.0
219.0	253.0
220.0	258.0
221.0	266.0
222.0	261.0
223.0	242.0
224.0	242.0
225.0	231.0
226.0	215.0
227.0	211.0
228.0	228.0
229.0	191.0
230.0	239.0
231.0	193.0
232.0	191.0
233.0	193.0
234.0	155.0
235.0	184.0
236.0	192.0
237.0	166.0
238.0	171.0
239.0	169.0
240.0	172.0
241.0	131.0
242.0	167.0
243.0	155.0
244.0	159.0
245.0	145.0
246.0	154.0
247.0	157.0
248.0	155.0
249.0	137.0
250.0	137.0
251.0	152.0
252.0	141.0
253.0	162.0
254.0	165.0
255.0	158.0
256.0	137.0
257.0	110.0
258.0	144.0
259.0	140.0
260.0	134.0
261.0	122.0
262.0	115.0
263.0	122.0
264.0	111.0
265.0	108.0
266.0	139.0
267.0	121.0
268.0	114.0
269.0	109.0
270.0	108.0
271.0	114.0
272.0	111.0
273.0	113.0
274.0	118.0
275.0	95.0
276.0	108.0
277.0	99.0
278.0	94.0
279.0	90.0
280.0	90.0
281.0	83.0
282.0	92.0
283.0	76.0
284.0	91.0
285.0	89.0
286.0	95.0
287.0	99.0
288.0	92.0
289.0	85.0
290.0	79.0
291.0	69.0
292.0	69.0
293.0	77.0
294.0	66.0
295.0	65.0
296.0	63.0
297.0	78.0
298.0	68.0
299.0	53.0
300.0	59.0
301.0	72.0
302.0	71.0
303.0	69.0
304.0	70.0
305.0	60.0
306.0	57.0
307.0	68.0
308.0	82.0
309.0	70.0
310.0	58.0
311.0	65.0
312.0	50.0
313.0	51.0
314.0	67.0
315.0	76.0
316.0	53.0
317.0	69.0
318.0	61.0
319.0	56.0
320.0	54.0
321.0	51.0
322.0	55.0
323.0	44.0
324.0	49.0
325.0	45.0
326.0	54.0
327.0	55.0
328.0	53.0
329.0	56.0
330.0	63.0
331.0	60.0
332.0	54.0
333.0	53.0
334.0	54.0
335.0	54.0
336.0	55.0
337.0	53.0
338.0	43.0
339.0	64.0
340.0	50.0
341.0	51.0
342.0	57.0
343.0	49.0
344.0	43.0
345.0	51.0
346.0	41.0
347.0	48.0
348.0	41.0
349.0	52.0
350.0	41.0
351.0	45.0
352.0	29.0
353.0	48.0
354.0	48.0
355.0	42.0
356.0	45.0
357.0	48.0
358.0	35.0
359.0	44.0
360.0	36.0
361.0	69.0
362.0	42.0
363.0	39.0
364.0	52.0
365.0	48.0
366.0	35.0
367.0	37.0
368.0	38.0
369.0	31.0
370.0	44.0
371.0	34.0
372.0	37.0
373.0	46.0
374.0	20.0
375.0	44.0
376.0	34.0
377.0	37.0
378.0	30.0
379.0	29.0
380.0	35.0
381.0	37.0
382.0	37.0
383.0	32.0
384.0	33.0
385.0	35.0
386.0	25.0
387.0	32.0
388.0	44.0
389.0	34.0
390.0	22.0
391.0	27.0
392.0	26.0
393.0	27.0
394.0	25.0
395.0	28.0
396.0	39.0
397.0	36.0
398.0	21.0
399.0	25.0
400.0	33.0
401.0	27.0
402.0	26.0
403.0	37.0
404.0	31.0
405.0	30.0
406.0	35.0
407.0	22.0
408.0	29.0
409.0	28.0
410.0	23.0
411.0	33.0
412.0	19.0
413.0	19.0
414.0	16.0
415.0	26.0
416.0	24.0
417.0	25.0
418.0	23.0
419.0	26.0
420.0	21.0
421.0	29.0
422.0	28.0
423.0	24.0
424.0	18.0
425.0	17.0
426.0	25.0
427.0	24.0
428.0	21.0
429.0	22.0
430.0	28.0
431.0	24.0
432.0	17.0
433.0	16.0
434.0	34.0
435.0	28.0
436.0	21.0
437.0	20.0
438.0	19.0
439.0	21.0
440.0	24.0
441.0	23.0
442.0	19.0
