#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	4.378843529908377E-6
9.0	7.881918353835079E-6
10.0	8.757687059816754E-6
11.0	1.0509224471780104E-5
12.0	1.4012299295706805E-5
13.0	1.4012299295706805E-5
14.0	1.7515374119633508E-5
15.0	2.1894217649541884E-5
16.0	2.101844894356021E-5
17.0	2.276998635552356E-5
18.0	4.641574141702879E-5
19.0	2.8900367297395285E-5
20.0	4.378843529908377E-5
21.0	5.3421891064882195E-5
22.0	7.706764612638743E-5
23.0	1.5413529225277486E-4
24.0	1.777810473142801E-4
25.0	3.99350529927644E-4
26.0	4.159901353412958E-4
27.0	7.382730191425524E-4
28.0	0.0014739187321671599
29.0	0.001594774813592631
30.0	0.00263956687982877
31.0	0.0033506910690858896
32.0	0.004499699611333848
33.0	0.007133136110220747
34.0	0.00821733776822606
35.0	0.011912205938762747
36.0	0.013972889703937631
37.0	0.016895329875798483
38.0	0.021747964275642948
39.0	0.023907609904593757
40.0	0.028994950317641315
41.0	0.030979442205395787
42.0	0.033536686826862276
43.0	0.037230679228692984
44.0	0.0369670728481925
45.0	0.0383577935532914
46.0	0.037107195841149576
47.0	0.035388937640013524
48.0	0.035423092619546806
49.0	0.03144973000050794
50.0	0.03139981118426699
51.0	0.030325242982027475
52.0	0.02192837262907517
53.0	0.026492003355945683
54.0	0.019036584361923677
55.0	0.021576313609270537
56.0	0.01805134456769429
57.0	0.013251256290208731
58.0	0.022308456247471214
59.0	0.01037610762847089
60.0	0.01545206304834068
61.0	0.010834134661699307
62.0	0.00637209310472267
63.0	0.022697297552927084
64.0	0.005894799159962657
65.0	0.02195902453378453
66.0	0.011222975967155172
67.0	0.006330931975541531
68.0	0.027864332918218965
69.0	0.007335438681302514
70.0	0.03312507553505089
71.0	0.014273278370089347
72.0	0.007000895035617513
73.0	0.0302954668460241
74.0	0.005355325637077945
75.0	0.024815782052696758
76.0	0.010662483995326898
77.0	0.004219453625419712
78.0	0.020344982808660303
79.0	0.002511704648755445
80.0	0.009934720200656126
81.0	0.0029889985935154582
82.0	0.0014774218069910864
83.0	0.004031163353633652
84.0	5.771315772419242E-4
85.0	0.004316663951783678
86.0	0.0014739187321671599
87.0	3.4330133274481674E-4
88.0	0.004203689788712042
89.0	1.742779724903534E-4
90.0	0.0014415152900458378
91.0	7.706764612638743E-5
92.0	6.130380941871727E-6
93.0	9.633455765798429E-6
94.0	3.5030748239267017E-6
95.0	7.006149647853403E-6
96.0	1.7515374119633509E-6
97.0	7.006149647853403E-6
98.0	1.5763836707670157E-5
99.0	2.1894217649541887E-5
100.0	5.158277678232068E-4
