#Position (bp)	Coverage
3406923.0	0.1022548942630776
1.0220768E7	0.344649313273196
1.7034613E7	0.22007031272357971
2.3848458E7	0.14704986685197566
3.0662303E7	0.12663848385162857
3.7476148E7	0.441583423162693
4.4289993E7	0.2524278142517184
5.1103838E7	0.11771870361007625
5.7917683E7	0.202177625114748
6.4731528E7	0.2603748691084109
7.1545373E7	0.09493098243355991
7.8359218E7	0.8793795573571163
8.5173063E7	0.33269717758475575
9.1986908E7	0.28620081613244797
9.8800753E7	0.16174935003657995
1.05614598E8	0.05212666269925424
1.12428443E8	0.17350115830342486
1.19242288E8	0.2600274881509632
1.26056133E8	0.5489680202587526
1.300790245E8	0.16228008227686783
1.33485947E8	0.4956730737362697
1.39683823E8	0.4468569508111793
1.46497668E8	0.040871196805915014
1.53311513E8	0.4226767706045559
1.60125358E8	0.2729668784658295
1.66939203E8	0.4588440153833849
1.73753048E8	0.25205034749102745
1.80566893E8	0.4529979769131819
1.87380738E8	0.5655511682464159
1.94194583E8	0.430999090821702
2.01008428E8	0.6640851090683748
2.07822273E8	1.0037439947636027
2.14636118E8	0.5932596059933856
2.21449963E8	1.3498736763163823
2.28263808E8	0.8582411252383934
2.35077653E8	0.9999373334732445
2.41891498E8	0.6571840128444366
2.48705343E8	0.9609627163517809
2.52444901E8	0.410408690593758
2.558518235E8	0.3624633939511828
2.62333033E8	0.11237942747450229
2.69146878E8	0.22616804462091522
2.75960723E8	0.1091498265663513
2.82774568E8	0.16983846858858692
2.89588413E8	0.09293123045798664
2.96402258E8	0.12083192382568139
3.03216103E8	0.11769977156803538
3.10029948E8	0.2909166557208155
3.16843793E8	0.06226323023197622
3.23657638E8	0.5337192143349313
3.30471483E8	0.6740741827851969
3.37285328E8	0.4900275835449735
3.44099173E8	0.07680083711913024
3.50913018E8	0.3807578540456967
3.57726863E8	0.46007239671580435
3.64540708E8	0.605814925346849
3.704270945E8	0.11816747490586675
3.73834017E8	0.0
3.78168398E8	0.12501795975693605
3.84982243E8	1.0050869956683781
3.91796088E8	0.342205612249765
3.98609933E8	0.1987943664700327
4.05423778E8	0.36948140147009506
4.12237623E8	0.29984098552285826
4.19051468E8	1.1006996783754253
4.25865313E8	0.5053008983914369
4.32679158E8	0.1825740092414782
4.39493003E8	0.26019479456899886
4.46306848E8	0.17855483944821168
4.53120693E8	0.1130308951847305
4.59934538E8	0.05957238534190314
4.66748383E8	0.2829599147030788
4.73562228E8	0.23048469696625035
4.80376073E8	0.25285547293781996
4.87189918E8	0.2532234002974825
4.91962519E8	0.1394570537648502
4.953694415E8	0.005180419391312357
5.00817608E8	0.08496920607968042
5.07631453E8	0.09308943775504139
5.14445298E8	0.3172744610421869
5.21259143E8	0.39555904192126473
5.28072988E8	0.17960784256172543
5.34886833E8	0.0422756901573194
5.41700678E8	0.29469279092788286
5.48514523E8	0.5841349487697475
5.55328368E8	0.32738020897158654
5.62142213E8	0.35825528757992
5.68956058E8	0.4193530965262638
