#Mapping quality	mapping quality
0.0	207979.0
1.0	8940308.0
2.0	59094.0
3.0	61921.0
4.0	31701.0
5.0	21343.0
6.0	226795.0
7.0	116237.0
8.0	93312.0
9.0	32725.0
10.0	37091.0
11.0	95511.0
12.0	229466.0
13.0	21941.0
14.0	50448.0
15.0	137372.0
16.0	91262.0
17.0	173115.0
18.0	172309.0
19.0	35639.0
20.0	54554.0
21.0	268304.0
22.0	85137.0
23.0	342944.0
24.0	540602.0
25.0	132781.0
26.0	112816.0
27.0	111438.0
28.0	150952.0
29.0	130122.0
30.0	1014905.0
31.0	849380.0
32.0	1033868.0
33.0	530061.0
34.0	921300.0
35.0	684110.0
36.0	689893.0
37.0	661529.0
38.0	821922.0
39.0	697802.0
40.0	2154256.0
41.0	4723556.0
42.0	1.11704821E8
