#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	3.05275465316128E-6
10.0	0.0
11.0	0.0
12.0	3.05275465316128E-6
13.0	3.05275465316128E-6
14.0	6.10550930632256E-6
15.0	0.0
16.0	1.52637732658064E-5
17.0	1.831652791896768E-5
18.0	1.52637732658064E-5
19.0	5.8002338410064326E-5
20.0	5.494958375690304E-5
21.0	4.884407445058049E-5
22.0	1.0684641286064481E-4
23.0	1.52637732658064E-4
24.0	2.3506210829341858E-4
25.0	4.3959667005522436E-4
26.0	5.037045177716112E-4
27.0	8.517185482319972E-4
28.0	0.0012485766531429635
29.0	0.0017858614720993487
30.0	0.002561261154002314
31.0	0.0036114087546897946
32.0	0.005012623140490822
33.0	0.007293030866402298
34.0	0.00973218183427816
35.0	0.013319168551742666
36.0	0.01748923140796097
37.0	0.02239195538093799
38.0	0.027932705076425715
39.0	0.03412063875838363
40.0	0.04049173771953122
41.0	0.04623091646747442
42.0	0.050758151618112604
43.0	0.05333772930003389
44.0	0.05627142652172187
45.0	0.05653091066724058
46.0	0.05632027059617246
47.0	0.05467178308346536
48.0	0.05335909858260602
49.0	0.04939051753349635
50.0	0.04643850378388939
51.0	0.04569973715782437
52.0	0.03407179468393305
53.0	0.034636554294767884
54.0	0.02981930745207938
55.0	0.02600031138097462
56.0	0.022221001120360958
57.0	0.018563801045873744
58.0	0.015269878775112723
59.0	0.012717775885069893
60.0	0.010077143110085385
61.0	0.008114221868102683
62.0	0.006331413150656495
63.0	0.004933251519508628
64.0	0.003974686558415987
65.0	0.0029214862030753448
66.0	0.0024330454585695404
67.0	0.0018133362639778006
68.0	0.0014927970253958659
69.0	0.0013279482741251566
70.0	9.677232250521257E-4
71.0	7.6318866329032E-4
72.0	6.593950050828364E-4
73.0	5.250738003437401E-4
74.0	5.34232064303224E-4
75.0	3.571722944198698E-4
76.0	3.05275465316128E-4
77.0	2.4116761759974113E-4
78.0	1.52637732658064E-4
79.0	8.242437563535458E-5
80.0	5.4949583756903045E-5
81.0	5.8002338410064326E-5
82.0	2.136928257212896E-5
83.0	6.10550930632256E-6
84.0	3.05275465316128E-6
85.0	1.831652791896768E-5
86.0	0.0
87.0	3.05275465316128E-6
88.0	3.05275465316128E-6
89.0	3.05275465316128E-6
90.0	3.05275465316128E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	3.05275465316128E-6
