#Insert size (bp)	insert size
37.0	4.0
38.0	4.0
39.0	4.0
40.0	26.0
41.0	129.0
42.0	134.0
43.0	132.0
44.0	131.0
45.0	100.0
46.0	123.0
47.0	124.0
48.0	93.0
49.0	110.0
50.0	114.0
51.0	116.0
52.0	118.0
53.0	122.0
54.0	124.0
55.0	114.0
56.0	119.0
57.0	109.0
58.0	96.0
59.0	133.0
60.0	129.0
61.0	109.0
62.0	109.0
63.0	84.0
64.0	106.0
65.0	122.0
66.0	105.0
67.0	126.0
68.0	104.0
69.0	113.0
70.0	121.0
71.0	122.0
72.0	111.0
73.0	115.0
74.0	122.0
75.0	117.0
76.0	137.0
77.0	155.0
78.0	155.0
79.0	171.0
80.0	181.0
81.0	183.0
82.0	206.0
83.0	208.0
84.0	263.0
85.0	279.0
86.0	300.0
87.0	316.0
88.0	345.0
89.0	366.0
90.0	438.0
91.0	469.0
92.0	566.0
93.0	605.0
94.0	754.0
95.0	842.0
96.0	934.0
97.0	1015.0
98.0	1221.0
99.0	1212.0
100.0	1369.0
101.0	1595.0
102.0	1750.0
103.0	1885.0
104.0	2092.0
105.0	2312.0
106.0	2616.0
107.0	2845.0
108.0	3086.0
109.0	3454.0
110.0	3845.0
111.0	3928.0
112.0	4329.0
113.0	4777.0
114.0	4912.0
115.0	5517.0
116.0	5858.0
117.0	6332.0
118.0	6912.0
119.0	7228.0
120.0	7515.0
121.0	7879.0
122.0	8414.0
123.0	8957.0
124.0	9261.0
125.0	9934.0
126.0	10341.0
127.0	10955.0
128.0	11369.0
129.0	12054.0
130.0	12575.0
131.0	13021.0
132.0	13431.0
133.0	13829.0
134.0	14644.0
135.0	15228.0
136.0	15608.0
137.0	16345.0
138.0	17163.0
139.0	17558.0
140.0	18027.0
141.0	18531.0
142.0	18940.0
143.0	19346.0
144.0	19906.0
145.0	20411.0
146.0	20689.0
147.0	21352.0
148.0	22043.0
149.0	22295.0
150.0	22978.0
151.0	23346.0
152.0	23548.0
153.0	23960.0
154.0	24254.0
155.0	24694.0
156.0	24876.0
157.0	25078.0
158.0	25551.0
159.0	26194.0
160.0	26551.0
161.0	26646.0
162.0	26958.0
163.0	26796.0
164.0	27079.0
165.0	27251.0
166.0	27181.0
167.0	27801.0
168.0	27540.0
169.0	27717.0
170.0	28385.0
171.0	28497.0
172.0	28341.0
173.0	28641.0
174.0	28573.0
175.0	28173.0
176.0	27990.0
177.0	28149.0
178.0	28027.0
179.0	28358.0
180.0	28273.0
181.0	28512.0
182.0	28419.0
183.0	28192.0
184.0	28281.0
185.0	28124.0
186.0	28046.0
187.0	28009.0
188.0	27700.0
189.0	27757.0
190.0	27629.0
191.0	27699.0
192.0	27400.0
193.0	26853.0
