#Coverage (X)	Coverage
1.0	7.005890183497584
2.0	4.028263019394714
3.0	2.615961973703321
4.0	1.7398714220448994
5.0	1.180577739430234
6.0	0.8179641856932847
7.0	0.5789528862314057
8.0	0.41857840123653034
9.0	0.3082475834238636
10.0	0.23099478945412955
11.0	0.1756365011735852
12.0	0.13549763197200093
13.0	0.1058282933604886
14.0	0.0836708670710351
15.0	0.06680722195514477
16.0	0.05383891834223675
17.0	0.04383006749776541
18.0	0.036008968474831704
19.0	0.02978832430878242
20.0	0.024812498748104872
21.0	0.02080961883046939
22.0	0.017529825598600723
23.0	0.01488282494179316
24.0	0.012712390804239249
25.0	0.010938795797656553
26.0	0.009446686535596882
27.0	0.00820183124022833
28.0	0.007127364343915588
29.0	0.0062140032745361395
30.0	0.005458556001357806
31.0	0.0048227915356164885
32.0	0.004271304019198396
33.0	0.003799727341089465
34.0	0.0033783792844985783
35.0	0.003009571319950055
36.0	0.0026802784944663927
37.0	0.002392445378475827
38.0	0.002134661379386671
39.0	0.0019116228182554096
40.0	0.0017039573706512101
41.0	0.0015002544439539633
42.0	0.0013311868851957342
43.0	0.001174960829388283
44.0	0.001033961127063776
45.0	9.04922367482186E-4
46.0	7.926509417472971E-4
47.0	6.959360795804059E-4
48.0	6.10631810019413E-4
49.0	5.382057334202273E-4
50.0	4.7227378830427824E-4
51.0	4.2061425645556483E-4
