#Insert size (bp)	insert size
28.0	1.0
32.0	1.0
33.0	1.0
35.0	1.0
36.0	4.0
37.0	7.0
38.0	15.0
39.0	25.0
40.0	123.0
41.0	546.0
42.0	519.0
43.0	513.0
44.0	516.0
45.0	476.0
46.0	516.0
47.0	532.0
48.0	505.0
49.0	503.0
50.0	501.0
51.0	498.0
52.0	461.0
53.0	518.0
54.0	553.0
55.0	496.0
56.0	482.0
57.0	496.0
58.0	503.0
59.0	489.0
60.0	487.0
61.0	541.0
62.0	485.0
63.0	522.0
64.0	489.0
65.0	479.0
66.0	478.0
67.0	492.0
68.0	514.0
69.0	555.0
70.0	513.0
71.0	523.0
72.0	549.0
73.0	534.0
74.0	529.0
75.0	562.0
76.0	628.0
77.0	623.0
78.0	664.0
79.0	727.0
80.0	688.0
81.0	747.0
82.0	819.0
83.0	909.0
84.0	1041.0
85.0	1069.0
86.0	1258.0
87.0	1322.0
88.0	1397.0
89.0	1653.0
90.0	1819.0
91.0	2070.0
92.0	2318.0
93.0	2540.0
94.0	2911.0
95.0	3234.0
96.0	3499.0
97.0	3990.0
98.0	4319.0
99.0	4854.0
100.0	5582.0
101.0	6210.0
102.0	6942.0
103.0	7374.0
104.0	8163.0
105.0	8867.0
106.0	9412.0
107.0	10441.0
108.0	11572.0
109.0	12332.0
110.0	13333.0
111.0	14068.0
112.0	15350.0
113.0	16389.0
114.0	17529.0
115.0	18699.0
116.0	19860.0
117.0	20940.0
118.0	21905.0
119.0	23460.0
120.0	24422.0
121.0	26331.0
122.0	27880.0
123.0	29397.0
124.0	30680.0
125.0	31896.0
126.0	33989.0
127.0	35061.0
128.0	36544.0
129.0	38536.0
130.0	39681.0
131.0	41545.0
132.0	42879.0
133.0	44310.0
134.0	46511.0
135.0	47492.0
136.0	49485.0
137.0	51112.0
138.0	52627.0
139.0	54481.0
140.0	55511.0
141.0	56378.0
142.0	57996.0
143.0	59743.0
144.0	61787.0
145.0	63234.0
146.0	63550.0
147.0	65845.0
148.0	67854.0
149.0	68751.0
150.0	70720.0
151.0	70205.0
152.0	71645.0
153.0	72779.0
154.0	73827.0
155.0	75714.0
156.0	77674.0
157.0	77934.0
158.0	79196.0
159.0	81003.0
160.0	80691.0
161.0	81294.0
162.0	83709.0
163.0	82496.0
164.0	83767.0
165.0	83592.0
166.0	84642.0
167.0	87662.0
168.0	86854.0
169.0	88102.0
170.0	86444.0
171.0	88242.0
172.0	89250.0
173.0	89435.0
174.0	89424.0
175.0	89669.0
176.0	88721.0
177.0	89394.0
178.0	89776.0
179.0	89570.0
180.0	89115.0
181.0	90846.0
182.0	89387.0
183.0	90596.0
184.0	90183.0
185.0	89475.0
186.0	89289.0
187.0	90453.0
188.0	90605.0
189.0	91340.0
190.0	91028.0
191.0	90938.0
192.0	90947.0
193.0	89365.0
194.0	90002.0
195.0	89929.0
196.0	91076.0
197.0	90468.0
198.0	90252.0
199.0	89630.0
200.0	88824.0
201.0	88539.0
