#Coverage (X)	Coverage
1.0	6.641195389033527
2.0	3.9761541817090915
3.0	2.667001664543861
4.0	1.8548113854741928
5.0	1.3213605671138424
6.0	0.9621099461678284
7.0	0.7151573512154528
8.0	0.5418178280184236
9.0	0.41792429176658175
10.0	0.32747832112239905
11.0	0.26059460049971506
12.0	0.2102108536295475
13.0	0.17170032369124044
14.0	0.14197187747618045
15.0	0.11854193162500337
16.0	0.1000145046976968
17.0	0.08516602160376863
18.0	0.07311551855126197
19.0	0.06325196014010714
20.0	0.05515106311302986
21.0	0.04841789621949033
22.0	0.04275648116164632
23.0	0.03801150913389506
24.0	0.033940569250660246
25.0	0.030458870902506874
26.0	0.027442622001046857
27.0	0.024812828958189925
28.0	0.0225439188380534
29.0	0.020530040966377783
30.0	0.018727827753224346
31.0	0.017156614833027106
32.0	0.015742691978900325
33.0	0.014521942019044332
34.0	0.013428029418264487
35.0	0.012434940960602603
36.0	0.01154267664605868
37.0	0.010727901629280723
38.0	0.009997953911948798
39.0	0.009337753900595658
40.0	0.008731855101700603
41.0	0.008178056114743981
42.0	0.0076772374999336535
43.0	0.007214026143742558
44.0	0.0067866609257691835
45.0	0.006413523540231836
46.0	0.006065665570488932
47.0	0.005748737277841087
48.0	0.00546464654271972
49.0	0.00520110221229686
50.0	0.0049643782780322
51.0	0.004734075095242929
