#Coverage (X)	Coverage
1.0	5.189180491197973
2.0	2.5809561467484485
3.0	1.4353404997830523
4.0	0.85196382585751
5.0	0.5348025516502162
6.0	0.35312192194103886
7.0	0.24330964401724486
8.0	0.1741577470745881
9.0	0.1285223110229481
10.0	0.0972978297149325
11.0	0.07521070148159481
12.0	0.059405269588296505
13.0	0.047662999296449016
14.0	0.03887706312232808
15.0	0.032116819002581565
16.0	0.026884713733153376
17.0	0.02277389181077183
18.0	0.01956696493560628
19.0	0.017008570649110766
20.0	0.014904508736762523
21.0	0.013180408551519918
22.0	0.01174949822349447
23.0	0.010564594401856198
24.0	0.009581375556464877
25.0	0.008749502995769376
26.0	0.008036322612284152
27.0	0.007409290368542543
28.0	0.006872442165473558
29.0	0.0063992144369819925
30.0	0.005994303504152754
31.0	0.005637162962287334
32.0	0.005311942727729502
33.0	0.005028769242812814
34.0	0.004762803371846758
35.0	0.004526372957641911
36.0	0.004314488159067764
37.0	0.004121645474853608
38.0	0.0039390026129808575
39.0	0.0037756586955310922
40.0	0.0036236886806904067
41.0	0.0034812947580462605
42.0	0.003351228678226903
43.0	0.003232499811005596
44.0	0.0031255484364862696
45.0	0.003029090404368162
46.0	0.0029362279930751356
47.0	0.0028482086628969228
48.0	0.002762060523153309
49.0	0.0026838007352125715
50.0	0.0026095768482008452
51.0	0.0025348026110663113
