#Coverage	Number of genomic locations
0.0	2.650799705E9
1.0	6.0593647E7
2.0	8395388.0
3.0	2745112.0
4.0	1197669.0
5.0	621969.0
6.0	354556.0
7.0	219229.0
8.0	143404.0
9.0	97744.0
10.0	70516.0
11.0	51150.0
12.0	38706.0
13.0	29728.0
14.0	22997.0
15.0	18147.0
16.0	14931.0
17.0	12694.0
18.0	10987.0
19.0	9258.0
20.0	7768.0
21.0	6979.0
22.0	6177.0
23.0	5667.0
24.0	4829.0
25.0	4413.0
26.0	3978.0
27.0	3346.0
28.0	3019.0
29.0	2663.0
30.0	2262.0
31.0	2046.0
32.0	1875.0
33.0	1585.0
34.0	1367.0
35.0	1343.0
36.0	1339.0
37.0	1363.0
38.0	1213.0
39.0	1293.0
40.0	1488.0
41.0	1272.0
42.0	1302.0
43.0	1298.0
44.0	1279.0
45.0	1286.0
46.0	1250.0
47.0	1154.0
48.0	1042.0
49.0	1022.0
50.0	939.0
51.0	839.0
52.0	706.0
53.0	604.0
54.0	555.0
55.0	470.0
56.0	475.0
57.0	426.0
58.0	432.0
59.0	411.0
60.0	353.0
61.0	335.0
62.0	335.0
63.0	331.0
64.0	274.0
65.0	278.0
66.0	272.0
67.0	285.0
68.0	255.0
69.0	247.0
70.0	185.0
71.0	165.0
72.0	161.0
73.0	167.0
74.0	163.0
75.0	195.0
76.0	185.0
77.0	256.0
78.0	514.0
79.0	824.0
80.0	1023.0
81.0	421.0
82.0	125.0
83.0	8.0
