#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	7.042501496531568E-7
7.0	1.4085002993063137E-6
8.0	7.042501496531568E-7
9.0	6.3382513468784116E-6
10.0	1.1972252544103666E-5
11.0	1.1972252544103666E-5
12.0	1.549350329236945E-5
13.0	2.676150568681996E-5
14.0	2.887425613577943E-5
15.0	3.873375823092362E-5
16.0	3.943800838057678E-5
17.0	5.0706010775027286E-5
18.0	8.028451706045988E-5
19.0	1.1268002394450508E-4
20.0	1.563435332230008E-4
21.0	2.1338779534490652E-4
22.0	2.753618085143843E-4
23.0	4.281840909891193E-4
24.0	5.126941089474982E-4
25.0	9.753864572696222E-4
26.0	0.0010204584668474241
27.0	0.001459206310081341
28.0	0.002298672488467904
29.0	0.0026698123173351175
30.0	0.0037416810451072224
31.0	0.0046410084862143035
32.0	0.005853727243917039
33.0	0.007817880911299693
34.0	0.009398922497271029
35.0	0.0118349237649213
36.0	0.013954716715377303
37.0	0.016797774569527097
38.0	0.020689460896510442
39.0	0.022759956336490722
40.0	0.02703193774428677
41.0	0.028974259657030176
42.0	0.030975034332194798
43.0	0.03416880876087186
44.0	0.034003309975703375
45.0	0.03554209655269552
46.0	0.03473713863164196
47.0	0.03369555266030494
48.0	0.034068805239621115
49.0	0.03093489207366457
50.0	0.0315673087080531
51.0	0.031090531356737915
52.0	0.02329659495052643
53.0	0.026882636712560297
54.0	0.020656361139476744
55.0	0.022528258037254834
56.0	0.01934011760977499
57.0	0.015070953202577555
58.0	0.022783900841578927
59.0	0.011780696503398008
60.0	0.016498468255924506
61.0	0.012686362195851966
62.0	0.007220676784393817
63.0	0.02256980879608437
64.0	0.006777703440261981
65.0	0.022858551357442164
66.0	0.012416634388534804
67.0	0.006946723476178739
68.0	0.028767210113032148
69.0	0.008006619951406741
70.0	0.03228000985950209
71.0	0.015368851015880843
72.0	0.006924187471389838
73.0	0.029973590619388008
74.0	0.00577555547730554
75.0	0.025155111095461105
76.0	0.011034191344765663
77.0	0.004151554632205359
78.0	0.019742948695376596
79.0	0.002231768724250854
80.0	0.009620761294411775
81.0	0.0025571322933906123
82.0	0.001323286031198282
83.0	0.0032698334448396068
84.0	4.788901017641466E-4
85.0	0.0031015176590725026
86.0	0.0010127117152012395
87.0	2.126835451952534E-4
88.0	0.002397267509419346
89.0	1.0141202155005457E-4
90.0	7.084756505510758E-4
91.0	5.070601077502727E-5
92.0	5.634001197225255E-6
93.0	5.634001197225255E-6
94.0	7.746751646184725E-6
95.0	3.5212507482657842E-6
96.0	7.0425014965315685E-6
97.0	1.4085002993063137E-5
98.0	1.6902003591675763E-5
99.0	2.6057255537166803E-5
100.0	6.373463854361069E-4
