#Coverage (X)	Coverage
1.0	9.824559610590356
2.0	5.594343007409009
3.0	3.670025409580944
4.0	2.5843192996794357
5.0	1.905547613255166
6.0	1.4555540160468752
7.0	1.1437157649498602
8.0	0.9200966211265325
9.0	0.7545752250617568
10.0	0.6290575688975935
11.0	0.5315284453696307
12.0	0.45454326832124536
13.0	0.3926351164291759
14.0	0.3424970458553247
15.0	0.30121260452111187
16.0	0.26684224851192084
17.0	0.23785413328657512
18.0	0.2132869439346905
19.0	0.19217140381408626
20.0	0.17396787628103993
21.0	0.15821582834998082
22.0	0.14446522037773946
23.0	0.13236577285401552
24.0	0.12170321612968849
25.0	0.11221888564546134
26.0	0.10369073347042956
27.0	0.09612965653710148
28.0	0.08938071293994199
29.0	0.08326903809887654
30.0	0.07777437912926644
31.0	0.07274795804698897
32.0	0.06821677869824327
33.0	0.0640825852404987
34.0	0.06032508809911974
35.0	0.056899268633770816
36.0	0.053741066089770584
37.0	0.0508264118216033
38.0	0.048159598560246764
39.0	0.04568023455186676
40.0	0.04339653835833701
41.0	0.04128110254337969
42.0	0.03932398411471638
43.0	0.037491318194582846
44.0	0.03578504935343574
45.0	0.03418477794657804
46.0	0.03268877954363347
47.0	0.031300136105301135
48.0	0.03000314430796891
49.0	0.028766874474555948
50.0	0.0276208987518487
51.0	0.026540121174093656
