#Coverage	Number of genomic locations
0.0	2.586124224E9
1.0	7.078493E7
2.0	2.7090223E7
3.0	1.4309384E7
4.0	8374954.0
5.0	5242938.0
6.0	3460809.0
7.0	2390664.0
8.0	1700484.0
9.0	1237716.0
10.0	929425.0
11.0	709910.0
12.0	551058.0
13.0	435585.0
14.0	349132.0
15.0	281811.0
16.0	232514.0
17.0	190061.0
18.0	156938.0
19.0	131189.0
20.0	110915.0
21.0	94413.0
22.0	80539.0
23.0	70011.0
24.0	60608.0
25.0	52340.0
26.0	46342.0
27.0	40655.0
28.0	35057.0
29.0	30710.0
30.0	26818.0
31.0	23976.0
32.0	21216.0
33.0	18614.0
34.0	16589.0
35.0	14710.0
36.0	12977.0
37.0	11402.0
38.0	9955.0
39.0	8960.0
40.0	8167.0
41.0	7074.0
42.0	6225.0
43.0	5510.0
44.0	4973.0
45.0	4279.0
46.0	3768.0
47.0	3249.0
48.0	3034.0
49.0	2655.0
50.0	2297.0
51.0	1881.0
52.0	1661.0
53.0	1408.0
54.0	1216.0
55.0	1046.0
56.0	776.0
57.0	619.0
58.0	526.0
59.0	498.0
60.0	482.0
61.0	421.0
62.0	322.0
63.0	248.0
64.0	190.0
65.0	159.0
66.0	114.0
67.0	91.0
68.0	84.0
69.0	70.0
70.0	60.0
71.0	69.0
72.0	103.0
73.0	109.0
74.0	108.0
75.0	99.0
76.0	163.0
77.0	264.0
78.0	470.0
79.0	752.0
80.0	1078.0
81.0	454.0
82.0	121.0
83.0	14.0
84.0	6.0
