#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	2.165943782929114E-6
7.0	3.2489156743936707E-6
8.0	4.331887565858228E-6
9.0	9.746747023181013E-6
10.0	1.5161606480503799E-5
11.0	1.6244578371968356E-5
12.0	2.2742409720755696E-5
13.0	2.9240241069543035E-5
14.0	3.79040162012595E-5
15.0	5.7397510247621525E-5
16.0	4.656779133297594E-5
17.0	7.580803240251899E-5
18.0	1.0721421725499113E-4
19.0	1.3862040210746332E-4
20.0	2.0901357505265952E-4
21.0	2.523324507112418E-4
22.0	4.028655436248153E-4
23.0	5.241583954688455E-4
24.0	7.331719705215051E-4
25.0	0.0011511991206268242
26.0	0.001273574944362319
27.0	0.0018984497257373684
28.0	0.0026294557524759446
29.0	0.0032131776019753405
30.0	0.004315642987486259
31.0	0.005327138734114156
32.0	0.006639700666569199
33.0	0.008552229026895607
34.0	0.010338049675920662
35.0	0.013112623661852858
36.0	0.014783649290382669
37.0	0.017981665285877503
38.0	0.021216502325682136
39.0	0.024006237918094836
40.0	0.027443590701603342
41.0	0.029167681952814915
42.0	0.03140076999301483
43.0	0.03369125554346237
44.0	0.033825544058003976
45.0	0.03489876920244535
46.0	0.03439735321669726
47.0	0.034021561970359056
48.0	0.03318334172636549
49.0	0.030964332320754618
50.0	0.03092534533266189
51.0	0.03104555521261446
52.0	0.023300140244859942
53.0	0.02611370121888486
54.0	0.020669601520492534
55.0	0.02202764827238909
56.0	0.018826383361219858
57.0	0.01504031362865977
58.0	0.02155222361203615
59.0	0.012159608397364047
60.0	0.015785398289987384
61.0	0.012912273861931913
62.0	0.007660943160220277
63.0	0.0214590880293702
64.0	0.007576471352686041
65.0	0.022649274138089745
66.0	0.012786649122522026
67.0	0.007356628058718735
68.0	0.027333127568673954
69.0	0.008476420994493087
70.0	0.03055496894578101
71.0	0.015017571218939013
72.0	0.007612209425104372
73.0	0.028856869019964586
74.0	0.0061826865283711565
75.0	0.02480330523021275
76.0	0.011095047028054389
77.0	0.0046210410608792645
78.0	0.01958987854470237
79.0	0.002548232860616103
80.0	0.009751078910746872
81.0	0.0023847041050049545
82.0	0.0014825885194149787
83.0	0.002706346756769928
84.0	4.5809711008950763E-4
85.0	0.0022211753493938066
86.0	6.411193597470177E-4
87.0	2.4150273179659624E-4
88.0	9.80089561775424E-4
89.0	6.172939781347975E-5
90.0	3.952847403845633E-4
91.0	1.5161606480503799E-5
92.0	0.0
93.0	0.0
94.0	1.082971891464557E-6
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
