#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	5.15965254899735E-6
15.0	0.0
16.0	5.15965254899735E-6
17.0	1.547895764699205E-5
18.0	1.2899131372493375E-5
19.0	1.8058783921490725E-5
20.0	2.579826274498675E-5
21.0	4.9016699215474826E-5
22.0	7.997461450945892E-5
23.0	1.7284836039141124E-4
24.0	2.8378089019485427E-4
25.0	6.604355262716608E-4
26.0	8.668216282315549E-4
27.0	0.0015401562858757092
28.0	0.0025282297490087017
29.0	0.003536941822337684
30.0	0.0051493332438993554
31.0	0.006787522928206015
32.0	0.00942668520701816
33.0	0.012741761969748959
34.0	0.0159639649865978
35.0	0.02057153471285244
36.0	0.025447406371654935
37.0	0.030852142416729657
38.0	0.03592408087239406
39.0	0.04164097589668312
40.0	0.04744042536175614
41.0	0.05138497973546461
42.0	0.05565975187230892
43.0	0.05790678055739726
44.0	0.060058355670329154
45.0	0.05991130557268273
46.0	0.057308260861713575
47.0	0.05382291556486586
48.0	0.05074002316683994
49.0	0.04598798316921339
50.0	0.04073545687433409
51.0	0.038908939871989026
52.0	0.027916300116350164
53.0	0.02689726873792319
54.0	0.02226390074892357
55.0	0.018533471955998488
56.0	0.01513068109993473
57.0	0.012401224901515132
58.0	0.009615012525056562
59.0	0.007607907683496593
60.0	0.006023894350954405
61.0	0.004248973874099318
62.0	0.0034414882501812324
63.0	0.0024069779141072645
64.0	0.0019580881423444945
65.0	0.0014447027137192581
66.0	0.0012847534847003404
67.0	0.0010087120733289821
68.0	7.662084035261065E-4
69.0	5.907802168601966E-4
70.0	4.953266447037456E-4
71.0	4.3341081411577746E-4
72.0	3.5601602588081714E-4
73.0	2.9925984784184633E-4
74.0	2.3734401725387813E-4
75.0	1.470500976464245E-4
76.0	1.2899131372493374E-4
77.0	4.9016699215474826E-5
78.0	5.4176351764472176E-5
79.0	4.643687294097615E-5
80.0	1.2899131372493375E-5
81.0	0.0
82.0	7.739478823496025E-6
83.0	2.579826274498675E-6
84.0	0.0
85.0	2.579826274498675E-6
86.0	2.579826274498675E-6
87.0	5.15965254899735E-6
88.0	2.579826274498675E-6
89.0	2.579826274498675E-6
90.0	2.579826274498675E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
