#Coverage (X)	Coverage
1.0	4.94231198974488
2.0	2.2250694859136075
3.0	1.1458879235178188
4.0	0.6311174927298424
5.0	0.3694207610674596
6.0	0.22886284313541694
7.0	0.14893758564303994
8.0	0.10089337715919555
9.0	0.07060749964634283
10.0	0.05069311702109758
11.0	0.03725231947987595
12.0	0.02791456557925187
13.0	0.021244725640229944
14.0	0.016401497769948037
15.0	0.012822827729564779
16.0	0.010142806065189802
17.0	0.008144998417208171
18.0	0.006647385653892002
19.0	0.0055087479328648215
20.0	0.004634314962402186
21.0	0.003943332033998104
22.0	0.0033898632571123244
23.0	0.002951307586570806
24.0	0.002610053818344227
25.0	0.00233865782612952
26.0	0.0021155091949793814
27.0	0.001928793742180801
28.0	0.0017702195258237907
29.0	0.0016339895245920388
30.0	0.0015176821979281385
31.0	0.0014181788951219687
32.0	0.0013297192848398254
33.0	0.001249441546434582
34.0	0.0011792168703408379
35.0	0.0011147892155776162
36.0	0.0010548010518220963
37.0	9.991423090696117E-4
38.0	9.459417968713524E-4
39.0	8.911269243014885E-4
40.0	8.351012814529213E-4
41.0	7.841755497821623E-4
42.0	7.379461391820996E-4
43.0	6.932943989426121E-4
44.0	6.441297876733643E-4
45.0	6.017161379503477E-4
46.0	5.59669388309203E-4
47.0	5.180629187719887E-4
48.0	4.7774059952132575E-4
49.0	4.3994989086115766E-4
50.0	4.013520020151873E-4
51.0	3.6502889368250635E-4
