#Insert size (bp)	insert size
32.0	1.0
34.0	1.0
35.0	1.0
36.0	1.0
37.0	1.0
39.0	3.0
40.0	17.0
41.0	102.0
42.0	120.0
43.0	103.0
44.0	102.0
45.0	95.0
46.0	84.0
47.0	93.0
48.0	80.0
49.0	92.0
50.0	84.0
51.0	77.0
52.0	79.0
53.0	81.0
54.0	81.0
55.0	71.0
56.0	74.0
57.0	55.0
58.0	66.0
59.0	70.0
60.0	71.0
61.0	94.0
62.0	83.0
63.0	76.0
64.0	69.0
65.0	76.0
66.0	67.0
67.0	78.0
68.0	77.0
69.0	70.0
70.0	66.0
71.0	73.0
72.0	75.0
73.0	79.0
74.0	79.0
75.0	82.0
76.0	91.0
77.0	106.0
78.0	90.0
79.0	104.0
80.0	104.0
81.0	116.0
82.0	106.0
83.0	155.0
84.0	158.0
85.0	171.0
86.0	172.0
87.0	191.0
88.0	203.0
89.0	267.0
90.0	251.0
91.0	257.0
92.0	325.0
93.0	362.0
94.0	399.0
95.0	499.0
96.0	599.0
97.0	593.0
98.0	651.0
99.0	721.0
100.0	856.0
101.0	944.0
102.0	1007.0
103.0	1120.0
104.0	1274.0
105.0	1363.0
106.0	1600.0
107.0	1766.0
108.0	1974.0
109.0	2121.0
110.0	2298.0
111.0	2430.0
112.0	2719.0
113.0	2835.0
114.0	3083.0
115.0	3303.0
116.0	3594.0
117.0	4003.0
118.0	4130.0
119.0	4375.0
120.0	4708.0
121.0	5035.0
122.0	5238.0
123.0	5553.0
124.0	5801.0
125.0	6023.0
126.0	6556.0
127.0	6926.0
128.0	7335.0
129.0	7751.0
130.0	7783.0
131.0	8444.0
132.0	8768.0
133.0	8834.0
134.0	9115.0
135.0	9529.0
136.0	9981.0
137.0	10106.0
138.0	10656.0
139.0	10947.0
140.0	11340.0
141.0	11514.0
142.0	11937.0
143.0	11964.0
144.0	12351.0
145.0	12663.0
146.0	13005.0
147.0	13137.0
148.0	13468.0
149.0	13928.0
150.0	13963.0
151.0	14233.0
152.0	14709.0
153.0	14811.0
154.0	14773.0
155.0	15022.0
156.0	15313.0
157.0	15466.0
158.0	15725.0
159.0	15623.0
160.0	15903.0
161.0	16249.0
162.0	16010.0
163.0	16336.0
164.0	16341.0
165.0	16482.0
166.0	16299.0
167.0	16456.0
168.0	16442.0
169.0	16641.0
170.0	16854.0
171.0	16862.0
172.0	16802.0
173.0	16857.0
174.0	16908.0
175.0	16766.0
176.0	16998.0
177.0	16747.0
178.0	17179.0
179.0	16646.0
180.0	16743.0
181.0	16811.0
182.0	16549.0
183.0	16867.0
184.0	16755.0
185.0	16561.0
186.0	16628.0
187.0	16360.0
188.0	16321.0
189.0	16524.0
190.0	16234.0
191.0	16334.0
192.0	16025.0
193.0	16041.0
194.0	16214.0
195.0	16059.0
196.0	15560.0
197.0	15740.0
198.0	15407.0
199.0	15374.0
200.0	15696.0
201.0	15289.0
202.0	15271.0
203.0	15195.0
204.0	14972.0
205.0	14978.0
206.0	14702.0
207.0	14563.0
208.0	14569.0
209.0	14554.0
210.0	14365.0
211.0	14265.0
212.0	13972.0
213.0	14125.0
214.0	13946.0
215.0	13710.0
216.0	13782.0
217.0	13525.0
218.0	13419.0
219.0	13296.0
220.0	13203.0
221.0	13207.0
222.0	13001.0
223.0	12885.0
224.0	12734.0
225.0	12606.0
226.0	12583.0
227.0	12485.0
228.0	12296.0
229.0	11903.0
230.0	12133.0
231.0	11873.0
232.0	11920.0
233.0	11807.0
234.0	11707.0
235.0	11286.0
236.0	11260.0
237.0	11383.0
238.0	11090.0
239.0	11015.0
240.0	10878.0
241.0	10879.0
242.0	10679.0
243.0	10703.0
244.0	10601.0
245.0	10387.0
246.0	10203.0
247.0	10260.0
248.0	9975.0
249.0	9834.0
250.0	9992.0
251.0	9752.0
252.0	9623.0
253.0	9369.0
254.0	9495.0
255.0	9174.0
256.0	9213.0
257.0	8997.0
258.0	8989.0
259.0	8914.0
260.0	9074.0
261.0	8672.0
262.0	8742.0
263.0	8557.0
264.0	8580.0
265.0	8302.0
266.0	8339.0
267.0	8226.0
268.0	8111.0
269.0	8187.0
270.0	8034.0
271.0	7890.0
272.0	7881.0
273.0	7696.0
274.0	7626.0
275.0	7748.0
276.0	7360.0
277.0	7356.0
278.0	7272.0
279.0	7239.0
280.0	7099.0
281.0	7116.0
282.0	7066.0
283.0	6949.0
284.0	6783.0
285.0	6715.0
286.0	6707.0
287.0	6631.0
288.0	6495.0
289.0	6617.0
290.0	6314.0
291.0	6475.0
292.0	6112.0
293.0	6178.0
294.0	6127.0
295.0	6022.0
296.0	6142.0
297.0	5936.0
298.0	5676.0
299.0	5711.0
300.0	5643.0
301.0	5709.0
302.0	5549.0
303.0	5467.0
304.0	5357.0
305.0	5337.0
306.0	5225.0
307.0	5302.0
308.0	5188.0
309.0	5164.0
310.0	5038.0
311.0	5078.0
312.0	4988.0
313.0	4937.0
314.0	4782.0
315.0	4815.0
316.0	4673.0
317.0	4615.0
318.0	4752.0
319.0	4610.0
320.0	4585.0
321.0	4606.0
322.0	4507.0
323.0	4413.0
324.0	4242.0
325.0	4389.0
326.0	4276.0
327.0	4291.0
328.0	4126.0
329.0	4175.0
330.0	4023.0
331.0	3946.0
332.0	3995.0
333.0	4017.0
334.0	3897.0
335.0	3788.0
336.0	3689.0
337.0	3728.0
338.0	3590.0
339.0	3672.0
340.0	3493.0
341.0	3648.0
342.0	3542.0
343.0	3419.0
344.0	3361.0
345.0	3386.0
346.0	3474.0
347.0	3264.0
348.0	3232.0
349.0	3134.0
350.0	3191.0
351.0	3100.0
352.0	3083.0
353.0	3115.0
354.0	2951.0
355.0	2902.0
356.0	2906.0
357.0	2896.0
358.0	2803.0
359.0	2812.0
360.0	2752.0
361.0	2788.0
362.0	2688.0
363.0	2675.0
364.0	2550.0
365.0	2605.0
366.0	2518.0
367.0	2442.0
368.0	2421.0
369.0	2337.0
370.0	2397.0
371.0	2337.0
372.0	2286.0
373.0	2256.0
374.0	2341.0
375.0	2232.0
376.0	2123.0
377.0	2167.0
378.0	2048.0
379.0	2051.0
380.0	2115.0
381.0	2021.0
382.0	2010.0
383.0	1989.0
384.0	1923.0
385.0	1875.0
386.0	1915.0
387.0	1905.0
388.0	1905.0
389.0	1778.0
390.0	1754.0
391.0	1786.0
392.0	1761.0
393.0	1663.0
394.0	1696.0
395.0	1671.0
396.0	1663.0
397.0	1679.0
398.0	1602.0
399.0	1565.0
400.0	1556.0
401.0	1528.0
402.0	1492.0
403.0	1467.0
404.0	1484.0
405.0	1486.0
406.0	1379.0
407.0	1386.0
408.0	1325.0
409.0	1379.0
410.0	1398.0
411.0	1362.0
412.0	1348.0
413.0	1236.0
414.0	1325.0
415.0	1273.0
416.0	1278.0
417.0	1217.0
418.0	1181.0
419.0	1192.0
420.0	1306.0
421.0	1185.0
422.0	1113.0
423.0	1176.0
424.0	1147.0
425.0	1165.0
426.0	1124.0
427.0	1074.0
428.0	1024.0
429.0	1039.0
430.0	1030.0
431.0	1030.0
432.0	1018.0
433.0	1018.0
434.0	968.0
435.0	1010.0
436.0	929.0
437.0	939.0
438.0	962.0
439.0	963.0
440.0	935.0
441.0	904.0
442.0	899.0
443.0	862.0
444.0	918.0
445.0	846.0
446.0	866.0
447.0	835.0
448.0	852.0
449.0	830.0
450.0	820.0
451.0	809.0
452.0	792.0
453.0	721.0
454.0	804.0
455.0	694.0
456.0	780.0
457.0	770.0
458.0	742.0
459.0	644.0
460.0	773.0
461.0	743.0
462.0	700.0
463.0	675.0
464.0	658.0
465.0	702.0
466.0	644.0
467.0	650.0
468.0	655.0
469.0	692.0
470.0	631.0
471.0	668.0
472.0	622.0
473.0	595.0
474.0	653.0
475.0	655.0
476.0	604.0
477.0	626.0
478.0	620.0
479.0	610.0
480.0	559.0
481.0	539.0
482.0	611.0
483.0	521.0
484.0	552.0
485.0	556.0
486.0	590.0
487.0	560.0
488.0	518.0
489.0	518.0
490.0	532.0
491.0	544.0
492.0	518.0
493.0	498.0
494.0	472.0
495.0	481.0
496.0	485.0
497.0	481.0
498.0	450.0
499.0	439.0
500.0	452.0
501.0	472.0
502.0	486.0
503.0	463.0
504.0	439.0
505.0	486.0
506.0	412.0
507.0	447.0
508.0	440.0
509.0	406.0
510.0	460.0
511.0	400.0
512.0	407.0
513.0	403.0
514.0	417.0
515.0	427.0
516.0	374.0
517.0	397.0
518.0	417.0
519.0	382.0
520.0	365.0
521.0	342.0
522.0	357.0
523.0	344.0
524.0	351.0
525.0	359.0
526.0	372.0
527.0	340.0
528.0	366.0
529.0	339.0
530.0	330.0
531.0	356.0
532.0	336.0
533.0	329.0
534.0	320.0
535.0	333.0
536.0	311.0
537.0	312.0
538.0	293.0
539.0	341.0
540.0	298.0
541.0	317.0
542.0	280.0
543.0	291.0
544.0	279.0
545.0	265.0
546.0	289.0
547.0	273.0
548.0	280.0
549.0	287.0
550.0	256.0
