#Coverage	Number of genomic locations
0.0	2.594798718E9
1.0	9.0086553E7
2.0	2.3031876E7
3.0	9002233.0
4.0	3930324.0
5.0	1903317.0
6.0	1014269.0
7.0	585921.0
8.0	359760.0
9.0	231609.0
10.0	152717.0
11.0	103814.0
12.0	73257.0
13.0	51997.0
14.0	38338.0
15.0	28355.0
16.0	21215.0
17.0	16006.0
18.0	12426.0
19.0	9924.0
20.0	8225.0
21.0	6808.0
22.0	6022.0
23.0	5517.0
24.0	5028.0
25.0	4647.0
26.0	4543.0
27.0	4101.0
28.0	3932.0
29.0	3386.0
30.0	3261.0
31.0	3034.0
32.0	2660.0
33.0	2336.0
34.0	1994.0
35.0	1769.0
36.0	1412.0
37.0	1197.0
38.0	1054.0
39.0	988.0
40.0	940.0
41.0	692.0
42.0	534.0
43.0	484.0
44.0	427.0
45.0	385.0
46.0	382.0
47.0	380.0
48.0	333.0
49.0	345.0
50.0	309.0
51.0	305.0
52.0	276.0
53.0	241.0
54.0	264.0
55.0	287.0
56.0	282.0
57.0	273.0
58.0	266.0
59.0	207.0
60.0	211.0
61.0	253.0
62.0	208.0
63.0	198.0
64.0	150.0
65.0	119.0
66.0	112.0
67.0	119.0
68.0	128.0
69.0	100.0
70.0	80.0
71.0	102.0
72.0	102.0
73.0	96.0
74.0	145.0
75.0	146.0
76.0	194.0
77.0	297.0
78.0	616.0
79.0	816.0
80.0	838.0
81.0	370.0
82.0	100.0
83.0	13.0
84.0	1.0
