#Coverage (X)	Coverage
1.0	4.79681321183017
2.0	1.4915368245457188
3.0	0.6464971003855169
4.0	0.3162050958980842
5.0	0.17200147528028253
6.0	0.10216875854155205
7.0	0.06495522040057722
8.0	0.0434577739824249
9.0	0.03025817655650087
10.0	0.021760440398452374
11.0	0.016157252383962373
12.0	0.012348315850786662
13.0	0.009660515904627687
14.0	0.007752745537288774
15.0	0.006346123994831032
16.0	0.005305778806331318
17.0	0.004527400277893889
18.0	0.003940140003265924
19.0	0.0034842299587580783
20.0	0.0031201183152944623
21.0	0.0028183429961075035
22.0	0.0025685574188401006
23.0	0.0023476101881954037
24.0	0.002145191411798919
25.0	0.0019607140495025988
26.0	0.001790215580413701
27.0	0.0016235328722018494
28.0	0.0014730671477138912
29.0	0.001328802034635146
30.0	0.0012045696661573402
31.0	0.0010849235487313535
32.0	9.736060632121735E-4
33.0	8.760106408374213E-4
34.0	7.903027811835273E-4
35.0	7.171429044063871E-4
36.0	6.522382795282056E-4
37.0	6.004319876495856E-4
38.0	5.565140475880526E-4
39.0	5.178427787200235E-4
40.0	4.8159305040940126E-4
41.0	4.4710444250029013E-4
42.0	4.2171495668696934E-4
43.0	4.021224921899602E-4
44.0	3.843645281165209E-4
45.0	3.6869789452964596E-4
46.0	3.545722412923169E-4
47.0	3.4055665807386504E-4
48.0	3.2661445487747187E-4
49.0	3.1439668207156046E-4
50.0	3.017386291759294E-4
51.0	2.90401416577879E-4
