#Coverage (X)	Coverage
1.0	9.093999243493855
2.0	4.839663729483391
3.0	3.4637697021680793
4.0	2.60462703588486
5.0	2.0091436865039327
6.0	1.5794908465086337
7.0	1.2614369410867141
8.0	1.02075345780149
9.0	0.8360930123692043
10.0	0.6919815570525287
11.0	0.5782281851852673
12.0	0.48716530873966235
13.0	0.4135038795532324
14.0	0.35347484313194855
15.0	0.30388128897293143
16.0	0.26243111887073667
17.0	0.22759905579569306
18.0	0.19811892755755878
19.0	0.17295948808991568
20.0	0.15146736172297892
21.0	0.13299155763751003
22.0	0.11701694811543462
23.0	0.10315417878747724
24.0	0.09102783748758725
25.0	0.08047065446741897
26.0	0.07118125799787833
27.0	0.06297168516587703
28.0	0.055790313129591595
29.0	0.04938566857136095
30.0	0.043736361216289765
31.0	0.03875117970346764
32.0	0.03430699236466239
33.0	0.030382885895079426
34.0	0.02689318912509009
35.0	0.023772850669772083
36.0	0.0210190453984751
37.0	0.018560594694889687
38.0	0.016386858456570508
39.0	0.014445296591475199
40.0	0.012706447022850398
41.0	0.011139306693593198
42.0	0.009722668778834986
43.0	0.008442884595453393
44.0	0.0073204271681390765
45.0	0.006340803943572837
46.0	0.00545510714053421
47.0	0.004674160311509468
48.0	0.00398475505346596
49.0	0.0033738664134261853
50.0	0.002828983098510207
51.0	0.0023590574707839096
