#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	2.306366147157692E-6
10.0	4.612732294315384E-6
11.0	4.612732294315384E-6
12.0	1.4991379956524998E-5
13.0	2.7676393765892306E-5
14.0	2.998275991305E-5
15.0	5.419960445820577E-5
16.0	5.6505970605363465E-5
17.0	1.0955239198999039E-4
18.0	1.7182427796324804E-4
19.0	2.364025300836634E-4
20.0	3.6901858354523073E-4
21.0	6.031147474817365E-4
22.0	8.545086575219248E-4
23.0	0.0012004635795955787
24.0	0.0017828210317528959
25.0	0.002822992164121015
26.0	0.0031804789169304574
27.0	0.004702680574054534
28.0	0.00618452082360335
29.0	0.007822040788085313
30.0	0.009562194046115793
31.0	0.01189162385474506
32.0	0.014526647177872724
33.0	0.01702905444753882
34.0	0.019861272076248465
35.0	0.0229667940933963
36.0	0.026991403020186468
37.0	0.03138503053052187
38.0	0.036070413358472726
39.0	0.04122975442966448
40.0	0.045370834846886116
41.0	0.04820766520789008
42.0	0.05077119118045585
43.0	0.05207082850437922
44.0	0.0519843397738608
45.0	0.0517882986513524
46.0	0.0499293675367433
47.0	0.04832067714910081
48.0	0.045475774506581794
49.0	0.04240023524934701
50.0	0.038576280177359555
51.0	0.03757301090334596
52.0	0.02741462120818991
53.0	0.02633293548517295
54.0	0.02268080469114874
55.0	0.019300825102489146
56.0	0.015960053738331228
57.0	0.01334232816130725
58.0	0.010695773007443798
59.0	0.008617737108854717
60.0	0.006430148818275645
61.0	0.005077465072967659
62.0	0.0038989119717700786
63.0	0.003001735540525736
64.0	0.002396314426896842
65.0	0.0018589311146090999
66.0	0.001519895290976919
67.0	0.0012016167626691574
68.0	0.0010563156953982229
69.0	7.887772223279308E-4
70.0	6.861439287794132E-4
71.0	6.400166058362594E-4
72.0	5.408428615084789E-4
73.0	4.324436525920672E-4
74.0	3.8977587886964994E-4
75.0	3.7247813276596725E-4
76.0	2.8022348687965954E-4
77.0	2.2948343164219033E-4
78.0	2.0987931939134993E-4
79.0	1.3376923653514615E-4
80.0	1.026332935485173E-4
81.0	7.149735056188846E-5
82.0	4.3820956795996155E-5
83.0	2.652321069231346E-5
84.0	1.6144563030103842E-5
85.0	1.6144563030103842E-5
86.0	5.76591536789423E-6
87.0	2.306366147157692E-6
88.0	2.306366147157692E-6
89.0	2.306366147157692E-6
90.0	1.153183073578846E-6
91.0	0.0
92.0	0.0
93.0	1.153183073578846E-6
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
