#Position (bp)	mapping quality
3406923.0	38.293001442638776
1.0220768E7	38.53643735749373
1.7034613E7	40.602566003654715
2.3848458E7	37.941513105125345
3.0662303E7	39.72405011278996
3.7476148E7	40.77418434726388
4.4289993E7	40.45798005138728
5.1103838E7	38.87948379309914
5.7917683E7	39.464220382176805
6.4731528E7	40.584120113777956
7.1545373E7	34.3680987215809
7.8359218E7	39.48250146212746
8.5173063E7	39.12267801546596
9.1986908E7	39.819650242223396
9.8800753E7	39.89003253769351
1.05614598E8	38.71045532706457
1.12428443E8	39.62440338021931
1.19242288E8	37.40301997891805
1.26056133E8	40.300134680359726
1.300790245E8	36.939895548988204
1.33485947E8	38.02467561403828
1.39683823E8	40.18264745256361
1.46497668E8	31.859209297788432
1.53311513E8	40.690199755022256
1.60125358E8	40.07203765730369
1.66939203E8	39.38450384402786
1.73753048E8	40.16734116927214
1.80566893E8	39.194441366764664
1.87380738E8	40.83249185339633
1.94194583E8	40.15476027346619
2.01008428E8	40.782515715700384
2.07822273E8	40.642960142965755
2.14636118E8	40.35258665765068
2.21449963E8	38.891487051721995
2.28263808E8	41.09214127424938
2.35077653E8	39.883861751200186
2.41891498E8	40.0124065999531
2.48705343E8	40.567535049607464
2.52444901E8	40.86802025751391
2.558518235E8	39.84014750142644
2.62333033E8	38.47052513597253
2.69146878E8	36.92444021766399
2.75960723E8	35.902911887375566
2.82774568E8	40.41209316417012
2.89588413E8	37.504475446043635
2.96402258E8	39.34831991671499
3.03216103E8	36.4414359699661
3.10029948E8	28.204817929382656
3.16843793E8	36.608214858903956
3.23657638E8	40.27343904341379
3.30471483E8	40.12264099903698
3.37285328E8	40.847825658339914
3.44099173E8	31.51828797089015
3.50913018E8	37.58034668812886
3.57726863E8	40.24123466856539
3.64540708E8	39.96540534140567
3.704270945E8	39.835598178571
3.73834017E8	0.0
3.78168398E8	36.41465845935946
3.84982243E8	38.47424683776674
3.91796088E8	40.6797625618559
3.98609933E8	40.060922628810026
4.05423778E8	39.487158774470586
4.12237623E8	40.619558543638604
4.19051468E8	40.64002644703655
4.25865313E8	39.40583756722701
4.32679158E8	34.70133888432318
4.39493003E8	36.33345715925033
4.46306848E8	39.33106278838828
4.53120693E8	38.62458691479018
4.59934538E8	33.25212974941306
4.66748383E8	40.46609566754506
4.73562228E8	32.44337750555731
4.80376073E8	40.294083293854925
4.87189918E8	40.323281709426645
4.91962519E8	36.09088366471384
4.953694415E8	2.6717656129529685
5.00817608E8	31.748590898792198
5.07631453E8	39.0180678494367
5.14445298E8	37.78020150186449
5.21259143E8	40.623716487156926
5.28072988E8	39.300867318733765
5.34886833E8	14.59130859375
5.41700678E8	38.678337842211654
5.48514523E8	39.33795338404512
