"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSE00000098340",21.5727942649898,-1.7347619038198,1.01983524840233,-1.70102171555403,0.0889389095462344,0.822688454229562
"ENSMUSE00000098418",1.64229825110255,-2.92154221294788,2.1481721666337,-1.3600130652126,0.173825789449854,NA
"ENSMUSE00000099322",1.51046281564668,0.763312501799862,2.32519216970742,0.328279318907182,0.742700479637037,NA
"ENSMUSE00000099726",2.06424446990272,-0.548048567173373,2.18336596598549,-0.251010859247321,0.801805713453803,NA
"ENSMUSE00000099822",4.12282458159019,0.215313089177868,1.39449710624123,0.154401961979133,0.87729280677512,NA
"ENSMUSE00000100732",7.58578122527437,-1.2053023985439,1.24275808264489,-0.96986084047728,0.332115861610977,0.86494239933416
"ENSMUSE00000100813",5.49432445722689,-0.366939416683989,1.42180401280195,-0.258080166731884,0.79634503787363,NA
"ENSMUSE00000101796",30.6038911747019,0.607287337527683,0.641125442891576,0.947220772878272,0.343526292337213,0.86494239933416
"ENSMUSE00000102087",12.9909327201253,-4.02492707691114,1.3895271904004,-2.89661627690159,0.00377210826091576,0.286141355220895
"ENSMUSE00000102166",2.61932455550608,0.582240111077723,1.18536065475776,0.491192371486896,0.623290393908046,NA
"ENSMUSE00000102451",2.07594064231593,-1.54064745888604,2.02828196702354,-0.75958248603221,0.44750419127523,NA
"ENSMUSE00000102616",12.2481716383865,-0.266129101349134,0.750904994796906,-0.354411148138804,0.723030781071122,0.952967704921737
"ENSMUSE00000102813",1.2776761923889,-2.04577030134823,2.05524250514024,-0.995391198961524,0.319546037409126,NA
"ENSMUSE00000104604",1.01532951869489,-1.64843869982507,2.45297695587518,-0.672015566993752,0.501573786122172,NA
"ENSMUSE00000104993",1.2384723073425,0.264447439798987,2.20889309686212,0.119719437837282,0.90470540193892,NA
"ENSMUSE00000105193",167.506294604231,0.303947488638438,0.341261118248691,0.890659592860323,0.373111818480927,0.868236212867191
"ENSMUSE00000105272",5.23661127164056,-0.15195831123111,0.89144721469934,-0.170462489225861,0.864646431845548,NA
"ENSMUSE00000105392",1.02407283408689,1.5134243033555,2.55111060585279,0.593241351387661,0.553019642347469,NA
"ENSMUSE00000105758",3.83444352573616,0.207751222401296,1.08158181985449,0.192080912037932,0.847678826493752,NA
"ENSMUSE00000106455",2.31220994988591,-1.98005189316457,2.08267014200952,-0.950727555566752,0.341742696217237,NA
"ENSMUSE00000107004",1.05538351994669,-1.32429365453469,2.59854515426571,-0.509628879206027,0.610311487596253,NA
"ENSMUSE00000107752",5.74355432006029,-3.20973950653204,1.3001294186431,-2.46878461521311,0.0135572792032499,NA
"ENSMUSE00000107902",0.60323235471109,0,3.49203012072857,0,1,NA
"ENSMUSE00000109894",2.28644961365946,-0.224368655778046,1.75813148225678,-0.127617677086381,0.89845154122936,NA
"ENSMUSE00000110147",3.10583527274273,-0.410163331313795,2.00974408482711,-0.204087343463474,0.838285244644085,NA
"ENSMUSE00000110203",35.1280151930168,-0.0835719084682206,0.562521117336104,-0.148566704240344,0.881895547544518,0.983813712865939
"ENSMUSE00000110548",14.7403826313246,-0.934673029220878,0.695657683396078,-1.34358183849558,0.179083645620068,0.841033494956554
"ENSMUSE00000111715",1.68371615507673,-2.92548044177142,1.75733279944057,-1.66472761602283,0.0959671107717885,NA
"ENSMUSE00000112192",1.09933218363859,-0.359173426598666,2.471892740146,-0.145302998291686,0.884471647555531,NA
"ENSMUSE00000112455",0.579779785498527,-0.410161948898189,3.28326258082413,-0.124925112993928,0.900582836815737,NA
"ENSMUSE00000112784",1.73681704650714,-1.47086401640675,1.98796753528503,-0.739883318162868,0.459370797424097,NA
"ENSMUSE00000113370",1.54495283523435,2.39851872980513,2.14610277457607,1.11761596798593,0.26373104598525,NA
"ENSMUSE00000113557",2.07546544326915,-1.54838501592179,2.09916554230976,-0.737619299056364,0.460745824471726,NA
"ENSMUSE00000113576",2.67957555648057,0.529238616855939,1.19006634512278,0.444713539732389,0.656526783298296,NA
