#Insert size (bp)	insert size
35.0	1.0
37.0	6.0
38.0	3.0
39.0	11.0
40.0	36.0
41.0	295.0
42.0	300.0
43.0	276.0
44.0	286.0
45.0	267.0
46.0	232.0
47.0	279.0
48.0	225.0
49.0	263.0
50.0	257.0
51.0	280.0
52.0	199.0
53.0	251.0
54.0	283.0
55.0	217.0
56.0	239.0
57.0	233.0
58.0	251.0
59.0	266.0
60.0	265.0
61.0	281.0
62.0	261.0
63.0	249.0
64.0	271.0
65.0	245.0
66.0	241.0
67.0	243.0
68.0	313.0
69.0	267.0
70.0	285.0
71.0	254.0
72.0	260.0
73.0	257.0
74.0	284.0
75.0	275.0
76.0	307.0
77.0	335.0
78.0	294.0
79.0	377.0
80.0	409.0
81.0	393.0
82.0	411.0
83.0	531.0
84.0	512.0
85.0	568.0
86.0	698.0
87.0	691.0
88.0	769.0
89.0	925.0
90.0	958.0
91.0	1231.0
92.0	1346.0
93.0	1507.0
94.0	1702.0
95.0	1872.0
96.0	2002.0
97.0	2400.0
98.0	2517.0
99.0	2971.0
100.0	3534.0
101.0	3926.0
102.0	4736.0
103.0	4638.0
104.0	5245.0
105.0	5771.0
106.0	6512.0
107.0	7027.0
108.0	7474.0
109.0	8241.0
110.0	9015.0
111.0	9301.0
112.0	9936.0
113.0	10692.0
114.0	11364.0
115.0	12103.0
116.0	12711.0
117.0	13475.0
118.0	14415.0
119.0	15383.0
120.0	15622.0
121.0	16752.0
122.0	17769.0
123.0	18962.0
124.0	19699.0
125.0	20968.0
126.0	22250.0
127.0	23139.0
128.0	24256.0
129.0	25968.0
130.0	27156.0
131.0	27960.0
132.0	28708.0
133.0	30213.0
134.0	31873.0
135.0	32322.0
136.0	33463.0
137.0	35237.0
138.0	36787.0
139.0	37738.0
140.0	38838.0
141.0	40318.0
142.0	40631.0
143.0	42365.0
144.0	43754.0
145.0	43941.0
146.0	44984.0
147.0	46810.0
148.0	48089.0
149.0	49460.0
150.0	50839.0
151.0	49941.0
152.0	51601.0
153.0	51559.0
154.0	53064.0
155.0	54582.0
156.0	56011.0
157.0	56691.0
158.0	57109.0
159.0	59286.0
160.0	58346.0
161.0	58776.0
162.0	61065.0
163.0	58935.0
164.0	60192.0
165.0	60591.0
166.0	61204.0
167.0	63443.0
168.0	63123.0
169.0	63125.0
170.0	62828.0
171.0	64160.0
172.0	64917.0
173.0	65193.0
174.0	65233.0
175.0	64901.0
176.0	64183.0
177.0	64737.0
178.0	65218.0
179.0	66104.0
180.0	64485.0
181.0	66536.0
182.0	65011.0
183.0	64562.0
184.0	64691.0
185.0	65260.0
186.0	64308.0
187.0	65213.0
188.0	66151.0
189.0	66014.0
190.0	65599.0
191.0	66279.0
192.0	64966.0
193.0	63266.0
194.0	63952.0
195.0	64286.0
196.0	64783.0
197.0	64221.0
198.0	63666.0
199.0	63774.0
200.0	62707.0
201.0	63125.0
202.0	62320.0
203.0	61486.0
204.0	62254.0
205.0	60095.0
206.0	58713.0
207.0	58282.0
208.0	55804.0
209.0	56386.0
210.0	56835.0
211.0	57154.0
212.0	56453.0
213.0	55685.0
214.0	55917.0
215.0	55019.0
216.0	54934.0
217.0	54234.0
218.0	53759.0
219.0	52190.0
220.0	52644.0
221.0	51801.0
222.0	52745.0
223.0	51304.0
224.0	51477.0
225.0	51734.0
226.0	50983.0
227.0	49888.0
228.0	49530.0
229.0	47857.0
230.0	47004.0
231.0	47140.0
232.0	46232.0
233.0	46635.0
234.0	46225.0
235.0	47650.0
236.0	46612.0
237.0	46280.0
238.0	44505.0
239.0	43383.0
240.0	43124.0
241.0	42719.0
242.0	41735.0
243.0	41350.0
244.0	40677.0
245.0	40335.0
246.0	38753.0
247.0	38922.0
248.0	38028.0
249.0	38337.0
250.0	38040.0
251.0	37697.0
252.0	37465.0
253.0	36513.0
254.0	36498.0
255.0	35852.0
256.0	34998.0
257.0	34584.0
258.0	34349.0
259.0	33931.0
260.0	34774.0
261.0	35097.0
262.0	33836.0
263.0	32512.0
264.0	31700.0
265.0	31694.0
266.0	31132.0
267.0	30525.0
268.0	29870.0
269.0	30031.0
270.0	29439.0
271.0	29220.0
272.0	28567.0
273.0	28189.0
274.0	27938.0
275.0	28584.0
276.0	28133.0
277.0	27556.0
278.0	26647.0
279.0	27014.0
280.0	26154.0
281.0	26638.0
282.0	26438.0
283.0	25417.0
284.0	25225.0
285.0	25087.0
286.0	24012.0
287.0	24043.0
288.0	24177.0
289.0	23492.0
290.0	23060.0
291.0	23009.0
292.0	22565.0
293.0	22375.0
294.0	22151.0
295.0	22002.0
296.0	21935.0
297.0	21276.0
298.0	20858.0
299.0	20722.0
300.0	20212.0
301.0	19784.0
302.0	19566.0
303.0	19635.0
304.0	18809.0
305.0	19072.0
306.0	18716.0
307.0	18680.0
308.0	18401.0
309.0	17519.0
310.0	17262.0
311.0	17114.0
312.0	17461.0
313.0	17155.0
314.0	16855.0
315.0	16458.0
316.0	16755.0
317.0	16265.0
318.0	16112.0
319.0	16294.0
320.0	16007.0
321.0	15899.0
322.0	15386.0
323.0	15709.0
324.0	14998.0
325.0	14671.0
326.0	14835.0
327.0	14763.0
328.0	14256.0
329.0	14037.0
330.0	13851.0
331.0	13460.0
332.0	13083.0
333.0	13331.0
334.0	13274.0
335.0	13177.0
336.0	12897.0
337.0	13046.0
338.0	12464.0
339.0	12464.0
340.0	12223.0
341.0	12192.0
342.0	11871.0
343.0	11214.0
344.0	11258.0
345.0	11275.0
346.0	10903.0
347.0	10911.0
348.0	10585.0
349.0	10508.0
350.0	10272.0
351.0	10201.0
352.0	10395.0
353.0	10354.0
354.0	10130.0
355.0	10038.0
356.0	9405.0
357.0	9594.0
358.0	9479.0
359.0	9376.0
360.0	9093.0
361.0	9132.0
362.0	8890.0
363.0	8811.0
364.0	8614.0
365.0	8571.0
366.0	8165.0
367.0	8250.0
368.0	8119.0
369.0	7997.0
370.0	7634.0
371.0	7744.0
372.0	7404.0
373.0	7541.0
