#Position (bp)	insert size
3406923.0	256.85251046025104
1.0220768E7	276.34255635038465
1.7034613E7	231.44013201320132
2.3848458E7	244.316
3.0662303E7	236.0646352723915
3.7476148E7	234.2707700101317
4.4289993E7	235.82900432900433
5.1103838E7	230.08540508920737
5.7917683E7	233.5934634375735
6.4731528E7	249.04475308641975
7.1545373E7	225.20437566702242
7.8359218E7	264.3947611812116
8.5173063E7	281.9746751082972
9.1986908E7	281.76522388059703
9.8800753E7	252.56992337164752
1.05614598E8	240.9667458432304
1.12428443E8	245.80875455966648
1.19242288E8	261.6845929018789
1.26056133E8	275.98315539739025
1.300790245E8	258.31851851851854
1.33485947E8	239.29384262526463
1.39683823E8	264.57563072745785
1.46497668E8	268.41753472222223
1.53311513E8	223.53525063108546
1.60125358E8	268.78453608247423
1.66939203E8	240.73371770232757
1.73753048E8	233.1232817869416
1.80566893E8	242.24045250930072
1.87380738E8	246.10036978341256
1.94194583E8	242.99560284935362
2.01008428E8	281.7675147588945
2.07822273E8	244.59462033929057
2.14636118E8	250.51775713250314
2.21449963E8	223.52309959752847
2.28263808E8	251.48038237738987
2.35077653E8	251.00716861641305
2.41891498E8	218.5132346872605
2.48705343E8	258.4355451902495
2.52444901E8	237.41826923076923
2.558518235E8	227.71102909248805
2.62333033E8	263.11636828644504
2.69146878E8	291.15272978576365
2.75960723E8	234.86065273193987
2.82774568E8	241.25191541526203
2.89588413E8	254.60582822085888
2.96402258E8	239.84275713516425
3.03216103E8	278.04297097324985
3.10029948E8	246.90687860458573
3.16843793E8	279.6532544378698
3.23657638E8	252.98690744920992
3.30471483E8	237.35984891839303
3.37285328E8	229.17908689248895
3.44099173E8	256.4735030970406
3.50913018E8	236.60775347912525
3.57726863E8	238.00601921518694
3.64540708E8	239.09876543209876
3.704270945E8	246.67590822179733
3.73834017E8	0.0
3.78168398E8	326.0450333979746
3.84982243E8	245.0605788647072
3.91796088E8	234.59356477561388
3.98609933E8	250.17155110793425
4.05423778E8	218.03233026610295
4.12237623E8	221.12735075097817
4.19051468E8	222.28751881070727
4.25865313E8	239.9862857142857
4.32679158E8	249.37497658737593
4.39493003E8	235.77718280529527
4.46306848E8	251.2305389221557
4.53120693E8	248.92546125461254
4.59934538E8	246.15408525754884
4.66748383E8	250.38277387457714
4.73562228E8	246.94237128011338
4.80376073E8	230.70482809070958
4.87189918E8	236.43298969072166
4.91962519E8	257.7605279698303
4.953694415E8	293.728813559322
5.00817608E8	248.0884393063584
5.07631453E8	253.40586972083034
5.14445298E8	263.2535769034236
5.21259143E8	269.97083047357586
5.28072988E8	230.89510618651892
5.34886833E8	258.14941634241245
5.41700678E8	248.86206896551724
5.48514523E8	274.2326822834893
5.55328368E8	225.8343716143012
5.62142213E8	231.53580355830024
5.68956058E8	223.51266921207915
5.75769903E8	256.54493307839385
5.82583748E8	250.74370503597123
5.89397593E8	303.3628972653363
5.96211438E8	290.6603869653768
6.03025283E8	299.8833619210978
6.09839128E8	249.71986417657047
6.15738246E8	232.0429829104091
6.191451685E8	0.0
6.23466818E8	238.0905152758778
6.30280663E8	267.97398843930637
6.37094508E8	291.23214285714283
6.43908353E8	241.5137566137566
6.50722198E8	258.4843205574913
6.57536043E8	259.9055171088043
6.64349888E8	243.47582205029013
6.71163733E8	225.5144144144144
6.77977578E8	226.0437582128778
6.84791423E8	223.48358941721975
6.91605268E8	249.90100949224046
6.98419113E8	252.1194900605013
7.05232958E8	274.1661237785016
7.12046803E8	241.78127126718388
7.18860648E8	258.42577781179443
7.222708485E8	0.0
7.25677771E8	250.38452550954173
7.32488338E8	261.0651312894235
7.39302183E8	249.49447435534145
7.46116028E8	245.14280947614282
7.52929873E8	233.13232575839947
7.59743718E8	233.22990815154995
7.66557563E8	224.37375621890547
7.73371408E8	227.10167464114832
7.80185253E8	227.1773744571874
7.86999098E8	244.75238095238095
7.93812943E8	284.5574043261231
8.00626788E8	220.11040268456375
8.07440633E8	317.3680628272251
8.14254478E8	265.3516471950321
8.190716475E8	245.89397752055024
8.2247857E8	317.81471861471863
8.27882168E8	233.1827135337069
8.34696013E8	258.2259481961147
8.41509858E8	238.29021591130132
8.48323703E8	243.29200138704272
8.55137548E8	270.69654346338126
8.61951393E8	248.19553072625698
8.68765238E8	250.28108611478703
8.75579083E8	263.02581780144544
8.82392928E8	230.11265646731573
8.89206773E8	233.02976098689282
8.96020618E8	243.65625
9.02834463E8	265.4390981340705
9.09648308E8	237.52478175161926
9.14262198E8	247.28630136986303
9.176691205E8	231.70971184631804
9.23275998E8	233.20299655263855
9.30089843E8	240.62311557788945
9.36903688E8	257.5243553008596
9.43717533E8	266.4591611479029
9.50531378E8	256.7839046199702
9.57345223E8	265.3910517141197
9.64159068E8	237.09679116254603
9.70972913E8	257.4546255506608
9.77786758E8	260.7985489173563
9.84600603E8	239.43067451820127
9.91414448E8	244.6243093922652
9.98228293E8	226.2403118342927
1.00390351E9	245.54568854568853
1.0073104325E9	0.0
1.011855983E9	249.3853270926309
1.018669828E9	246.2730165042752
1.025483673E9	268.8234720416125
1.032297518E9	256.31281407035175
1.039111363E9	231.80524051622996
1.045925208E9	263.12531179474996
1.052739053E9	243.76240908510908
1.059552898E9	257.719240297275
1.0652815955E9	270.25449062540974
1.068688518E9	0.0
1.073180588E9	251.13174807197944
1.079994433E9	237.5825585123437
1.086808278E9	212.20814987123038
1.093622123E9	246.70856245090337
1.100435968E9	250.9334065934066
1.107249813E9	234.76367571822118
1.114063658E9	262.78196147110333
1.120877503E9	243.1924192212096
1.127691348E9	245.5922159887798
1.134505193E9	230.37968476357267
1.141319038E9	270.5241401072894
1.148132883E9	231.92794133862608
1.154946728E9	271.29399283914603
1.161760573E9	244.29536871397337
1.168574418E9	240.4610673665792
1.175388263E9	225.09337167070217
1.182202108E9	291.39942528735634
1.189015953E9	258.48818897637796
1.195829798E9	249.94906884875846
1.202643643E9	245.13842115372302
1.209457488E9	236.7776797529775
1.216271333E9	251.4092485549133
1.223085178E9	261.5299913569576
1.229899023E9	264.58969387755104
1.236712868E9	237.84288499025342
1.243526713E9	235.87325666748225
1.250340558E9	245.68455395403194
1.257154403E9	241.78367593712213
1.2618183335E9	236.54265060240965
1.265225256E9	259.19878787878787
1.270782093E9	221.90421662400647
1.277595938E9	241.196951655156
1.284409783E9	220.22903305377406
1.291223628E9	251.58150958737042
1.298037473E9	239.3249556071575
1.304851318E9	222.82275895217495
1.311665163E9	253.95767530006316
1.318479008E9	277.42152466367713
1.325292853E9	242.27744087325652
1.332106698E9	240.11911145155113
1.338920543E9	227.29241658240647
1.345734388E9	263.24019312009654
1.352548233E9	255.22145488029466
1.359362078E9	235.58725955922435
1.366175923E9	235.56277873070326
1.372989768E9	258.40725474031325
1.379803613E9	254.5795923987882
1.386617458E9	253.51099375900145
1.393431303E9	258.05752003771806
1.400245148E9	237.3045054375971
1.407058993E9	255.2514848812095
1.413872838E9	226.19079718640094
1.420686683E9	237.2599602385686
1.427500528E9	239.8989898989899
1.434314373E9	230.52460589444826
1.441128218E9	245.16687549834833
1.444861853E9	270.40154169586543
1.4482687755E9	275.38461538461536
1.454755908E9	230.08511685116852
1.461569753E9	232.14006514657981
1.468383598E9	263.8848433530906
1.475197443E9	239.81585365853658
1.482011288E9	235.14105467486252
1.488825133E9	257.2124183006536
1.495638978E9	232.70661390616166
1.502452823E9	246.73748308525035
1.509266668E9	270.35471100554236
1.516080513E9	238.58617183528216
1.522894358E9	234.48557137360524
1.529708203E9	238.85965603255875
1.536522048E9	254.98146299729075
1.543335893E9	257.57092914853945
1.550149738E9	250.16610672708805
1.556963583E9	259.528292438658
1.563777428E9	234.50356359649123
1.570591273E9	240.10077145612343
1.577405118E9	249.16020055893475
1.584218963E9	218.31248185776488
1.591032808E9	233.902933918289
1.597846653E9	243.18674840839424
1.6032409105E9	258.2498560736903
1.606647833E9	0.0
1.611474343E9	226.16244558765334
1.618288188E9	250.52658227848102
1.625102033E9	273.00752587017877
1.631915878E9	265.0751515151515
1.638729723E9	233.34138257575756
1.645543568E9	267.0884192965383
1.652357413E9	233.97344338776242
1.659171258E9	273.216351303106
1.665985103E9	245.85390505359877
1.672798948E9	265.45151515151514
1.679612793E9	257.66634146341465
1.686426638E9	243.35037557547855
1.693240483E9	240.0508226691042
1.700054328E9	256.71534653465346
1.706868173E9	255.87388495847432
1.713682018E9	236.0171102661597
1.720495863E9	266.6974364498061
1.727309708E9	281.54575722127237
1.734123553E9	244.58089322685595
1.740937398E9	242.287746454514
1.747751243E9	245.0742157015764
1.754565088E9	246.12375690607735
1.759854186E9	256.45958959073715
1.7632611085E9	166.0
1.768192778E9	235.0229007633588
1.775006623E9	291.7171903881701
1.781820468E9	256.11871030776746
1.788634313E9	239.84306209615596
1.795448158E9	246.43788162747114
1.802262003E9	254.7413959472499
1.809075848E9	234.47099538562952
1.815889693E9	244.43378433784338
1.822703538E9	256.1453804347826
1.829517383E9	252.6037691401649
1.836331228E9	244.07843770174307
1.843145073E9	274.64400921658984
1.849958918E9	262.31832862333465
1.856772763E9	254.37697468080503
1.863586608E9	269.2995197205647
1.870400453E9	257.5515864372323
1.877214298E9	239.82102527334646
1.884028143E9	251.5127068405588
1.890841988E9	247.76826196473553
1.897655833E9	245.69048909361874
1.904469678E9	243.35858694483278
1.910723823E9	228.2408536585366
1.9141307455E9	0.0
1.918097368E9	231.96729254996973
1.924911213E9	248.66527893422148
1.931725058E9	270.82409972299166
1.938538903E9	233.80303797468355
1.945352748E9	230.63840349483718
1.952166593E9	222.27605554776267
1.958980438E9	246.6352990380594
1.965794283E9	244.64476295479602
1.972608128E9	245.20188025729837
1.979421973E9	259.6821656050955
1.986235818E9	243.33226934184526
1.993049663E9	260.79893617021276
1.999863508E9	233.40544533558463
2.006677353E9	245.44501531469223
2.013491198E9	217.3185414381952
2.020305043E9	257.5043630017452
2.027118888E9	232.64648077631742
2.033932733E9	249.8489638682253
2.040746578E9	248.20663165321
2.047560423E9	244.50519861370302
2.054374268E9	266.1073943661972
2.060544391E9	226.85150416044377
2.0639513135E9	0.0
2.068001958E9	254.3975424022153
2.074815803E9	264.1361071932299
2.081629648E9	250.9292610250298
2.088443493E9	258.8687686408181
2.095257338E9	251.25460140853406
2.102071183E9	237.02368245497
2.108885028E9	266.7235035694673
2.115698873E9	271.09767441860464
2.122512718E9	254.8961038961039
2.129326563E9	232.2845744680851
2.136140408E9	236.2685370741483
2.142954253E9	267.3920812012415
2.149768098E9	231.63033486539723
2.156581943E9	263.81793721973094
2.163395788E9	238.69918214346566
2.170209633E9	237.74379232505643
2.177023478E9	246.95241913926756
2.183837323E9	265.90238937104897
2.190651168E9	274.21534518486203
2.197465013E9	233.0273168757588
2.204278858E9	232.91124429223746
2.2082174155E9	267.4023170089521
2.211624338E9	257.407747196738
2.217906548E9	227.1464204729511
2.224720393E9	255.68348170128584
2.231534238E9	247.8827570414472
2.238348083E9	255.58426966292134
2.245161928E9	235.9655070754717
2.251975773E9	250.55923961096374
2.258789618E9	263.3943533697632
2.265603463E9	258.7338830584708
2.272417308E9	240.84342629482072
2.279231153E9	252.79443045060174
2.286044998E9	242.1418485237484
2.292858843E9	248.56512208027817
2.299672688E9	262.85097294731844
2.306486533E9	270.582327297116
2.313300378E9	251.53116710875332
2.320114223E9	271.6990351311232
2.326928068E9	243.25809320526503
2.333741913E9	250.79589193747552
2.3376495495E9	248.06280193236714
2.341056472E9	965.8208208208208
2.347369603E9	255.67526809651474
2.354183448E9	270.62745098039215
2.360997293E9	263.7078155205744
2.367811138E9	238.96955929123126
2.374624983E9	258.65272819989804
2.381438828E9	240.41148784101804
2.388252673E9	253.94902035381395
2.395066518E9	230.49726437493547
2.401880363E9	222.54709653556898
2.408694208E9	228.28798554652212
2.415508053E9	234.31260567349238
2.422321898E9	267.04143258426967
2.429135743E9	243.46624843161857
2.435949588E9	235.92169146436962
2.442763433E9	248.0644492368945
2.449577278E9	270.9523654513889
2.456391123E9	242.88975091874235
2.4612717095E9	237.5818139317438
2.462753523E9	0.0
2.4646867815E9	268.1578947368421
2.470018813E9	258.5373525557012
2.476832658E9	245.33022222222223
2.483646503E9	257.1865671641791
2.490460348E9	303.9643527204503
2.497274193E9	245.6358082706767
2.504088038E9	286.0986394557823
2.510901883E9	243.97017097126226
2.517715728E9	268.91107078039926
2.524529573E9	221.3919534810624
2.531343418E9	270.3005780346821
2.538157263E9	279.734431630972
2.544971108E9	277.27566320645906
2.551784953E9	290.8856416772554
2.558598798E9	247.2626171048655
2.565412643E9	250.05534638554218
2.572226488E9	272.65089877010405
2.579040333E9	272.87643979057594
2.585854178E9	281.59779179810727
2.592668023E9	288.54792560801144
2.599481868E9	256.7972709551657
2.606295713E9	240.09286740067017
2.613109558E9	254.86092468307234
2.619923403E9	243.74979149291076
2.626737248E9	242.5562762304464
2.631968571E9	331.6321989528796
2.6353754935E9	248.92485549132948
2.640364938E9	242.7058823529412
2.647178783E9	243.9774011299435
2.653992628E9	253.50537634408602
2.660806473E9	240.91228070175438
2.667620318E9	219.85714285714286
