#Insert size (bp)	insert size
35.0	1.0
38.0	6.0
39.0	9.0
40.0	39.0
41.0	201.0
42.0	235.0
43.0	205.0
44.0	193.0
45.0	197.0
46.0	166.0
47.0	225.0
48.0	204.0
49.0	185.0
50.0	167.0
51.0	189.0
52.0	157.0
53.0	150.0
54.0	151.0
55.0	159.0
56.0	161.0
57.0	166.0
58.0	147.0
59.0	181.0
60.0	162.0
61.0	147.0
62.0	154.0
63.0	167.0
64.0	168.0
65.0	149.0
66.0	190.0
67.0	176.0
68.0	168.0
69.0	174.0
70.0	193.0
71.0	204.0
72.0	231.0
73.0	225.0
74.0	212.0
75.0	237.0
76.0	254.0
77.0	309.0
78.0	310.0
79.0	340.0
80.0	374.0
81.0	429.0
82.0	433.0
83.0	514.0
84.0	581.0
85.0	675.0
86.0	745.0
87.0	850.0
88.0	956.0
89.0	1057.0
90.0	1258.0
91.0	1355.0
92.0	1551.0
93.0	1768.0
94.0	1998.0
95.0	2328.0
96.0	2509.0
97.0	2843.0
98.0	3283.0
99.0	3484.0
100.0	3839.0
101.0	4247.0
102.0	4609.0
103.0	5072.0
104.0	5689.0
105.0	6450.0
106.0	6880.0
107.0	7606.0
108.0	8076.0
109.0	8696.0
110.0	9211.0
111.0	10018.0
112.0	10691.0
113.0	11670.0
114.0	12185.0
115.0	12971.0
116.0	13862.0
117.0	14740.0
118.0	15482.0
119.0	16452.0
120.0	17201.0
121.0	18000.0
122.0	18426.0
123.0	19408.0
124.0	20044.0
125.0	21223.0
126.0	21828.0
127.0	22607.0
128.0	23715.0
129.0	24360.0
130.0	24876.0
131.0	25496.0
132.0	26281.0
133.0	26552.0
134.0	27203.0
135.0	27910.0
136.0	28886.0
137.0	29161.0
138.0	30124.0
139.0	30841.0
140.0	31223.0
141.0	31393.0
142.0	31723.0
143.0	32125.0
144.0	32411.0
145.0	32888.0
146.0	32977.0
147.0	33530.0
148.0	34294.0
149.0	34647.0
150.0	35405.0
151.0	35307.0
152.0	35260.0
153.0	35168.0
154.0	35253.0
155.0	35341.0
156.0	35660.0
157.0	36171.0
158.0	36182.0
159.0	36286.0
160.0	36695.0
161.0	36868.0
162.0	36427.0
163.0	36621.0
164.0	36408.0
165.0	36480.0
166.0	36397.0
167.0	36538.0
168.0	36363.0
169.0	36114.0
170.0	36000.0
171.0	36274.0
172.0	36055.0
173.0	35573.0
174.0	35336.0
175.0	35630.0
176.0	35183.0
177.0	34984.0
178.0	34772.0
179.0	34843.0
180.0	34321.0
181.0	34021.0
182.0	34464.0
183.0	34258.0
184.0	33901.0
185.0	33359.0
186.0	33512.0
187.0	33052.0
188.0	32703.0
189.0	32410.0
190.0	32428.0
191.0	32196.0
192.0	32169.0
193.0	31374.0
194.0	31497.0
195.0	31222.0
196.0	30813.0
197.0	30357.0
198.0	30328.0
199.0	30125.0
200.0	29998.0
201.0	29491.0
202.0	29111.0
203.0	28608.0
204.0	28761.0
205.0	28458.0
206.0	28033.0
207.0	27917.0
208.0	27895.0
209.0	27512.0
210.0	26957.0
211.0	26821.0
212.0	26465.0
213.0	26190.0
214.0	25776.0
215.0	25961.0
216.0	25588.0
217.0	25421.0
218.0	24940.0
219.0	24995.0
220.0	24417.0
221.0	24123.0
222.0	23637.0
223.0	23864.0
224.0	23325.0
225.0	23441.0
226.0	22787.0
227.0	22345.0
228.0	22654.0
229.0	22242.0
230.0	22043.0
