#Coverage (X)	Coverage
1.0	5.994664056870164
2.0	2.880937251137283
3.0	1.7747711414954495
4.0	1.1805134952255116
5.0	0.8275700334853724
6.0	0.6035859341483842
7.0	0.4540917610777626
8.0	0.3503136686972681
9.0	0.27548817561398664
10.0	0.22020888092154678
11.0	0.17841899803147498
12.0	0.14617372730944567
13.0	0.121000382328603
14.0	0.10103815593238608
15.0	0.08506127162978316
16.0	0.0721112763310714
17.0	0.06147979604386933
18.0	0.05274317124104755
19.0	0.0454690835535132
20.0	0.03935480372184941
21.0	0.03422399956563993
22.0	0.02988243418036518
23.0	0.0261820633820804
24.0	0.022965964004811212
25.0	0.02018486136725528
26.0	0.01778808656780484
27.0	0.015691069137076852
28.0	0.013861338417626712
29.0	0.012241511236297242
30.0	0.010794273854529024
31.0	0.009521901052849557
32.0	0.008401241435947782
33.0	0.007413876619594362
34.0	0.00652293314534802
35.0	0.005718321260900439
36.0	0.005017101820143921
37.0	0.004378585603774354
38.0	0.0038058178824655897
39.0	0.00329509296538788
40.0	0.0028429619917460514
41.0	0.002445205610555945
42.0	0.0021027410720506623
43.0	0.0018025434232384896
44.0	0.0015501895453837733
45.0	0.001332507725479104
46.0	0.0011497547935874763
47.0	9.901899470037279E-4
48.0	8.593533770095974E-4
49.0	7.447704807361788E-4
50.0	6.463678781756244E-4
51.0	5.62200998885487E-4
