exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000134156,258.948567420878,-0.680854389685514,0.286501029811162,-2.37644657031172,0.0174802927708584,0.386669981460143,Hsd11b1
ENSMUSE00000142731,3.49380404539189,-3.21035119582128,1.41127427817224,-2.27478899422658,0.0229185907722346,1,Ndufa2
ENSMUSE00000150064,4.1842483536363,-3.75336786799956,1.67595846133207,-2.23953514039742,0.0251211175210767,1,Dgka
ENSMUSE00000196464,20.6555457009289,-1.95348342486184,0.8388372374311,-2.32879912537537,0.0198697097730614,1,Art4
ENSMUSE00000219801,42.0638978319389,-1.66923930759313,0.743714441024187,-2.24446268018458,0.0248026475215313,1,Trim42
ENSMUSE00000239228,3.09932214735086,-2.80453560743104,1.33956866766558,-2.09361093247904,0.0362946528903035,1,Nav1
ENSMUSE00000315306,9.81313695813182,-1.90274577847222,0.969087585912918,-1.96344046310299,0.0495950160537403,1,Gpr19
ENSMUSE00000360312,111.651282362548,-0.823462284634345,0.370117213544617,-2.2248689185462,0.026090039107822,0.484529297716694,Tubb4a
ENSMUSE00000392883,3.89992360410358,-3.77355439433142,1.63714500930224,-2.30496038707025,0.0211687920615303,1,S1pr4
ENSMUSE00000393742,36.9030022730826,-1.69017549930827,0.749733252115506,-2.25436913000609,0.024172955646567,1,Pla1a
ENSMUSE00000406750,6.23625904260421,-2.72132025712887,1.27679388036162,-2.13137006605806,0.033058666918129,1,Ovol1
ENSMUSE00000407514,202.44937523337,-2.29693765787628,0.576609142681209,-3.98352625349576,6.79001665363503e-05,0.0137309225662397,Haspin
ENSMUSE00000448288,6.02049024638343,-2.7048885644574,1.13444576189387,-2.38432603418766,0.0171104357913783,1,Gm11541
ENSMUSE00000481592,6.75501092245021,-1.98166799226402,0.803187338503927,-2.46725501917798,0.0136153351523265,1,Vdr
ENSMUSE00000558391,8.59292984867838,-1.91005018465222,0.884538379754878,-2.15937513664645,0.0308210752158977,1,Zdhhc20
ENSMUSE00000588648,31.5157741286787,-1.34000818637901,0.654058715474336,-2.04875824551503,0.0404857605588341,1,Kdm6b
ENSMUSE00000607350,2.24565768937664,-3.61764252648259,1.7331232525484,-2.0873544458902,0.0368561065637614,1,9-Mar
ENSMUSE00000616126,91.1044839710295,-0.912281093398853,0.431422424690399,-2.11458895316703,0.0344649959961925,0.565101736153787,Gfod1
ENSMUSE00000625375,8.9916715788904,-3.07592399417163,1.27976736155073,-2.40350245410576,0.0162388580180453,1,Gm4841
ENSMUSE00000631006,10.346107065954,-1.69159109903999,0.774178711568911,-2.18501371035105,0.028887841344723,1,Zdhhc18
ENSMUSE00000665090,1.28892446029416,-3.95490962366648,1.99740250486007,-1.98002636626489,0.0477005660811456,1,Ankrd63
ENSMUSE00000676905,5.56616251799629,-2.68021912486129,1.24044171937876,-2.16069734110814,0.0307187264446041,1,Ctns
ENSMUSE00000676969,20.1490738135884,-1.93437080066566,0.850938319526474,-2.27322093303084,0.0230128694464183,1,Ceacam15
ENSMUSE00000685744,2.9115760783303,-2.72988065848292,1.38046636224818,-1.97750610455812,0.0479844511697708,1,Adap1
ENSMUSE00000689452,12.6755425166403,-2.42571556632368,1.06126946232181,-2.28567357532062,0.0222733622774083,1,Rita1
ENSMUSE00000702705,1.82196783507155,-4.75520090244658,2.11616651242369,-2.24708257810976,0.0246347501197778,1,Ccnf
ENSMUSE00000708485,10.4687154433448,-3.19577414993674,1.2181283816472,-2.62351177272078,0.00870284373391303,1,Gm15823
ENSMUSE00000708845,55.346413705653,-1.04110240219575,0.414364236265507,-2.51252958406539,0.0119869054175847,0.316176345797162,Gm9208
ENSMUSE00000722143,217.329613613042,-1.01103281385604,0.360676947909647,-2.80315340283215,0.00506055927132865,0.170559590255892,Aktip
ENSMUSE00000749554,35.6471418065802,-1.80951347497048,0.614455219471343,-2.94490699668451,0.00323051752874829,1,Gm12542
