exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000138681,70.3665464739789,1.46455641784484,0.346930148330306,4.22147347209058,2.42710522685657e-05,0.00304111000007582,Pigf
ENSMUSE00000161254,9.92660904277131,2.34941851513839,0.880528387192661,2.6681916782137,0.00762607370752806,0.225268491258209,Atf3
ENSMUSE00000194322,5.08233026011414,4.02431298643136,1.4694270385184,2.73869534243021,0.00616835039857525,0.197595263299656,Pradc1
ENSMUSE00000206839,24.0194456748724,2.45877850086258,0.611278154769741,4.02235624106143,5.76188222622928e-05,0.00589725103563169,Gm36995
ENSMUSE00000214651,11.3079378268497,2.22846685772734,0.803795519808216,2.77243005566771,0.00556394751606823,0.188846924515963,Tmed6
ENSMUSE00000219302,34.9100990800372,0.826019631022267,0.393572650005255,2.09877294830126,0.035836920581088,0.492908130858654,Trip4
ENSMUSE00000245230,4.30394636740892,3.13755779324534,1.28296191384949,2.44555801647392,0.0144628177444474,0.323308289729798,Hsp90aa1
ENSMUSE00000266618,18.6424475990018,1.10588915819497,0.533690103042929,2.07215601692733,0.0382508936900253,0.511444256340938,Ccdc117
ENSMUSE00000321855,25.6772132532826,1.18563553280745,0.514917049563673,2.30257579121166,0.0213027225471425,0.388976927522191,Map2k1
ENSMUSE00000334675,17.2007309524725,1.50724169214738,0.619621119336795,2.43252149597586,0.0149941014649677,0.323308289729798,Nkrf
ENSMUSE00000339462,846.967030240778,0.625534787441397,0.262920405004126,2.37917930877818,0.0173512334184889,0.345229713188555,4930556J24Rik
ENSMUSE00000351329,4.4481660832035,2.42761601714724,1.07835601394083,2.25121943566258,0.024371642500052,0.414962267758191,Tbkbp1
ENSMUSE00000361772,9.77703805500693,2.75470818155149,1.04446842702933,2.63742599609872,0.00835378507613014,0.239410628589094,Lrrc71
ENSMUSE00000362387,52.7530679875807,0.928110966452396,0.453327468766069,2.04733008784722,0.0406256856215423,0.532750468264316,Klhdc9
ENSMUSE00000365239,20.9612796879487,1.1834711793212,0.488663542465162,2.42185282198656,0.0154416030830182,0.326765463773893,Gpr1
ENSMUSE00000388984,2.80948441985213,3.24297327537698,1.54461087309192,2.09954062338392,0.0357692706930628,1,Ccr4
ENSMUSE00000389247,83.9346920757872,0.601469322019968,0.258339287919042,2.32821467793336,0.019900707174365,0.374436131726368,Htr2b
ENSMUSE00000393742,36.9030022730826,2.60051699800952,0.499499557426606,5.2062448491591,1.92700346713325e-07,4.76520428801095e-05,Pla1a
ENSMUSE00000409338,32.5933459943636,1.43260633288539,0.516482760780915,2.77377376685198,0.00554101965868462,0.188809154117777,Cxcl17
ENSMUSE00000414366,1680.36535934371,0.578211544317747,0.26320238605091,2.19683245654888,0.0280324141421702,0.44464349644572,Calhm2
ENSMUSE00000414798,19.9038527217199,1.67847529650121,0.690312078037405,2.4314731697484,0.0150375620076231,0.323308289729798,Trp53i13
ENSMUSE00000422344,20.3531322156918,1.74633757784491,0.742806716622316,2.35099863634223,0.0187231024713396,0.362524500871241,Car5a
ENSMUSE00000422401,13.9017289560848,1.75151110795411,0.778955587206625,2.248537832863,0.0245419154750036,0.414962267758191,Slc7a15
ENSMUSE00000442073,72.8552548608186,0.899169276517516,0.319543223558409,2.81392065368946,0.00489413068973439,0.172918362322638,Paqr3
ENSMUSE00000444198,103.497945743052,0.83131952137598,0.271999127109722,3.05633157800772,0.00224063320752506,0.0984400020869514,Fbxl13
ENSMUSE00000458054,230.702839048652,0.50783153043548,0.230203810962912,2.20600835542769,0.0273834146869161,0.438084018697337,Zfp750
ENSMUSE00000461204,23.9676300568228,1.437340388006,0.68844612783166,2.08780372188754,0.0368155437044698,0.49943343379653,Il12rb2
ENSMUSE00000463257,368.081940749532,0.68282228591494,0.254169305651281,2.6864860183069,0.00722079702034248,0.216999993788417,Ube2s
ENSMUSE00000496051,2.33779855038775,5.29818708295138,1.90788778102462,2.77699094026694,0.00548647082314813,1,Amelx
ENSMUSE00000502309,5.2921207053196,1.91907217974896,0.970139245628915,1.97814096109974,0.0479128067845368,0.567005677478662,Nfe2
ENSMUSE00000506417,123.872353816757,1.01727005362891,0.320032726607209,3.17864383562702,0.00147965783881225,0.0752174938199656,Rab26
ENSMUSE00000512533,122.316404290375,0.617217114734684,0.268528308957403,2.29851786253416,0.0215323324250237,0.39234176239701,Ccn6
ENSMUSE00000529366,4.45131053023367,2.22755769064881,0.997476596536762,2.23319293744122,0.0255362238711747,0.421125727924635,A630091E08Rik
ENSMUSE00000594504,24.5403115323506,3.48763223481706,0.741352480469136,4.70441837951367,2.54590690867814e-06,0.000500791461241121,Spaca4
ENSMUSE00000611426,3.12676564593549,3.51520051965103,1.67576986966545,2.09766304030326,0.0359349219897214,1,Gm867
ENSMUSE00000650409,18.0869029342205,1.08441133747822,0.507039694901889,2.13871093009404,0.0324590868620149,0.472951846449055,Gm10392
ENSMUSE00000654067,13.5313130077737,1.77358859030784,0.631186353445032,2.80992860607259,0.00495524907570982,0.173232147237753,Fnd3c2
ENSMUSE00000657458,2.02787914373581,3.96873608149775,1.68825063821618,2.35079791569998,0.0187332047540037,1,Mpig6b
ENSMUSE00000666869,2120.49236949902,0.419717069624134,0.187345610087583,2.24033575928423,0.0250691333961538,0.421036800266546,Gm17106
ENSMUSE00000667793,5.7074352799845,2.56651968148398,1.10668804985753,2.31909948048539,0.0203896429367378,0.378174951728306,Grhl3
ENSMUSE00000680049,12.8248924952797,2.32686166003238,0.802756781829116,2.89858860454661,0.00374846378375356,0.146800697051525,Efcab9
ENSMUSE00000681583,8.87385944513357,1.62811465225465,0.770478872110174,2.11312043871572,0.0345904607298899,0.486529812823521,Dnmt3bos
ENSMUSE00000698111,31.9713286509638,1.38270315764771,0.558964398294018,2.47368734371595,0.0133726670241517,0.315369027504176,Bbs4
ENSMUSE00000703062,10.4906709432373,1.69631959072783,0.704958596833681,2.40626839412534,0.0161164194954433,0.334502663628444,2610203C22Rik
ENSMUSE00000703802,28.8221122816273,0.985964067673354,0.486198505824546,2.02790435565254,0.04257001052126,0.537873636586139,Mas1
ENSMUSE00000707116,196.483502798307,0.940504590673944,0.323072223141474,2.91112798719962,0.00360126468243736,0.142629367022318,Mrpl39
ENSMUSE00000708122,19.2891186430074,1.11787658816038,0.497177333626685,2.24844640443676,0.0245477390054528,0.414962267758191,Gm14441
ENSMUSE00000717419,25.7251316302066,1.69893833036755,0.692902656508533,2.45191487492389,0.0142098273429072,0.322453825632733,Gm13535
ENSMUSE00000717866,1.56653459697776,4.35428799083464,1.69799789535976,2.56436595282827,0.0103364497345994,1,Gm11943
ENSMUSE00000721537,13.6218366064268,1.23961958980496,0.563754861181839,2.19886279509193,0.0278876797853575,0.44464349644572,Rpl30-ps3
ENSMUSE00000721604,23.5071604902042,1.4511354881134,0.730194131425193,1.98732833593318,0.046886023537596,0.561270447742591,Creb3l3
ENSMUSE00000721762,1.42907766647866,5.81824672484431,2.39496904558913,2.42936197257326,0.0151254229373752,1,Gm11956
ENSMUSE00000723060,9.36947712317802,1.43877108467375,0.684029563410769,2.10337558730594,0.035432950735113,0.489797676277473,Slc13a3
ENSMUSE00000723920,389.946668156486,0.8010753626952,0.318709612025671,2.51349608693533,0.0119541104076856,0.298163762474118,4930483K19Rik
ENSMUSE00000729542,735.794366039474,0.659686879107061,0.20832792558495,3.16657921521933,0.00154243329651451,0.0762843438933317,Gm15927
ENSMUSE00000732691,25.3781268614203,2.22534297403179,0.591237177193294,3.76387524308922,0.000167300372076026,0.0135325674796075,Tmcc3os
ENSMUSE00000733356,23.0143584809196,1.77295508243415,0.620538321267601,2.85712424465979,0.00427498464346289,0.161572017856643,Nfe2l2
ENSMUSE00000739283,122.255664620499,0.544776389583325,0.249606741001697,2.18253877037568,0.029069793123028,0.451787599529977,Gm16033
ENSMUSE00000740532,4.79039029837502,3.61846129211398,0.976430658445846,3.70580466806866,0.000210720656856713,0.0155879255136312,Gm16548
ENSMUSE00000740781,8.48049707148189,1.75603725736517,0.779982071954334,2.25138156440598,0.0243613807600825,0.414962267758191,Zbtb7b
ENSMUSE00000742051,15.8475881947198,1.55485339386579,0.57472110062371,2.70540509505985,0.00682211388790231,0.210125963344464,Gm16008
ENSMUSE00000742674,169.945511148032,0.604123725465868,0.296378443590403,2.03835244610694,0.0415146983890165,0.533671927083247,Fam69a
ENSMUSE00000758689,331.729751838879,1.54611421982187,0.346962045131874,4.45614798942697,8.3445439127093e-06,0.00131312777389998,Atxn7l1os1
ENSMUSE00000763579,259.275409019535,0.804872916382201,0.385345660821959,2.08870372295194,0.0367344015262864,0.499114984631097,Gm12868
ENSMUSE00000769026,11.2796509051796,4.51654516186173,1.0962373480892,4.12004313640135,3.7880147369912e-05,0.00437136900648784,Hccs
ENSMUSE00000776038,5.19750319879493,2.36472683336222,0.947790144155903,2.49498989617394,0.0125960716782028,0.309558028455984,Aldh1l2
ENSMUSE00000778186,50.533486542428,1.8545596124383,0.600844559214973,3.0865880101525,0.00202468000023023,0.0912687781353782,Prkca
ENSMUSE00000783948,2.98695625050807,5.04640411104655,1.64237937772256,3.07261780042821,0.00212190064408416,1,Abi3
ENSMUSE00000784092,241.132660043847,0.808471701708649,0.353117016866237,2.28952914499417,0.0220486265137944,0.396737759827215,Gm15614
ENSMUSE00000787949,649.598080802735,1.33806897232671,0.261292779341019,5.12095655953953,3.03989675040379e-07,7.30841843742912e-05,Gm4876
ENSMUSE00000797686,42.5062786476829,0.856808877512987,0.347695216551327,2.46425270388068,0.0137299272147096,0.318585844620137,Senp5
ENSMUSE00000799061,2.84929669091088,3.68879495198902,1.72625253931427,2.13688024664939,0.0326077330344396,1,Slc39a6
ENSMUSE00000809605,200.159441610339,0.802449140820247,0.392388126474163,2.0450393033824,0.0408509834116757,0.533315559823562,Tbc1d17
ENSMUSE00000818282,5.19886684148321,2.87219696813629,1.02082782918003,2.81359587389322,0.00489907747684307,0.172918362322638,Ahcy
ENSMUSE00000820386,1090.1391832772,0.641301177444049,0.257754773984651,2.48802832060149,0.0128453503532607,0.311418787976109,Erp29
ENSMUSE00000823320,34.9671216428832,1.02357062454612,0.46236771829318,2.21375884182531,0.0268453727594475,0.433342026729917,Nctc1
ENSMUSE00000838475,12.5671390292563,3.419864834729,1.05990335387598,3.22658176542496,0.0012527843189436,0.0657142320027688,Gm15261
