exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000116533,62.5215975425027,-1.12629933046064,0.478687543248367,-2.3528904111805,0.0186281232127668,0.0877495313097518,Gpr132
ENSMUSE00000137351,3.69202706210254,-5.47479512507844,1.51888650223471,-3.60447941108402,0.000312779241612197,0.00293411607611854,Tff3
ENSMUSE00000139353,63.5504172517746,-0.610276519476407,0.261988856111561,-2.32939877113146,0.0198379501161872,0.092021839851932,Dusp1
ENSMUSE00000139470,20.5959429786164,-2.4910786758118,0.76073821289354,-3.27455441778946,0.00105828753994193,0.00837594002307148,Mydgf
ENSMUSE00000145409,52.7909747394004,-1.63809246902902,0.461520010918643,-3.54934223928544,0.000386194796123459,0.00353785484086968,Gldc
ENSMUSE00000146604,6.76910393836177,-3.204212255698,0.914405010485954,-3.50414993241906,0.000458067378971751,0.00408673816573655,Prdx5
ENSMUSE00000147348,19.7398914523549,-2.94858111298387,0.737097442602899,-4.00025958924997,6.32730379521231e-05,0.000733913562163651,Smndc1
ENSMUSE00000148587,6.37852804829035,-2.00235689098061,0.963439561503285,-2.07834198530967,0.0376778720092495,0.151846973113407,Sfrp5
ENSMUSE00000154608,8.3235727922837,-3.34588943899418,0.855219230426137,-3.91231782443315,9.14144938261515e-05,0.00102133987075633,Hspd1
ENSMUSE00000158397,20.1604117475704,-1.85039818556521,0.551284042416599,-3.35652412040413,0.00078928835892092,0.00655522860279197,Trove2
ENSMUSE00000161870,7.56434796799116,-1.77273654990989,0.898780407997454,-1.97238005427786,0.0485662370374762,0.184450521081915,Mgst3
ENSMUSE00000171683,62.4630379534981,-0.899073607447878,0.346531241075106,-2.59449510138976,0.00947299634942604,0.0511934950938844,Trp53tg5
ENSMUSE00000175818,8.21987708590363,-2.02111428667783,0.789537215373551,-2.55987209636671,0.0104710693171537,0.0553030208551555,Prcc
ENSMUSE00000196464,20.6555457009289,-1.83891443708641,0.588662693316733,-3.12388479508582,0.0017848032305232,0.0129285945267965,Art4
ENSMUSE00000196470,4.39851151819688,-2.74206315660561,1.27381982656785,-2.15263030093806,0.0313477451872109,0.131372274658128,Mgp
ENSMUSE00000196471,2.3612869142345,-3.63990828250025,1.7052144134464,-2.13457513248651,0.0327957305102882,0.136492854925004,Erp27
ENSMUSE00000203272,4.23732152520252,-3.37299274080563,1.28109226368637,-2.63290384027437,0.00846583121611051,0.0469332295194206,Rps11
ENSMUSE00000214948,6.08017201802001,-3.77913947437735,0.984340576756991,-3.83926007279727,0.000123405657256166,0.00132204806960621,Ctrb1
ENSMUSE00000222194,9.08186492639295,-5.0103064936892,1.26255388433364,-3.96839022544655,7.23597759274971e-05,0.000827898775203936,Tdo2
ENSMUSE00000226416,15.8081330124428,-1.53570204665276,0.701960641837795,-2.18773240994276,0.0286890998048062,0.122742209901089,Slc16a8
ENSMUSE00000229473,9.3985896029752,-2.63019297532741,0.748267415900767,-3.51504411315462,0.000439680946466365,0.00392910963435384,Mmp23
ENSMUSE00000233624,3.0574051349585,-2.90315159129553,1.36024335517311,-2.13428838321807,0.0328191816102359,0.136492854925004,Armc6
ENSMUSE00000235418,23.9884618223676,-1.3349179250177,0.562889562153597,-2.37154499705119,0.0177138896296211,0.0840583621556595,Bet1l
ENSMUSE00000237584,13.0040332588631,-2.53027097514986,0.687312342307514,-3.68139900798956,0.000231957668091368,0.00228778446671179,Gdf7
ENSMUSE00000242207,1.8223466531122,-3.49954826207425,1.7015805858502,-2.05664562182677,0.0397203264095834,1,Tmem126a
ENSMUSE00000245196,12.5510000787538,-3.85015705796555,0.894656956540955,-4.30350094504552,1.68120130595049e-05,0.000236666407779748,Kcns1
ENSMUSE00000245382,73.9084193362134,-3.64541692359748,0.378091463719466,-9.64162715480475,5.33357383250011e-22,9.40945654514294e-20,Siah1a
ENSMUSE00000248315,26.4055089084698,-2.28221990136316,0.694375717385273,-3.28672193485833,0.00101360867404667,0.00810442374029422,Inka1
ENSMUSE00000252061,25.1489602252311,-4.42292123272512,0.75838416628981,-5.83203266803824,5.47561949475467e-09,1.6100087643448e-07,Acot13
