ID,count
ENSMUSE00000858910,3
ENSMUSE00000863980,3
ENSMUSE00000485541,163
ENSMUSE00001343189,0
ENSMUSE00001343686,1
ENSMUSE00001337180,0
ENSMUSE00001345667,0
ENSMUSE00001343966,0
ENSMUSE00001337496,2
ENSMUSE00000846843,0
ENSMUSE00001344134,17
ENSMUSE00001340315,0
ENSMUSE00001378580,145
ENSMUSE00001342598,1
ENSMUSE00001379779,49
ENSMUSE00001403780,47
ENSMUSE00001396015,9
ENSMUSE00001340813,0
ENSMUSE00000471383,1
ENSMUSE00001346369,2
ENSMUSE00001341878,2
ENSMUSE00000436360,1
ENSMUSE00001339744,0
ENSMUSE00001338503,1
ENSMUSE00001338470,0
ENSMUSE00000231976,1
ENSMUSE00001344451,0
ENSMUSE00001340102,0
ENSMUSE00001304409,175
ENSMUSE00001342057,22
ENSMUSE00000846510,2
ENSMUSE00001345430,9
ENSMUSE00000450421,255
ENSMUSE00001229301,255
ENSMUSE00000789568,227
ENSMUSE00001246843,213
ENSMUSE00001343760,14
ENSMUSE00001266256,130
ENSMUSE00000727986,78
ENSMUSE00000491965,2
ENSMUSE00001344247,1
ENSMUSE00000814493,35
ENSMUSE00001258222,56
ENSMUSE00001235188,34
ENSMUSE00001288384,34
ENSMUSE00001269943,30
ENSMUSE00000898244,0
ENSMUSE00001338399,2
ENSMUSE00000815609,0
ENSMUSE00001345632,1
ENSMUSE00001341829,0
ENSMUSE00000945922,0
ENSMUSE00001344175,0
ENSMUSE00000230695,2
ENSMUSE00001336803,0
ENSMUSE00001343562,103
ENSMUSE00000850919,47
ENSMUSE00000630867,5
ENSMUSE00001343653,0
ENSMUSE00001345117,44
ENSMUSE00001343905,2
ENSMUSE00001229435,0
ENSMUSE00001340227,3
ENSMUSE00001116424,97
ENSMUSE00001345075,53
ENSMUSE00001340075,53
ENSMUSE00001341418,9
ENSMUSE00001340185,2
ENSMUSE00000766828,409
ENSMUSE00000805330,409
ENSMUSE00001283395,45
ENSMUSE00000229712,204
