#Coverage	Number of genomic locations
0.0	2.512430209E9
1.0	1.10082271E8
2.0	3.748499E7
3.0	2.2183277E7
4.0	1.3938518E7
5.0	8994312.0
6.0	5934543.0
7.0	3987318.0
8.0	2751759.0
9.0	1927336.0
10.0	1383659.0
11.0	1008628.0
12.0	749448.0
13.0	559861.0
14.0	426891.0
15.0	331881.0
16.0	256862.0
17.0	202889.0
18.0	160256.0
19.0	128828.0
20.0	104149.0
21.0	84868.0
22.0	69483.0
23.0	57092.0
24.0	46771.0
25.0	38873.0
26.0	32703.0
27.0	27101.0
28.0	22953.0
29.0	19176.0
30.0	15850.0
31.0	13571.0
32.0	11345.0
33.0	9383.0
34.0	7612.0
35.0	6345.0
36.0	5213.0
37.0	4505.0
38.0	3491.0
39.0	3029.0
40.0	2569.0
41.0	2006.0
42.0	1635.0
43.0	1474.0
44.0	1322.0
45.0	1158.0
46.0	1034.0
47.0	935.0
48.0	865.0
49.0	852.0
50.0	812.0
51.0	721.0
52.0	824.0
53.0	742.0
54.0	723.0
55.0	677.0
56.0	736.0
57.0	686.0
58.0	662.0
59.0	720.0
60.0	693.0
61.0	713.0
62.0	681.0
63.0	607.0
64.0	561.0
65.0	520.0
66.0	612.0
67.0	634.0
68.0	660.0
69.0	666.0
70.0	604.0
71.0	569.0
72.0	475.0
73.0	372.0
74.0	305.0
75.0	227.0
76.0	167.0
77.0	104.0
78.0	65.0
79.0	32.0
