#Insert size (bp)	insert size
35.0	1.0
36.0	1.0
37.0	2.0
38.0	1.0
39.0	13.0
40.0	36.0
41.0	244.0
42.0	276.0
43.0	230.0
44.0	229.0
45.0	227.0
46.0	199.0
47.0	206.0
48.0	222.0
49.0	208.0
50.0	216.0
51.0	202.0
52.0	179.0
53.0	160.0
54.0	209.0
55.0	189.0
56.0	197.0
57.0	205.0
58.0	206.0
59.0	192.0
60.0	198.0
61.0	188.0
62.0	180.0
63.0	194.0
64.0	162.0
65.0	158.0
66.0	207.0
67.0	199.0
68.0	228.0
69.0	221.0
70.0	187.0
71.0	196.0
72.0	180.0
73.0	187.0
74.0	219.0
75.0	230.0
76.0	228.0
77.0	199.0
78.0	248.0
79.0	233.0
80.0	233.0
81.0	217.0
82.0	238.0
83.0	282.0
84.0	248.0
85.0	284.0
86.0	347.0
87.0	394.0
88.0	355.0
89.0	417.0
90.0	449.0
91.0	471.0
92.0	521.0
93.0	582.0
94.0	697.0
95.0	791.0
96.0	858.0
97.0	872.0
98.0	952.0
99.0	1090.0
100.0	1294.0
101.0	1422.0
102.0	1558.0
103.0	1796.0
104.0	2074.0
105.0	2116.0
106.0	2333.0
107.0	2495.0
108.0	2820.0
109.0	3171.0
110.0	3436.0
111.0	3595.0
112.0	3764.0
113.0	4111.0
114.0	4479.0
115.0	4627.0
116.0	5205.0
117.0	5644.0
118.0	5725.0
119.0	5917.0
120.0	6145.0
121.0	6719.0
122.0	7193.0
123.0	7381.0
124.0	7575.0
125.0	8149.0
126.0	8434.0
127.0	9010.0
128.0	9538.0
129.0	9915.0
130.0	10447.0
131.0	10984.0
132.0	11356.0
133.0	11736.0
134.0	11875.0
135.0	12436.0
136.0	12640.0
137.0	13041.0
138.0	13902.0
139.0	14570.0
140.0	15226.0
141.0	15495.0
142.0	15788.0
143.0	15819.0
144.0	16765.0
145.0	17676.0
146.0	17643.0
147.0	17862.0
148.0	18005.0
149.0	18772.0
150.0	19688.0
151.0	20054.0
152.0	20463.0
153.0	20788.0
154.0	21171.0
155.0	21408.0
156.0	22181.0
157.0	22333.0
158.0	23002.0
159.0	23122.0
160.0	23113.0
161.0	23558.0
162.0	24023.0
163.0	24220.0
164.0	23808.0
165.0	23866.0
166.0	24059.0
167.0	24522.0
168.0	24906.0
169.0	25395.0
170.0	24853.0
171.0	25024.0
172.0	25273.0
173.0	25459.0
174.0	25904.0
175.0	26516.0
176.0	26059.0
177.0	25147.0
178.0	25694.0
179.0	25274.0
180.0	25787.0
181.0	25777.0
182.0	25850.0
183.0	25917.0
184.0	25736.0
185.0	25022.0
186.0	25150.0
187.0	24736.0
188.0	24628.0
189.0	24281.0
190.0	24403.0
191.0	24286.0
192.0	24565.0
193.0	24506.0
194.0	23977.0
195.0	23808.0
196.0	23901.0
197.0	23557.0
198.0	23228.0
199.0	23301.0
200.0	22802.0
201.0	23164.0
202.0	22429.0
203.0	22582.0
204.0	22280.0
205.0	22102.0
206.0	21646.0
207.0	21560.0
208.0	21182.0
209.0	20990.0
210.0	21072.0
211.0	20815.0
212.0	20668.0
213.0	20217.0
214.0	20055.0
215.0	19921.0
216.0	19848.0
217.0	19516.0
218.0	19546.0
219.0	19179.0
220.0	18791.0
221.0	18613.0
222.0	18458.0
223.0	18417.0
224.0	17973.0
225.0	17789.0
226.0	17694.0
227.0	17313.0
228.0	17393.0
229.0	16985.0
230.0	16928.0
231.0	16631.0
232.0	16313.0
233.0	16235.0
234.0	16176.0
235.0	15677.0
236.0	15634.0
237.0	15200.0
238.0	15248.0
239.0	15025.0
240.0	14856.0
241.0	14581.0
242.0	14653.0
243.0	14263.0
244.0	13996.0
245.0	13753.0
246.0	13693.0
247.0	13632.0
248.0	13092.0
249.0	13257.0
250.0	13240.0
251.0	12978.0
252.0	12819.0
253.0	12595.0
254.0	12190.0
255.0	11995.0
256.0	11981.0
257.0	12005.0
258.0	11877.0
259.0	11509.0
260.0	11152.0
261.0	11147.0
262.0	11175.0
263.0	10706.0
264.0	10651.0
265.0	10395.0
266.0	10223.0
267.0	10410.0
268.0	10390.0
269.0	9966.0
270.0	9737.0
271.0	9621.0
272.0	9442.0
273.0	9312.0
274.0	9272.0
275.0	8826.0
276.0	8921.0
277.0	8799.0
278.0	8912.0
279.0	8409.0
280.0	8482.0
281.0	8278.0
282.0	8125.0
283.0	8070.0
284.0	8012.0
285.0	7842.0
286.0	7712.0
287.0	7498.0
288.0	7534.0
289.0	7307.0
290.0	7113.0
291.0	6989.0
292.0	7004.0
293.0	6738.0
294.0	6688.0
295.0	6648.0
296.0	6562.0
297.0	6323.0
298.0	6266.0
299.0	6160.0
300.0	6163.0
301.0	6026.0
302.0	5867.0
303.0	5855.0
304.0	5788.0
305.0	5704.0
306.0	5561.0
307.0	5577.0
308.0	5474.0
309.0	5581.0
310.0	5340.0
311.0	5321.0
312.0	5174.0
313.0	5171.0
314.0	4963.0
315.0	5114.0
316.0	4747.0
317.0	4865.0
318.0	4873.0
319.0	4806.0
320.0	4660.0
321.0	4612.0
322.0	4563.0
323.0	4241.0
324.0	4220.0
325.0	4266.0
326.0	4165.0
327.0	4092.0
328.0	4227.0
329.0	4037.0
330.0	3852.0
331.0	3964.0
332.0	3879.0
333.0	3696.0
334.0	3754.0
335.0	3604.0
336.0	3530.0
337.0	3678.0
338.0	3536.0
339.0	3460.0
340.0	3359.0
341.0	3329.0
342.0	3362.0
343.0	3262.0
344.0	3226.0
345.0	3102.0
346.0	3136.0
347.0	3027.0
348.0	3037.0
349.0	3074.0
