#Coverage (X)	Coverage
1.0	3.985422187903737
2.0	1.738368489230382
3.0	0.9694580009123399
4.0	0.6092891391258206
5.0	0.4133228510517455
6.0	0.2966828927727505
7.0	0.22290284478911815
8.0	0.17299786583870969
9.0	0.13794786411371263
10.0	0.11232858877065155
11.0	0.09300586922103093
12.0	0.07809860873362595
13.0	0.06645547484450276
14.0	0.057052522798926475
15.0	0.04947383466155486
16.0	0.043284266932630544
17.0	0.038117102978091566
18.0	0.033772052042010614
19.0	0.030161498384316587
20.0	0.027073263686361315
21.0	0.024419878968089392
22.0	0.022152436448294566
23.0	0.02017800033566175
24.0	0.018451295159820802
25.0	0.016959772937894968
26.0	0.015640987275574503
27.0	0.014463458145627328
28.0	0.013416655515655407
29.0	0.012473465469440725
30.0	0.011639428198236601
31.0	0.010901702199120678
32.0	0.010223524083656343
33.0	0.009610837633204028
34.0	0.009058359486544987
35.0	0.008543085008426488
36.0	0.008062629348287942
37.0	0.007639483481284515
38.0	0.007249982351993367
39.0	0.006893759060332627
40.0	0.006565823765157575
41.0	0.006259425504921978
42.0	0.005978159900436708
43.0	0.005726393062715829
44.0	0.00548691737782292
45.0	0.005255146594691951
46.0	0.005039629485281694
47.0	0.004839338729368592
48.0	0.00465996127825008
49.0	0.004489646259202118
50.0	0.0043314389429269795
51.0	0.004187137139851416
