#Insert size (bp)	insert size
36.0	5.0
37.0	2.0
38.0	4.0
39.0	14.0
40.0	24.0
41.0	159.0
42.0	116.0
43.0	140.0
44.0	119.0
45.0	114.0
46.0	143.0
47.0	120.0
48.0	149.0
49.0	138.0
50.0	127.0
51.0	109.0
52.0	132.0
53.0	125.0
54.0	124.0
55.0	102.0
56.0	116.0
57.0	128.0
58.0	111.0
59.0	153.0
60.0	130.0
61.0	143.0
62.0	121.0
63.0	125.0
64.0	142.0
65.0	133.0
66.0	135.0
67.0	117.0
68.0	118.0
69.0	151.0
70.0	142.0
71.0	143.0
72.0	126.0
73.0	135.0
74.0	141.0
75.0	130.0
76.0	158.0
77.0	136.0
78.0	153.0
79.0	168.0
80.0	167.0
81.0	178.0
82.0	198.0
83.0	228.0
84.0	219.0
85.0	241.0
86.0	303.0
87.0	299.0
88.0	312.0
89.0	349.0
90.0	387.0
91.0	493.0
92.0	570.0
93.0	589.0
94.0	660.0
95.0	739.0
96.0	859.0
97.0	972.0
98.0	1018.0
99.0	1209.0
100.0	1350.0
101.0	1469.0
102.0	1640.0
103.0	1773.0
104.0	2001.0
105.0	2253.0
106.0	2550.0
107.0	2721.0
108.0	3110.0
109.0	3195.0
110.0	3722.0
111.0	3914.0
112.0	4271.0
113.0	4685.0
114.0	5180.0
115.0	5405.0
116.0	6026.0
117.0	6516.0
118.0	6885.0
119.0	7220.0
120.0	7720.0
121.0	8249.0
122.0	8774.0
123.0	9176.0
124.0	9747.0
125.0	10398.0
126.0	10913.0
127.0	11589.0
128.0	12098.0
129.0	12813.0
130.0	13436.0
131.0	13902.0
132.0	14575.0
133.0	15225.0
134.0	15895.0
135.0	16144.0
136.0	16869.0
137.0	17796.0
138.0	18227.0
139.0	19076.0
140.0	19155.0
141.0	20101.0
142.0	20510.0
143.0	21078.0
144.0	21794.0
145.0	22273.0
146.0	22831.0
147.0	23495.0
148.0	23874.0
149.0	24583.0
150.0	25141.0
151.0	26049.0
152.0	26307.0
153.0	26751.0
154.0	27596.0
155.0	27751.0
156.0	27881.0
157.0	28605.0
158.0	29018.0
159.0	29306.0
160.0	29957.0
161.0	30191.0
162.0	30652.0
163.0	30734.0
164.0	31350.0
165.0	31621.0
166.0	31699.0
167.0	32354.0
168.0	32067.0
169.0	32584.0
170.0	32814.0
171.0	33157.0
172.0	33359.0
173.0	33387.0
174.0	33567.0
175.0	33610.0
176.0	33403.0
177.0	34031.0
178.0	34110.0
179.0	34413.0
180.0	34203.0
181.0	34417.0
182.0	34100.0
183.0	34303.0
184.0	34233.0
185.0	34427.0
186.0	34493.0
187.0	34238.0
188.0	34119.0
189.0	34107.0
190.0	34200.0
191.0	34208.0
192.0	34138.0
193.0	34139.0
194.0	34123.0
195.0	33579.0
196.0	33212.0
197.0	33592.0
198.0	33159.0
199.0	32855.0
200.0	33188.0
201.0	33052.0
202.0	32854.0
203.0	32737.0
204.0	32538.0
205.0	32262.0
206.0	31988.0
207.0	31997.0
208.0	31872.0
209.0	31343.0
210.0	31447.0
211.0	31102.0
212.0	30955.0
213.0	30811.0
214.0	30596.0
215.0	30404.0
216.0	29977.0
217.0	29770.0
218.0	29599.0
