#Coverage (X)	Coverage
1.0	6.469993499106536
2.0	3.2702576821366165
3.0	1.9923219780676504
4.0	1.2591581613543212
5.0	0.8200859321896843
6.0	0.5502375612185944
7.0	0.3797456229543599
8.0	0.2687519267597338
9.0	0.1945151615514078
10.0	0.14338169104937037
11.0	0.10751038348608688
12.0	0.0818897506127172
13.0	0.06333469610908082
14.0	0.04969390133200591
15.0	0.039496647294342324
16.0	0.03186604279507321
17.0	0.026056473483265563
18.0	0.02157284438541751
19.0	0.018093090607706586
20.0	0.015391385148362247
21.0	0.013206825357571006
22.0	0.011431799440657642
23.0	0.009982103828320987
24.0	0.008788651234723943
25.0	0.007783161554215212
26.0	0.0069156996853507735
27.0	0.006160142342139352
28.0	0.005488568428191343
29.0	0.004896281622407628
30.0	0.004374733152843646
31.0	0.0039078161058085925
32.0	0.0034923751405671055
33.0	0.0031178435347101185
34.0	0.002788037049100467
35.0	0.0024970852823997802
36.0	0.0022394480433405306
37.0	0.002018317362640687
38.0	0.001812853315541929
39.0	0.0016333291043935105
40.0	0.001480772049418988
41.0	0.0013489815392091487
42.0	0.0012370403235451022
43.0	0.0011341982299626352
44.0	0.0010446012294238471
45.0	9.583063296361161E-4
46.0	8.810371719221166E-4
47.0	8.042082943120477E-4
48.0	7.331397480214719E-4
49.0	6.638690121434365E-4
50.0	6.000283975140519E-4
51.0	5.424617743159388E-4
