#Coverage	Number of genomic locations
0.0	2.563760195E9
1.0	7.7778949E7
2.0	3.4620495E7
3.0	1.9305641E7
4.0	1.1078035E7
5.0	6522315.0
6.0	3978400.0
7.0	2507389.0
8.0	1638858.0
9.0	1113866.0
10.0	778897.0
11.0	560513.0
12.0	408772.0
13.0	306571.0
14.0	233828.0
15.0	178982.0
16.0	137949.0
17.0	108561.0
18.0	85399.0
19.0	67854.0
20.0	54761.0
21.0	43671.0
22.0	35700.0
23.0	29578.0
24.0	24017.0
25.0	19502.0
26.0	16106.0
27.0	13251.0
28.0	11079.0
29.0	9377.0
30.0	8184.0
31.0	7159.0
32.0	6346.0
33.0	5690.0
34.0	4746.0
35.0	4318.0
36.0	3865.0
37.0	3572.0
38.0	3346.0
39.0	3284.0
40.0	3090.0
41.0	2842.0
42.0	2612.0
43.0	2630.0
44.0	2620.0
45.0	2606.0
46.0	2339.0
47.0	2288.0
48.0	2194.0
49.0	2069.0
50.0	2003.0
51.0	2029.0
52.0	2140.0
53.0	2174.0
54.0	2116.0
55.0	2029.0
56.0	1957.0
57.0	1945.0
58.0	1781.0
59.0	1806.0
60.0	1799.0
61.0	1567.0
62.0	1488.0
63.0	1327.0
64.0	1049.0
65.0	793.0
66.0	535.0
67.0	361.0
68.0	253.0
69.0	210.0
70.0	215.0
71.0	136.0
72.0	86.0
73.0	100.0
74.0	131.0
75.0	162.0
76.0	189.0
77.0	298.0
78.0	455.0
79.0	727.0
80.0	940.0
81.0	397.0
82.0	129.0
83.0	30.0
84.0	1.0
